,player_id,web_name,team_code,element_type,now_cost,points_md,is_captain,multiplier,starting_lineup,selected_by_percent,gw_points
0,200,Schmeichel,13,1,49,5.3795,False,1,1,15.7,5.3795
1,234,Robertson,14,2,73,5.981249999999999,False,1,1,10.9,5.981249999999999
2,237,Alexander-Arnold,14,2,84,6.711,False,1,1,39.1,6.711
3,256,Cancelo,43,2,71,5.313750000000001,False,1,1,40.4,5.313750000000001
4,22,Saka,3,3,68,5.81625,False,1,1,30.7,5.81625
5,154,Zaha,31,3,68,5.404,False,1,1,5.4,5.404
6,233,Salah,14,3,133,8.2635,True,2,1,58.8,16.527
7,503,Gordon,11,3,46,5.20875,False,1,1,3.0,5.20875
8,681,Coutinho,7,3,70,5.70175,False,1,1,11.5,5.70175
9,40,Watkins,7,4,74,5.4464999999999995,False,1,1,8.3,5.4464999999999995
10,180,Richarlison,11,4,75,5.48225,False,1,1,5.8,5.48225
11,170,Pickford,11,1,48,5.02825,False,0,0,4.4,0.0
12,466,Tavares,3,2,43,4.535,False,0,0,0.5,0.0
13,588,Emerson Royal,6,2,45,4.35825,False,0,0,1.5,0.0
14,159,Mateta,31,4,53,4.0655,False,0,0,3.0,0.0
