,player_id,web_name,team_code,element_type,now_cost,points_md,is_captain,multiplier,starting_lineup,selected_by_percent,gw_points
0,307,Ederson,43,1,55,4.1146,False,1,1,18.9,4.1146
1,16,Gabriel,3,2,50,3.9134,False,1,1,8.0,3.9134
2,146,James,8,2,61,4.428400000000001,False,1,1,44.0,4.428400000000001
3,285,Alexander-Arnold,14,2,75,5.158,False,1,1,51.3,5.158
4,299,Walker,43,2,51,3.7171999999999996,False,1,1,13.2,3.7171999999999996
5,13,Saka,3,3,79,4.7406,False,1,1,16.6,4.7406
6,19,Martinelli,3,3,63,4.27,False,1,1,41.1,4.27
7,283,Salah,14,3,130,6.684,True,2,1,60.5,13.368
8,293,Luis Díaz,14,3,80,4.9226,False,1,1,22.2,4.9226
9,80,Toney,94,4,71,4.2744,False,1,1,15.0,4.2744
10,427,Kane,6,4,114,5.458399999999999,False,1,1,17.4,5.458399999999999
11,254,Ward,13,1,40,3.1542000000000003,False,0,0,27.5,0.0
12,295,N.Williams,17,2,40,2.5266,False,0,0,29.1,0.0
13,346,Andreas,54,3,45,2.8000000000000003,False,0,0,23.0,0.0
14,219,Stansfield,54,4,45,0.9718,False,0,0,1.6,0.0
