,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text
0,100.0,100.0,80201,0,0,-5,5,1,1,1.0,0.5,0,Bernd,0.0,1,False,,2022-02-11T08:00:15.144286Z,45,80201.jpg,2.5,Leno,0.8,False,,a,1,3,10,80926,241,205489,433,0.0,2.2,Leno,360,0,0,1,9,0,0,0,0,0,10,0,69,85.0,0.0,0.0,8.5,400,29,614,69,598,60,442,30,,,,,,
1,0.0,0.0,115918,0,0,0,0,0,1,0.0,0.0,0,Rúnar Alex,0.0,2,False,Joined OH Leuven on a season-long loan - Expected back 01 Jul,2021-08-31T22:00:09.069158Z,40,115918.jpg,0.0,Rúnarsson,0.5,False,,u,1,3,0,19017,0,81315,242,0.0,0.0,Rúnarsson,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,537,55,523,34,490,19,541,55,,,,,,
2,0.0,0.0,47431,0,0,-2,2,0,3,0.0,0.0,0,Willian,0.0,3,False,Transferred to Corinthians,2021-08-20T09:30:14.065783Z,63,47431.jpg,0.0,Borges Da Silva,0.1,False,,u,1,3,0,914,0,20540,4,0.0,0.0,Willian,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,732,306,732,306,732,306,732,306,,,,,,
3,0.0,0.0,54694,0,0,-4,4,0,4,0.0,0.0,0,Pierre-Emerick,0.0,4,False,Left club by mutual consent,2022-02-02T08:21:28.428217Z,96,54694.jpg,3.1,Aubameyang,1.2,False,,u,1,3,44,742898,0,900001,300,0.0,4.6,Aubameyang,1036,4,1,6,16,0,0,2,3,0,0,7,131,217.6,132.4,582.0,92.9,294,36,249,39,57,25,176,33,,,,,,
4,100.0,100.0,58822,0,0,-3,3,0,2,2.2,1.7,0,Cédric,1.2,5,False,,2022-01-13T23:00:13.573747Z,42,58822.jpg,1.7,Soares,0.4,False,,a,1,3,34,66485,1913,54754,1672,0.3,8.1,Cédric,1391,0,0,3,26,0,0,0,3,0,0,0,252,246.0,306.5,76.0,63.0,274,103,131,28,322,105,263,87,2.0,,3.0,,,
5,100.0,100.0,59966,0,0,-4,4,1,4,1.6,1.1,1,Alexandre,0.6,6,False,,2022-04-15T13:30:18.009482Z,81,59966.jpg,3.1,Lacazette,3.1,False,,a,1,3,89,1729289,3146,1686329,11627,0.1,11.0,Lacazette,1750,4,8,10,17,0,0,1,0,0,0,3,298,376.6,385.7,724.0,148.3,188,19,101,13,42,16,66,17,,,5.0,,1.0,
6,100.0,100.0,84450,0,0,-2,2,0,3,3.6,3.1,1,Granit,2.6,7,False,,2022-01-10T00:00:11.840953Z,48,84450.jpg,2.2,Xhaka,0.4,False,,a,1,3,58,49091,1204,97339,1727,0.5,12.1,Xhaka,2265,1,2,6,37,0,0,0,10,1,0,3,322,382.2,489.6,253.0,112.6,184,68,65,49,174,97,119,69,,,4.0,,,
7,0.0,0.0,92371,0,0,-3,3,0,2,0.0,0.0,0,Pablo,0.0,8,False,Joined Udinese on loan until the end of the season - Expected back 01 Jul,2022-01-20T22:30:17.110379Z,42,92371.jpg,0.5,Marí,0.1,False,,u,1,3,1,5760,0,15130,17,0.0,0.2,Marí,180,0,0,0,4,0,0,0,1,0,0,0,35,55.4,12.3,11.0,7.9,419,159,426,158,419,158,444,160,,,,,,
8,0.0,0.0,98745,0,0,-2,2,0,2,0.0,0.0,0,Héctor,0.0,9,False,Joined Real Betis on a season-long loan - Expected back 01 Jul,2021-08-31T22:00:09.090880Z,48,98745.jpg,0.0,Bellerín,0.2,False,,u,1,3,0,3737,0,70787,9,0.0,0.0,Bellerín,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,700,245,699,245,687,244,700,245,,,,,,
9,0.0,0.0,111457,0,0,-3,3,0,2,0.0,0.0,0,Sead,0.0,11,False,Contract ended by mutual consent,2022-01-13T23:00:13.612208Z,42,111457.jpg,0.0,Kolasinac,0.1,False,,u,1,3,0,3727,0,11688,12,0.0,0.0,Kolasinac,91,0,0,0,5,0,0,0,1,0,0,0,6,4.2,0.2,0.0,0.4,492,180,489,181,551,227,509,180,,,,,,
10,100.0,100.0,153256,0,0,-1,1,0,3,3.4,2.9,2,Mohamed Naser,2.4,12,False,,2022-01-01T17:00:18.558719Z,44,153256.jpg,1.9,El Sayed Elneny,0.4,False,,a,1,3,25,46447,1423,77494,886,0.5,5.7,Elneny,711,0,2,0,16,0,0,0,1,0,0,0,141,147.8,124.5,40.0,31.3,353,144,263,148,370,180,355,159,,,,,,
11,0.0,0.0,154043,0,0,-3,3,0,3,0.0,0.0,0,Ainsley,0.0,13,False,Season-long loan to Roma,2022-01-10T11:28:00.855474Z,52,154043.jpg,1.5,Maitland-Niles,0.0,False,,u,1,3,12,4745,0,9802,5,0.0,2.3,Maitland-Niles,263,0,0,2,4,0,0,0,0,0,0,0,44,42.6,41.3,9.0,9.3,436,187,369,183,424,205,435,195,,,,,,
12,100.0,0.0,156074,0,0,-4,4,1,2,3.0,0.0,0,Rob,2.0,14,False,,2022-05-12T22:00:11.605291Z,41,156074.jpg,1.9,Holding,0.8,False,,a,1,3,27,110883,1704,204752,2418,0.5,6.6,Holding,750,1,0,2,15,0,0,0,2,1,0,2,137,242.4,6.9,49.0,29.9,279,107,442,163,356,126,361,125,,,,,,
13,25.0,0.0,167199,0,0,0,0,1,3,0.2,0.0,0,Thomas,0.0,15,False,Lack of match fitness - 25% chance of playing,2022-04-04T22:30:18.034453Z,50,167199.jpg,3.0,Partey,0.2,False,,d,1,3,71,92503,42,88521,318,0.0,14.2,Partey,2027,2,2,10,25,0,0,0,6,0,0,4,345,359.6,275.5,394.0,103.0,200,75,151,97,111,61,142,84,,,6.0,,,
