,player_id,event,event_id,web_name,points_md,xmins_md,team,opp_team
0,1,36,,Özil,0.0,0.0,1,
1,1,37,362.0,Özil,0.0,0.0,1,6.0
2,1,38,369.0,Özil,0.0,0.0,1,3.0
3,2,36,,Sokratis,0.0,0.0,1,
4,2,37,362.0,Sokratis,0.0,0.0,1,6.0
5,2,38,369.0,Sokratis,0.0,0.0,1,3.0
6,3,36,,David Luiz,0.0,0.0,1,
7,3,37,362.0,David Luiz,2.9819999999999998,76.0,1,6.0
8,3,38,369.0,David Luiz,2.806,74.0,1,3.0
9,4,36,,Aubameyang,0.0,0.0,1,
10,4,37,362.0,Aubameyang,2.8089999999999997,40.0,1,6.0
11,4,38,369.0,Aubameyang,2.5669999999999997,38.0,1,3.0
12,5,36,,Cédric,0.0,0.0,1,
13,5,37,362.0,Cédric,0.08199999999999999,2.0,1,6.0
14,5,38,369.0,Cédric,0.079,2.0,1,3.0
15,6,36,,Lacazette,0.0,0.0,1,
16,6,37,362.0,Lacazette,3.779,58.0,1,6.0
17,6,38,369.0,Lacazette,3.5780000000000003,57.0,1,3.0
18,7,36,,Mustafi,0.0,0.0,1,
19,7,37,362.0,Mustafi,0.0,0.0,1,6.0
20,7,38,369.0,Mustafi,0.0,0.0,1,3.0
21,8,36,,Leno,0.0,0.0,1,
22,8,37,362.0,Leno,3.484,80.0,1,6.0
23,8,38,369.0,Leno,3.3510000000000004,78.0,1,3.0
24,9,36,,Xhaka,0.0,0.0,1,
25,9,37,362.0,Xhaka,2.186,71.0,1,6.0
26,9,38,369.0,Xhaka,2.128,70.0,1,3.0
27,10,36,,Marí,0.0,0.0,1,
28,10,37,362.0,Marí,0.359,9.0,1,6.0
29,10,38,369.0,Marí,0.386,10.0,1,3.0
30,11,36,,Bellerín,0.0,0.0,1,
31,11,37,362.0,Bellerín,0.718,17.0,1,6.0
32,11,38,369.0,Bellerín,0.737,18.0,1,3.0
33,12,36,355.0,Martínez,3.758,89.0,2,6.0
34,12,37,367.0,Martínez,3.194,89.0,2,17.0
35,12,38,370.0,Martínez,3.2310000000000003,87.0,2,5.0
36,13,36,,Chambers,0.0,0.0,1,
37,13,37,362.0,Chambers,2.931,69.0,1,6.0
38,13,38,369.0,Chambers,2.8310000000000004,69.0,1,3.0
39,14,36,,Kolasinac,0.0,0.0,1,
40,14,37,362.0,Kolasinac,0.0,0.0,1,6.0
41,14,38,369.0,Kolasinac,0.0,0.0,1,3.0
42,15,36,353.0,Maitland-Niles,1.097,68.0,18,11.0
43,15,37,368.0,Maitland-Niles,1.847,68.0,18,19.0
44,15,38,372.0,Maitland-Niles,1.6680000000000001,67.0,18,10.0
45,16,36,,Holding,0.0,0.0,1,
46,16,37,362.0,Holding,1.859,47.0,1,6.0
47,16,38,369.0,Holding,1.913,50.0,1,3.0
48,17,36,,Tierney,0.0,0.0,1,
49,17,37,362.0,Tierney,3.5589999999999997,83.0,1,6.0
