,player_id,web_name,team_code,element_type,now_cost,event,points_md,is_captain,multiplier,starting_lineup,selected_by_percent,gw_points
0,146,Guaita,31,1,46,24,3.682,False,1,1,7.0,3.682
1,234,Robertson,14,2,71,24,5.086,False,1,1,4.7,5.086
2,237,Alexander-Arnold,14,2,85,24,5.897,True,2,1,47.0,11.794
3,256,Cancelo,43,2,71,24,5.478,False,1,1,45.9,5.478
4,144,Gallagher,31,3,61,24,4.367,False,1,1,18.4,4.367
5,240,Jota,14,3,84,24,5.127000000000002,False,1,1,39.7,5.127000000000002
6,265,Foden,43,3,80,24,5.815,False,1,1,7.9,5.815
7,416,Lanzini,21,3,58,24,4.522,False,1,1,0.8,4.522
8,420,Bowen,21,3,69,24,5.574,False,1,1,29.3,5.574
9,40,Watkins,7,4,77,24,4.605,False,1,1,13.3,4.605
10,315,Pukki,45,4,58,24,4.104,False,1,1,4.4,4.104
11,257,Ederson,43,1,61,24,4.512,False,0,0,12.2,0.0
12,367,Sánchez,6,2,46,24,4.104,False,0,0,3.2,0.0
13,370,Reguilón,6,2,54,24,4.461,False,0,0,17.2,0.0
14,413,Antonio,21,4,79,24,5.052,False,0,0,42.4,0.0
