,player_id,web_name,team_code,element_type,now_cost,points_md,is_captain,multiplier,starting_lineup,selected_by_percent,gw_points
0,200,Schmeichel,13,1,48,5.037999999999999,False,1,1,13.2,5.037999999999999
1,23,Gabriel,3,2,53,4.7364,False,1,1,8.1,4.7364
2,142,James,8,2,63,5.128400000000001,False,1,1,13.9,5.128400000000001
3,234,Robertson,14,2,73,5.233,False,1,1,11.2,5.233
4,237,Alexander-Arnold,14,2,84,5.8596,False,1,1,38.8,5.8596
5,22,Saka,3,3,68,6.278999999999999,False,1,1,33.1,6.278999999999999
6,138,Mount,8,3,75,5.2272,False,1,1,13.9,5.2272
7,212,Maddison,13,3,69,5.885199999999999,False,1,1,11.0,5.885199999999999
8,215,Barnes,13,3,66,5.068199999999999,False,1,1,4.0,5.068199999999999
9,233,Salah,14,3,133,7.4066,True,2,1,60.3,14.8132
10,6,Lacazette,3,4,84,5.8362,False,1,1,8.5,5.8362
11,376,Foster,57,1,41,4.0956,False,0,0,18.9,0.0
12,290,Williams,45,2,39,2.1028,False,0,0,4.8,0.0
13,159,Mateta,31,4,53,3.5397999999999996,False,0,0,1.6,0.0
14,472,Cucho,57,4,51,3.015,False,0,0,3.3,0.0
