,player_id,web_name,team_code,element_type,now_cost,event,points_md,is_captain,multiplier,selected_by_percent,gw_points
0,278,Ederson,43,1,60,19,8.63,False,1,5.6,8.63
1,255,Robertson,14,2,74,19,9.34,False,1,21.3,9.34
2,259,Alexander-Arnold,14,2,73,19,9.025,False,1,13.9,9.025
3,556,Dias,43,2,58,19,8.67,False,1,9.1,8.67
4,251,Mané,14,3,119,19,11.386,False,1,7.0,11.386
5,254,Salah,14,3,125,19,13.737,False,1,38.6,13.737
6,272,De Bruyne,43,3,118,19,13.751,True,2,25.8,27.502
7,276,Sterling,43,3,114,19,11.554,False,1,4.4,11.554
8,302,Fernandes,1,3,113,19,10.19,False,1,53.0,10.19
9,282,Jesus,43,4,91,19,10.261,False,1,1.2,10.261
10,437,Antonio,21,4,62,19,10.087,False,1,2.5,10.087
