,player_id,web_name,team_code,element_type,now_cost,event,points_md,is_captain,multiplier,selected_by_percent,gw_points
0,257,Ederson,43,1,61,36,8.467,False,1,11.9,8.467
1,234,Robertson,14,2,73,36,9.524,False,1,11.6,9.524
2,237,Alexander-Arnold,14,2,84,36,10.696,False,1,39.0,10.696
3,256,Cancelo,43,2,72,36,9.397,False,1,40.6,9.397
4,262,Dias,43,2,61,36,9.017999999999999,False,1,16.6,9.017999999999999
5,22,Saka,3,3,67,36,10.043,False,1,29.1,10.043
6,230,Mané,14,3,117,36,9.569,False,1,4.0,9.569
7,233,Salah,14,3,133,36,13.351,True,2,59.1,26.702
8,251,De Bruyne,43,3,119,36,10.915999999999999,False,1,10.1,10.915999999999999
9,254,Mahrez,43,3,86,36,9.135000000000002,False,1,4.2,9.135000000000002
10,357,Kane,6,4,124,36,8.846,False,1,21.3,8.846
