,player_id,web_name,team_code,element_type,now_cost,event,points_md,is_captain,multiplier,selected_by_percent,gw_points
0,383,Lloris,6,1,56,16,4.228,False,1,7.1,4.228
1,232,Chilwell,8,2,61,16,4.296,False,1,24.2,4.296
2,255,Robertson,14,2,73,16,5.169,False,1,22.2,5.169
3,259,Alexander-Arnold,14,2,72,16,4.933,False,1,14.5,4.933
4,251,Mané,14,3,119,16,6.144,False,1,7.7,6.144
5,254,Salah,14,3,126,16,7.4689999999999985,True,2,44.9,14.937999999999997
6,272,De Bruyne,43,3,118,16,5.502999999999999,False,1,23.9,5.502999999999999
7,302,Fernandes,1,3,111,16,5.266,False,1,44.3,5.266
8,390,Son,6,3,97,16,5.475,False,1,61.9,5.475
9,224,Vardy,13,4,101,16,5.126,False,1,26.0,5.126
10,388,Kane,6,4,110,16,6.1610000000000005,False,1,41.8,6.1610000000000005
