,player_id,web_name,team_code,element_type,now_cost,event,points_md,is_captain,multiplier,selected_by_percent,gw_points
0,376,Pope,4,1,54,36,7.276,False,1,20.6,7.276
1,357,Trippier,4,2,61,36,8.31,True,2,65.8,16.62
2,358,Burn,4,2,45,36,6.377999999999999,False,1,4.2,6.377999999999999
3,366,Schär,4,2,51,36,7.3210000000000015,False,1,14.6,7.3210000000000015
4,377,Botman,4,2,45,36,6.6960000000000015,False,1,6.9,6.6960000000000015
5,124,Mitoma,36,3,56,36,6.363,False,1,28.0,6.363
6,335,Rashford,1,3,73,36,6.2860000000000005,False,1,45.7,6.2860000000000005
7,371,Joelinton,4,3,60,36,6.313,False,1,3.0,6.313
8,373,Willock,4,3,47,36,6.631,False,1,1.4,6.631
9,356,Wilson,4,4,71,36,8.079,False,1,9.5,8.079
10,594,Isak,4,4,70,36,7.625,False,1,12.5,7.625
