rank,prev_rank,name,league,off,def,spi
75,79,Torino,Italy Serie A,1.64,0.86,64.21
76,80,Getafe,Spanish Primera Division,1.55,0.78,64.19
77,75,Young Boys,Swiss Raiffeisen Super League,2.05,1.21,63.93
78,74,Mallorca,Spanish Primera Division,1.52,0.77,63.84
79,77,Fluminense,Brasileiro Série A,1.62,0.85,63.83
80,89,Galatasaray,Turkish Turkcell Super Lig,1.88,1.08,63.69
81,78,Udinese,Italy Serie A,1.8,1.03,63.31
82,81,Monterrey,Mexican Primera Division Torneo Clausura,1.71,0.95,63.28
83,82,Slavia Prague,UEFA Europa Conference League,1.83,1.06,63.09
84,84,AZ,Dutch Eredivisie,1.93,1.15,63.02
85,91,Werder Bremen,German Bundesliga,1.82,1.07,62.87
86,88,Espanyol,Spanish Primera Division,1.67,0.94,62.65
87,86,TSG Hoffenheim,German Bundesliga,1.91,1.17,62.28
88,87,Internacional,Brasileiro Série A,1.58,0.89,62.15
89,90,Dinamo Zagreb,UEFA Champions League,1.8,1.09,61.85
90,92,Braga,Portuguese Liga,1.74,1.04,61.77
91,107,FC Copenhagen,Danish SAS-Ligaen,1.71,1.02,61.73
92,83,Club América,Mexican Primera Division Torneo Clausura,1.76,1.08,61.28
93,85,Sassuolo,Italy Serie A,1.77,1.09,61.22
94,95,Everton,Barclays Premier League,1.66,1.0,61.1
95,94,São Paulo,Brasileiro Série A,1.53,0.89,60.93
96,93,Southampton,Barclays Premier League,1.61,0.96,60.92
97,106,Schalke 04,German Bundesliga,1.63,1.0,60.38
98,97,Tigres UANL,Mexican Primera Division Torneo Clausura,1.61,0.98,60.35
99,102,Burnley,English League Championship,1.48,0.9,59.75
100,98,Bologna,Italy Serie A,1.62,1.03,59.55
101,115,Olympiacos,Greek Super League,1.56,0.98,59.49
102,96,Hertha Berlin,German Bundesliga,1.68,1.09,59.32
103,105,Bodo/Glimt,Norwegian Tippeligaen,2.07,1.44,59.25
104,99,Toulouse,French Ligue 1,1.73,1.14,59.21
105,123,Antwerp,Belgian Jupiler League,1.59,1.01,59.17
106,103,Shakhtar Donetsk,UEFA Europa League,1.78,1.21,58.76
107,100,Cadiz,Spanish Primera Division,1.51,0.96,58.74
108,109,Slovácko,UEFA Europa Conference League,1.77,1.21,58.54
109,110,Red Star Belgrade,UEFA Europa League,1.75,1.19,58.52
110,104,FC Augsburg,German Bundesliga,1.75,1.19,58.39
111,112,FC Utrecht,Dutch Eredivisie,1.81,1.25,58.18
112,120,AFC Bournemouth,Barclays Premier League,1.64,1.11,57.79
113,111,River Plate,Argentina Primera Division,1.58,1.07,57.74
114,108,Union Saint Gilloise,Belgian Jupiler League,1.82,1.3,57.58
115,101,Spartak Moscow,Russian Premier Liga,1.76,1.23,57.58
116,114,Strasbourg,French Ligue 1,1.62,1.12,57.32
117,119,Lecce,Italy Serie A,1.4,0.93,57.07
118,118,Molde,Norwegian Tippeligaen,1.88,1.37,56.95
119,116,Philadelphia Union,Major League Soccer,1.73,1.24,56.73
120,126,Clermont Foot,French Ligue 1,1.41,0.95,56.62
121,117,Verona,Italy Serie A,1.49,1.04,56.41
122,125,Club Brugge,Belgian Jupiler League,1.75,1.29,56.01
123,122,Monza,Italy Serie A,1.56,1.12,55.99
124,139,Middlesbrough,English League Championship,1.58,1.14,55.97
125,121,Los Angeles FC,Major League Soccer,1.76,1.31,55.96
126,113,Almeria,Spanish Primera Division,1.64,1.19,55.92
127,127,Real Valladolid,Spanish Primera Division,1.49,1.07,55.75
128,134,KAA Gent,Belgian Jupiler League,1.54,1.12,55.59
129,143,AEK Athens,Greek Super League,1.49,1.08,55.5
130,128,Vitesse,Dutch Eredivisie,1.59,1.18,55.41
131,124,Nottingham Forest,Barclays Premier League,1.51,1.1,55.37
132,129,Nantes,French Ligue 1,1.41,1.01,55.34
133,131,VfL Bochum,German Bundesliga,1.73,1.31,55.34
134,133,Ferencvaros,UEFA Europa League,1.62,1.21,55.31
135,146,Pachuca,Mexican Primera Division Torneo Clausura,1.59,1.2,54.89
136,130,Viktoria Plzen,UEFA Champions League,1.82,1.41,54.85
137,132,Sheffield United,English League Championship,1.47,1.09,54.53
138,152,Montpellier,French Ligue 1,1.56,1.18,54.41
139,148,SK Sturm Graz,Austrian T-Mobile Bundesliga,1.47,1.11,54.33
140,138,Lorient,French Ligue 1,1.54,1.17,54.22
141,135,América Mineiro,Brasileiro Série A,1.42,1.06,54.04
142,140,Dinamo Moscow,Russian Premier Liga,1.59,1.23,53.99
143,136,Corinthians,Brasileiro Série A,1.24,0.89,53.97
144,137,Fortaleza,Brasileiro Série A,1.34,1.0,53.96
145,155,Adana Demirspor,Turkish Turkcell Super Lig,1.55,1.2,53.85
146,141,Besiktas,Turkish Turkcell Super Lig,1.54,1.19,53.73
147,145,West Bromwich Albion,English League Championship,1.4,1.07,53.6
148,154,Guimaraes,Portuguese Liga,1.26,0.94,53.43
149,157,Vizela,Portuguese Liga,1.4,1.08,53.24
150,151,New York City FC,Major League Soccer,1.59,1.27,53.19
151,150,Dynamo Kiev,UEFA Europa League,1.51,1.19,53.06
152,149,NEC,Dutch Eredivisie,1.5,1.19,52.94
153,147,FC Midtjylland,Danish SAS-Ligaen,1.48,1.18,52.91
154,180,PAOK Salonika,Greek Super League,1.37,1.07,52.88
155,165,Guadalajara,Mexican Primera Division Torneo Clausura,1.36,1.08,52.27
156,153,Anderlecht,Belgian Jupiler League,1.46,1.18,52.23
157,142,CSKA Moscow,Russian Premier Liga,1.4,1.12,52.16
158,156,SC Dnipro-1,UEFA Europa Conference League,1.55,1.28,52.11
159,159,Yokohama F. Marinos,Japanese J League,1.61,1.34,51.93
160,161,Steaua Bucuresti,UEFA Europa Conference League,1.5,1.24,51.89
161,173,Elche,Spanish Primera Division,1.53,1.27,51.81
162,144,Trabzonspor,Turkish Turkcell Super Lig,1.55,1.29,51.77
163,163,Luton Town,English League Championship,1.32,1.06,51.77
164,158,Norwich City,English League Championship,1.46,1.2,51.73
165,193,Stoke City,English League Championship,1.38,1.13,51.72
166,164,Millwall,English League Championship,1.37,1.11,51.69
167,167,Brest,French Ligue 1,1.42,1.16,51.68
168,162,Auxerre,French Ligue 1,1.35,1.1,51.67
169,160,Gil Vicente,Portuguese Liga,1.47,1.22,51.38
170,169,FC Sheriff Tiraspol,UEFA Europa League,1.5,1.27,51.27
171,176,Toluca,Mexican Primera Division Torneo Clausura,1.52,1.28,51.23
172,166,FK Partizan Belgrade,UEFA Europa Conference League,1.41,1.17,51.22
173,175,Empoli,Italy Serie A,1.5,1.27,51.1
174,170,Atlético Paranaense,Brasileiro Série A,1.32,1.11,50.65
175,172,Famalicao,Portuguese Liga,1.32,1.11,50.58
176,177,Rapid Vienna,Austrian T-Mobile Bundesliga,1.51,1.3,50.56
177,194,Heerenveen,Dutch Eredivisie,1.56,1.36,50.5
178,168,Istanbul Basaksehir,Turkish Turkcell Super Lig,1.33,1.13,50.35
179,174,Atlanta United FC,Major League Soccer,1.57,1.38,50.27
180,179,Santos,Brasileiro Série A,1.27,1.07,50.19
181,182,Rosenborg,Norwegian Tippeligaen,1.94,1.77,49.94
182,183,Sparta,Dutch Eredivisie,1.47,1.29,49.93
183,204,Frosinone,Italy Serie B,1.35,1.18,49.86
184,187,Lech Poznan,UEFA Europa Conference League,1.3,1.13,49.68
185,185,AC Ajaccio,French Ligue 1,1.3,1.13,49.59
186,188,Botafogo,Brasileiro Série A,1.23,1.07,49.52
187,189,Cruz Azul,Mexican Primera Division Torneo Clausura,1.31,1.14,49.5
188,197,Cremonese,Italy Serie A,1.5,1.34,49.49
189,190,FK Qarabag,UEFA Europa League,1.41,1.25,49.41
190,191,Maccabi Haifa,UEFA Champions League,1.69,1.54,49.35
191,184,RKC,Dutch Eredivisie,1.61,1.47,49.33
192,192,Hapoel Be'er,UEFA Europa Conference League,1.49,1.34,49.22
193,181,Talleres de Córdoba,Argentina Primera Division,1.37,1.22,49.21
194,171,Kawasaki Frontale,Japanese J League,1.59,1.45,49.06
195,202,LASK Linz,Austrian T-Mobile Bundesliga,1.54,1.41,48.8
196,215,Argentinos Juniors,Argentina Primera Division,1.25,1.11,48.74
197,196,Sampdoria,Italy Serie A,1.32,1.19,48.57
198,200,FC Arouca,Portuguese Liga,1.2,1.07,48.48
199,198,Santos Laguna,Mexican Primera Division Torneo Clausura,1.54,1.43,48.36
200,206,León,Mexican Primera Division Torneo Clausura,1.3,1.19,48.23
201,208,Velez Sarsfield,Argentina Primera Division,1.22,1.1,48.18
202,203,Bragantino,Brasileiro Série A,1.4,1.29,48.17
203,218,Coventry City,English League Championship,1.23,1.12,48.15
204,209,Spezia,Italy Serie A,1.45,1.35,48.1
205,186,KVC Westerlo,Belgian Jupiler League,1.62,1.52,48.1
206,178,Rostov,Russian Premier Liga,1.52,1.43,48.05
207,220,Metz,French Ligue 2,1.27,1.17,47.96
208,205,Rio Ave,Portuguese Liga,1.16,1.06,47.86
209,195,Boca Juniors,Argentina Primera Division,1.28,1.18,47.86
210,213,Atlas,Mexican Primera Division Torneo Clausura,1.29,1.21,47.38
211,210,Watford,English League Championship,1.26,1.18,47.25
212,201,FC Nordsjaelland,Danish SAS-Ligaen,1.42,1.36,47.21
213,219,Seattle Sounders FC,Major League Soccer,1.47,1.41,47.17
214,199,Go Ahead Eagles,Dutch Eredivisie,1.58,1.54,46.91
215,230,FK Austria Vienna,Austrian T-Mobile Bundesliga,1.4,1.36,46.91
216,229,FC Cincinnati,Major League Soccer,1.54,1.51,46.8
217,216,Boavista,Portuguese Liga,1.27,1.22,46.74
218,211,St Gallen,Swiss Raiffeisen Super League,1.71,1.69,46.65
219,225,Chaves,Portuguese Liga,1.34,1.3,46.59
220,237,Standard Liege,Belgian Jupiler League,1.45,1.43,46.52
221,242,Hearts,Scottish Premiership,1.46,1.44,46.38
222,207,FC Krasnodar,Russian Premier Liga,1.47,1.45,46.34
223,231,Urawa Red Diamonds,Japanese J League,1.33,1.31,46.27
224,214,Vissel Kobe,Japanese J League,1.32,1.3,46.07
225,227,Panathinaikos,Greek Super League,1.04,1.0,45.95
226,222,Fatih Karagümrük,Turkish Turkcell Super Lig,1.74,1.76,45.91
227,223,Ceará,Brasileiro Série A,1.14,1.12,45.73
228,234,Cercle Brugge,Belgian Jupiler League,1.41,1.42,45.71
229,233,Hammarby,Swedish Allsvenskan,1.52,1.55,45.44
230,212,Angers,French Ligue 1,1.31,1.33,45.34
231,224,Swansea City,English League Championship,1.34,1.36,45.22
232,243,AEK Larnaca,UEFA Europa League,1.16,1.17,45.14
233,221,Sochaux,French Ligue 2,1.21,1.22,45.1
234,228,Los Angeles Galaxy,Major League Soccer,1.54,1.59,44.99
235,217,Sochi,Russian Premier Liga,1.37,1.41,44.97
236,238,Terek Grozny,Russian Premier Liga,1.32,1.36,44.76
237,250,Silkeborg,Danish SAS-Ligaen,1.52,1.58,44.75
238,240,Apollon Limassol,UEFA Europa Conference League,1.21,1.24,44.74
239,239,San Lorenzo,Argentina Primera Division,1.1,1.12,44.71
240,241,Fortuna Sittard,Dutch Eredivisie,1.51,1.57,44.63
241,232,Portimonense,Portuguese Liga,1.23,1.28,44.42
242,244,Huracán,Argentina Primera Division,1.13,1.17,44.38
243,247,Casa Pia,Portuguese Liga,1.14,1.18,44.2
244,235,Tigre,Argentina Primera Division,1.26,1.33,44.0
245,255,Salernitana,Italy Serie A,1.39,1.47,43.99
246,281,Genoa,Italy Serie B,1.06,1.12,43.83
247,271,Hibernian,Scottish Premiership,1.35,1.45,43.63
248,268,Bristol City,English League Championship,1.18,1.26,43.62
249,249,Sporting de Charleroi,Belgian Jupiler League,1.25,1.34,43.55
250,248,Bordeaux,French Ligue 2,1.22,1.31,43.45
251,273,Granada,Spanish Segunda Division,1.05,1.12,43.4
252,261,Nashville SC,Major League Soccer,1.26,1.36,43.38
253,257,Toronto FC,Major League Soccer,1.47,1.6,43.33
254,226,Sunderland,English League Championship,1.25,1.35,43.24
255,252,Sheffield Wednesday,English League One,1.21,1.32,43.19
256,265,Austin FC,Major League Soccer,1.46,1.6,43.14
257,236,Racing Club,Argentina Primera Division,1.24,1.36,43.01
258,298,Gazovik Orenburg,Russian Premier Liga,1.48,1.62,43.01
259,270,Basel,Swiss Raiffeisen Super League,1.31,1.43,43.0
260,258,CFR 1907 Cluj,UEFA Europa Conference League,1.22,1.33,42.98
261,256,Troyes,French Ligue 1,1.43,1.57,42.97
262,246,Pumas Unam,Mexican Primera Division Torneo Clausura,1.32,1.45,42.89
263,263,Kashima Antlers,Japanese J League,1.31,1.45,42.81
264,251,Mamelodi Sundowns,South African ABSA Premier League,1.14,1.25,42.66
265,278,FC Dallas,Major League Soccer,1.27,1.41,42.63
266,264,Le Havre,French Ligue 2,0.95,1.04,42.52
267,266,Atlético Goianiense,Brasileiro Série A,1.22,1.36,42.47
268,279,Estoril Praia,Portuguese Liga,1.18,1.32,42.42
269,253,Brondby,Danish SAS-Ligaen,1.37,1.53,42.41
270,262,FC Zurich,Swiss Raiffeisen Super League,1.32,1.48,42.38
271,259,New York Red Bulls,Major League Soccer,1.15,1.29,42.29
272,275,BK Hacken,Swedish Allsvenskan,1.59,1.78,42.19
273,276,Cuiaba,Brasileiro Série A,1.12,1.25,42.18
274,254,Levante,Spanish Segunda Division,1.09,1.23,42.12
275,245,Aris Salonika,Greek Super League,1.1,1.23,42.06
276,282,Hamburg SV,German 2. Bundesliga,1.47,1.66,41.95
277,267,Viborg,Danish SAS-Ligaen,1.25,1.41,41.91
278,280,IF Elfsborg,Swedish Allsvenskan,1.38,1.57,41.89
279,287,Maritimo,Portuguese Liga,1.15,1.3,41.8
280,283,Ludogorets,UEFA Europa League,1.3,1.49,41.66
281,272,Montreal Impact,Major League Soccer,1.3,1.49,41.59
282,277,WSG Swarovski Wattens,Austrian T-Mobile Bundesliga,1.49,1.7,41.58
283,294,Sivasspor,Turkish Turkcell Super Lig,1.31,1.51,41.36
284,290,Puebla,Mexican Primera Division Torneo Clausura,1.31,1.51,41.36
285,285,Las Palmas,Spanish Segunda Division,0.92,1.06,41.34
286,269,Wolfsberger AC,Austrian T-Mobile Bundesliga,1.58,1.82,41.33
287,289,Sporting Kansas City,Major League Soccer,1.19,1.38,41.1
288,296,St Etienne,French Ligue 2,1.31,1.53,41.01
289,339,Ipswich Town,English League One,1.22,1.43,41.01
290,304,Defensa y Justicia,Argentina Primera Division,1.18,1.37,40.96
291,288,Djurgardens IF,Swedish Allsvenskan,1.24,1.45,40.94
292,325,Cagliari,Italy Serie B,1.09,1.28,40.87
293,302,Lanus,Argentina Primera Division,1.13,1.33,40.86
294,274,Orlando City SC,Major League Soccer,1.22,1.43,40.84
295,308,Portland Timbers,Major League Soccer,1.41,1.65,40.82
296,300,FC Groningen,Dutch Eredivisie,1.34,1.58,40.76
297,284,Emmen,Dutch Eredivisie,1.26,1.48,40.74
298,347,Lokomotiv Moscow,Russian Premier Liga,1.24,1.47,40.63
299,299,New England Revolution,Major League Soccer,1.32,1.56,40.56
300,327,Antalyaspor,Turkish Turkcell Super Lig,1.29,1.52,40.53
301,309,Bari,Italy Serie B,1.18,1.4,40.52
302,293,Krylia Sovetov,Russian Premier Liga,1.1,1.3,40.48
303,291,Konyaspor,Turkish Turkcell Super Lig,1.14,1.36,40.46
304,286,Alavés,Spanish Segunda Division,0.99,1.18,40.46
305,322,St. Truidense,Belgian Jupiler League,1.03,1.23,40.31
306,303,Parma,Italy Serie B,1.08,1.3,40.08
307,260,Kayserispor,Turkish Turkcell Super Lig,1.36,1.63,39.97
308,307,Tijuana,Mexican Primera Division Torneo Clausura,1.12,1.36,39.96
309,311,Birmingham,English League Championship,1.17,1.41,39.95
310,301,FC St. Pauli,German 2. Bundesliga,1.23,1.49,39.9
311,336,OH Leuven,Belgian Jupiler League,1.3,1.57,39.88
312,312,Alanyaspor,Turkish Turkcell Super Lig,1.43,1.73,39.77
313,310,Atlético San Luis,Mexican Primera Division Torneo Clausura,1.14,1.39,39.69
314,313,Necaxa,Mexican Primera Division Torneo Clausura,1.1,1.35,39.68
315,349,Ural Sverdlovsk Oblast,Russian Premier Liga,1.09,1.33,39.63
316,318,Blackburn,English League Championship,1.0,1.23,39.48
317,305,Columbus Crew,Major League Soccer,1.24,1.52,39.46
318,314,Valerenga,Norwegian Tippeligaen,1.39,1.7,39.38
319,337,Kasimpasa,Turkish Turkcell Super Lig,1.41,1.73,39.37
320,320,Preston North End,English League Championship,1.03,1.27,39.3
321,317,Minnesota United FC,Major League Soccer,1.28,1.57,39.22
322,321,San Jose Earthquakes,Major League Soccer,1.36,1.67,39.13
323,319,Coritiba,Brasileiro Série A,1.14,1.41,39.08
324,333,FC Volendam,Dutch Eredivisie,1.39,1.72,39.03
325,306,Santa Clara,Portuguese Liga,1.08,1.35,39.03
326,316,Pacos Ferreira,Portuguese Liga,1.1,1.38,38.9
327,295,Pisa,Italy Serie B,1.02,1.28,38.86
328,356,SK Austria Klagenfurt,Austrian T-Mobile Bundesliga,1.4,1.74,38.84
329,324,AGF Aarhus,Danish SAS-Ligaen,1.01,1.28,38.81
330,297,Gazisehir Gaziantep,Turkish Turkcell Super Lig,1.2,1.51,38.76
331,328,Omonia Nicosia,UEFA Europa League,1.25,1.57,38.72
332,329,Estudiantes,Argentina Primera Division,1.09,1.38,38.66
333,326,Caen,French Ligue 2,1.01,1.29,38.48
334,334,Goiás,Brasileiro Série A,1.13,1.43,38.44
335,341,Newell's Old Boys,Argentina Primera Division,0.98,1.26,38.42
336,292,SV Darmstadt 98,German 2. Bundesliga,1.21,1.53,38.37
337,330,Tenerife,Spanish Segunda Division,0.82,1.06,38.36
338,345,Barnsley,English League One,1.17,1.5,38.31
339,343,Slovan Bratislava,UEFA Europa Conference League,1.12,1.43,38.29
340,335,Sanfrecce Hiroshima,Japanese J League,1.2,1.53,38.22
341,338,Hull City,English League Championship,1.03,1.33,38.12
342,315,FC Luzern,Swiss Raiffeisen Super League,1.28,1.64,38.11
343,340,Cardiff City,English League Championship,0.94,1.22,38.06
344,331,CA Independiente,Argentina Primera Division,1.01,1.31,38.04
345,357,Karlsruher SC,German 2. Bundesliga,1.31,1.68,37.89
346,353,Fortuna Düsseldorf,German 2. Bundesliga,1.22,1.58,37.88
347,332,Queens Park Rangers,English League Championship,1.1,1.43,37.81
348,344,Lillestrom,Norwegian Tippeligaen,1.2,1.56,37.75
349,361,1. FC Heidenheim 1846,German 2. Bundesliga,1.19,1.54,37.75
350,323,Derby County,English League One,1.21,1.57,37.66
351,346,SC Paderborn,German 2. Bundesliga,1.26,1.63,37.65
352,348,FC Juárez,Mexican Primera Division Torneo Clausura,1.04,1.37,37.43
353,350,Malmo FF,Swedish Allsvenskan,1.21,1.6,37.24
354,360,Randers FC,Danish SAS-Ligaen,1.17,1.55,37.12
355,352,FC Lugano,Swiss Raiffeisen Super League,1.27,1.68,36.97
356,354,Eibar,Spanish Segunda Division,0.87,1.19,36.95
357,351,Chicago Fire,Major League Soccer,1.19,1.59,36.92
358,359,Mazatlán FC,Mexican Primera Division Torneo Clausura,1.17,1.59,36.35
359,342,Charlotte FC,Major League Soccer,1.21,1.64,36.28
360,362,Melbourne City,Australian A-League,1.39,1.87,36.22
361,364,FC Tokyo,Japanese J League,1.15,1.58,36.11
362,366,Vancouver Whitecaps,Major League Soccer,1.19,1.64,35.99
363,368,Albacete,Spanish Segunda Division,1.03,1.44,35.93
364,384,Cambuur Leeuwarden,Dutch Eredivisie,1.23,1.69,35.77
365,369,Avaí,Brasileiro Série A,1.06,1.49,35.76
366,363,Bolton,English League One,1.01,1.43,35.57
367,367,Colon Santa Fe,Argentina Primera Division,1.05,1.49,35.51
368,371,Rosario Central,Argentina Primera Division,1.05,1.49,35.45
369,372,Sarmiento,Argentina Primera Division,1.07,1.51,35.44
370,374,Nagoya Grampus Eight,Japanese J League,0.92,1.32,35.29
371,378,Inter Miami CF,Major League Soccer,1.18,1.67,35.18
372,355,Odense BK,Danish SAS-Ligaen,1.19,1.67,35.18
373,375,Holstein Kiel,German 2. Bundesliga,1.33,1.86,35.05
374,365,Querétaro,Mexican Primera Division Torneo Clausura,0.99,1.43,35.03
375,376,Cerezo Osaka,Japanese J League,1.08,1.55,34.95
376,379,Sarpsborg,Norwegian Tippeligaen,1.39,1.95,34.72
377,373,FK Nizhny Novgorod,Russian Premier Liga,0.99,1.45,34.69
378,401,FC Cartagena,Spanish Segunda Division,0.92,1.36,34.58
379,358,Reading,English League Championship,1.03,1.51,34.47
380,383,Union Santa Fe,Argentina Primera Division,0.94,1.39,34.46
381,388,Sporting Gijón,Spanish Segunda Division,0.83,1.26,34.25
382,395,Grasshoppers Zürich,Swiss Raiffeisen Super League,1.24,1.79,34.23
383,386,Colorado Rapids,Major League Soccer,1.17,1.7,34.2
384,387,Odd BK,Norwegian Tippeligaen,1.22,1.77,34.19
385,415,Aberdeen,Scottish Premiership,1.2,1.74,34.11
386,389,FC Andorra,Spanish Segunda Division,0.84,1.28,34.06
387,382,Wigan,English League Championship,0.9,1.36,34.0
388,399,Amiens,French Ligue 2,0.89,1.35,33.93
389,381,Banfield,Argentina Primera Division,0.88,1.35,33.84
390,398,Servette,Swiss Raiffeisen Super League,1.14,1.68,33.78
391,411,Sudtirol,Italy Serie B,0.86,1.31,33.78
392,392,Ballkani,UEFA Europa Conference League,1.2,1.76,33.76
393,390,Leganes,Spanish Segunda Division,0.76,1.19,33.73
394,427,Motherwell,Scottish Premiership,1.05,1.57,33.68
395,419,Bastia,French Ligue 2,0.86,1.33,33.66
396,397,Kalmar FF,Swedish Allsvenskan,0.99,1.51,33.51
397,380,Austria Lustenau,Austrian T-Mobile Bundesliga,1.06,1.6,33.49
398,400,Louisville City FC,United Soccer League,1.14,1.7,33.42
399,403,Wycombe Wanderers,English League One,0.94,1.45,33.36
400,385,Paris FC,French Ligue 2,0.87,1.35,33.3
401,407,Gimnasia La Plata,Argentina Primera Division,0.84,1.32,33.29
402,370,KV Mechelen,Belgian Jupiler League,1.29,1.91,33.25
403,405,AIK,Swedish Allsvenskan,1.05,1.61,33.14
404,396,Perugia,Italy Serie B,0.91,1.42,33.07
405,402,Arminia Bielefeld,German 2. Bundesliga,1.12,1.7,33.05
406,404,Real Zaragoza,Spanish Segunda Division,0.76,1.22,33.0
407,393,Real Salt Lake,Major League Soccer,1.06,1.63,32.95
408,391,Real Oviedo,Spanish Segunda Division,0.73,1.18,32.9
409,413,Ankaragucu,Turkish Turkcell Super Lig,1.05,1.61,32.84
410,408,SpVgg Greuther Fürth,German 2. Bundesliga,1.07,1.65,32.84
411,441,Umraniyespor,Turkish Turkcell Super Lig,1.14,1.75,32.63
412,409,US Quevilly,French Ligue 2,0.83,1.34,32.61
413,446,Godoy Cruz,Argentina Primera Division,0.87,1.39,32.6
414,433,Plymouth Argyle,English League One,1.1,1.69,32.59
415,377,Livingston,Scottish Premiership,0.97,1.53,32.58
416,412,Excelsior,Dutch Eredivisie,1.2,1.84,32.57
