,ID,Points,Minutes,sim
0,2,5,90,1
1,3,6,90,1
2,4,6,90,1
3,6,6,90,1
4,9,3,90,1
5,11,9,90,1
6,14,1,90,1
7,15,6,90,1
8,17,6,90,1
9,18,6,90,1
10,19,2,90,1
11,20,3,90,1
12,23,3,90,1
13,24,6,90,1
14,31,5,90,1
15,35,1,90,1
16,36,1,90,1
17,44,1,90,1
18,47,1,90,1
19,48,5,90,1
20,52,1,90,1
21,53,7,90,1
22,54,5,90,1
23,57,2,90,1
24,58,11,90,1
25,63,8,90,1
26,70,12,90,1
27,76,3,90,1
28,78,8,90,1
29,79,6,90,1
30,82,9,90,1
31,83,14,90,1
32,85,6,90,1
33,88,1,90,1
34,89,2,90,1
35,91,2,90,1
36,94,2,90,1
37,95,2,90,1
38,99,5,90,1
39,101,2,90,1
40,104,1,90,1
41,105,1,90,1
42,106,2,90,1
43,113,2,90,1
44,115,2,90,1
45,117,2,90,1
46,120,1,90,1
47,126,2,90,1
48,135,2,90,1
49,136,2,90,1
50,144,1,90,1
51,145,1,90,1
52,146,1,90,1
53,148,2,90,1
54,149,2,90,1
55,152,6,90,1
56,157,2,90,1
57,159,8,90,1
58,162,2,90,1
59,163,2,90,1
60,171,2,90,1
61,177,2,90,1
62,180,3,90,1
63,181,2,90,1
64,182,2,90,1
65,185,4,90,1
66,189,2,90,1
67,191,2,90,1
68,196,6,90,1
69,200,6,90,1
70,201,6,90,1
71,202,6,90,1
72,204,1,90,1
73,205,3,90,1
74,207,2,90,1
75,210,6,90,1
76,211,6,90,1
77,219,2,90,1
78,222,2,90,1
79,224,2,90,1
80,230,2,90,1
81,231,2,90,1
82,232,2,90,1
83,235,2,90,1
84,236,2,90,1
85,238,8,90,1
86,239,2,90,1
87,240,2,90,1
88,241,2,90,1
89,247,2,90,1
90,248,2,90,1
91,252,2,90,1
92,255,3,90,1
93,257,2,90,1
94,263,2,90,1
95,265,7,90,1
96,268,5,90,1
97,274,2,90,1
98,275,2,90,1
99,278,2,90,1
100,284,2,90,1
101,290,2,90,1
102,291,1,90,1
103,293,1,90,1
104,295,1,90,1
105,298,2,90,1
106,300,2,90,1
107,306,6,90,1
108,309,2,90,1
109,311,4,90,1
110,321,6,90,1
111,323,4,90,1
112,324,5,90,1
113,325,1,90,1
114,326,1,90,1
115,327,7,90,1
116,328,13,90,1
117,329,2,90,1
118,335,1,90,1
119,338,1,90,1
120,339,1,90,1
121,340,6,90,1
122,342,10,90,1
123,346,3,90,1
124,347,6,90,1
125,350,6,90,1
126,351,9,90,1
127,355,6,90,1
128,356,6,90,1
129,363,8,90,1
130,364,5,90,1
131,366,8,90,1
132,368,2,90,1
133,369,2,90,1
134,370,7,90,1
135,372,7,90,1
136,380,2,90,1
137,383,2,90,1
138,388,2,90,1
139,389,2,90,1
140,394,2,90,1
