,player_id,web_name,team_code,element_type,now_cost,event,points_md,is_captain,multiplier,selected_by_percent,gw_points
0,143,Mendy,8,1,60,4,4.081,False,1,11.3,4.081
1,237,Alexander-Arnold,14,2,75,4,4.458,False,1,33.6,4.458
2,275,Shaw,1,2,55,4,5.013,False,1,46.4,5.013
3,555,Varane,1,2,55,4,4.68,False,1,3.7,4.68
4,230,Mané,14,3,119,4,4.808,False,1,2.9,4.808
5,233,Salah,14,3,125,4,5.817,False,1,53.3,5.817
6,268,Torres,43,3,71,4,4.646,False,1,11.2,4.646
7,277,Fernandes,1,3,120,4,5.273,False,1,47.1,5.273
8,4,Aubameyang,3,4,99,4,5.138,False,1,1.5,5.138
9,357,Kane,6,4,123,4,5.582000000000002,False,1,8.1,5.582000000000002
10,579,Ronaldo,1,4,125,4,5.947,True,2,17.8,11.894
