,player_id,web_name,team_code,element_type,now_cost,event,points_md,is_captain,multiplier,selected_by_percent,gw_points
0,307,Ederson,43,1,54,17,4.0889999999999995,False,1,13.8,4.0889999999999995
1,112,Cucurella,8,2,51,17,4.8210000000000015,False,1,7.5,4.8210000000000015
2,285,Alexander-Arnold,14,2,72,17,4.438,False,1,18.4,4.438
3,332,Shaw,1,2,48,17,4.388,False,1,2.2,4.388
4,13,Saka,3,3,80,17,5.428999999999999,False,1,17.1,5.428999999999999
5,142,Mount,8,3,75,17,4.994,False,1,6.5,4.994
6,160,Zaha,31,3,75,17,5.8,False,1,19.2,5.8
7,283,Salah,14,3,128,17,5.742999999999999,False,1,32.2,5.742999999999999
8,301,De Bruyne,43,3,126,17,5.3229999999999995,False,1,37.7,5.3229999999999995
9,318,Haaland,43,4,122,17,6.6679999999999975,True,2,82.7,13.335999999999995
10,427,Kane,6,4,116,17,5.57,False,1,27.3,5.57
