,player_id,web_name,team_code,element_type,now_cost,points_md,is_captain,multiplier,starting_lineup,selected_by_percent,gw_points
0,257,Ederson,43,1,60,3.840555555555556,False,1,1,10.4,3.840555555555556
1,142,James,8,2,55,4.4687777777777775,False,1,1,8.8,4.4687777777777775
2,237,Alexander-Arnold,14,2,75,4.091333333333334,False,1,1,33.4,4.091333333333334
3,275,Shaw,1,2,55,3.561111111111111,False,1,1,51.7,3.561111111111111
4,96,Mbeumo,94,3,55,3.758777777777778,False,1,1,1.3,3.758777777777778
5,196,Raphinha,2,3,65,3.7185555555555556,False,1,1,17.0,3.7185555555555556
6,233,Salah,14,3,126,5.526888888888888,True,2,1,55.2,11.053777777777777
7,277,Fernandes,1,3,121,5.213555555555555,False,1,1,57.9,5.213555555555555
8,78,Toney,94,4,65,3.943111111111111,False,1,1,25.9,3.943111111111111
9,189,Bamford,2,4,80,4.404444444444445,False,1,1,15.0,4.404444444444445
10,525,A.Armstrong,20,4,60,3.8676666666666666,False,1,1,2.8,3.8676666666666666
11,69,Sánchez,36,1,45,3.425777777777778,False,0,0,24.1,0.0
12,185,Ayling,2,2,45,2.8166666666666664,False,0,0,13.0,0.0
13,361,Dier,6,2,45,2.914888888888889,False,0,0,4.1,0.0
14,115,Brownhill,90,3,45,2.454888888888889,False,0,0,3.7,0.0
