,twitter,FPL,xG,IO,MD,Luck,FPL_Rank,xG_Rank,IO_Rank,MD_Rank,Luck_Rank
0,sertalpbilal,2028.0,2094.15,2120.94,2128.85,-99.49,435462,45060,4125,526,6.9%
1,FplSimpson,2087.0,2147.41,2173.43,2165.05,-87.74,190238,9635,80,33,9.7%
2,FplStatsdan,2065.0,2113.52,2115.24,2101.19,-57.57,267707,26731,5739,3789,20.5%
3,FF_Trout,2111.0,2160.91,2167.94,2165.72,-66.52,125146,5816,112,33,16.9%
4,dilksybab,2166.0,2240.96,2213.89,2178.41,-57.38,38163,35,1,4,20.6%
5,theFPLkiwi,1988.0,2093.99,2143.07,2117.66,-143.12,674230,45126,1083,1242,1.4%
6,jameso_12,2007.0,2035.9,2092.21,2063.66,-69.85,554750,146616,17566,21100,15.4%
7,api_kakayou,2158.0,2117.26,2100.65,2086.07,44.23,46643,23953,11967,8173,73.5%
8,usafpl,2045.0,2046.57,2066.19,2036.31,-17.35,352642,122041,45763,54755,40.7%
9,CazzaFPL,2195.0,2187.51,2214.31,2178.52,-11.13,17409,1641,1,4,44.2%
10,PlanetosFPL,2099.0,2151.27,2172.01,2148.65,-70.99,155959,8134,97,103,15%
11,analytic_fpl,2139.0,2110.01,2109.28,2100.86,19.7,72094,29632,7918,3853,60.8%
12,wee_rogue,2102.0,2139.38,2141.77,2111.65,-41.46,147494,12601,1125,1687,28.5%
13,mtthwmn,2143.0,2149.9,2165.43,2152.46,-25.62,65621,8750,148,75,36.1%
14,cmusson32,2048.0,2110.29,2111.47,2122.44,-79.4,337774,29408,7121,1014,12.5%
15,FPLstudent2,2143.0,2214.42,2151.59,2176.35,-50.04,65784,344,522,4,24.3%
16,peterhandleson,1874.0,1944.98,1960.61,1952.61,-91.44,1624687,551293,429691,331291,8.7%
17,chrishp,2175.0,2179.55,2131.08,2124.39,17.75,30263,2524,2318,854,59.9%
18,plfantasy,2134.0,2103.12,2054.62,2039.58,56.01,80990,35398,63454,48992,78.8%
19,FPLmeta,2144.0,2130.88,2150.93,2140.19,-9.39,63928,16018,528,192,45.1%
20,FplAuto,2066.0,2141.88,2117.57,2078.84,-59.07,264170,11462,5017,11375,20%
21,NourEldin_z3r0,2203.0,2186.51,2107.71,2095.25,61.18,13860,1758,8731,5262,81.1%
22,UkendtPerson45,2164.0,2218.01,2159.65,2142.8,-21.63,40355,277,279,165,38.2%
23,MikkelTokvam,2148.0,2194.46,2136.55,2116.41,-13.27,58641,1089,1718,1338,42.7%
24,Klaudioz,2081.0,2025.86,1972.68,1958.55,83.12,212067,175101,338882,300059,88.9%
25,FantasianPL,1971.0,2097.44,2049.25,2037.83,-102.73,792675,41745,72272,52413,6.2%
26,rama96ab,2125.0,2165.86,2139.88,2126.51,-31.47,96008,4676,1213,809,33.4%
