,player_id,web_name,team_code,element_type,now_cost,event,points_md,is_captain,multiplier,selected_by_percent,gw_points
0,113,Sánchez,36,1,47,12,3.955,False,1,15.2,3.955
1,106,Dunk,36,2,46,12,4.0969999999999995,False,1,5.1,4.0969999999999995
2,108,Webster,36,2,45,12,4.079,False,1,0.9,4.079
3,357,Trippier,4,2,56,12,3.904,False,1,55.4,3.904
4,104,Groß,36,3,59,12,5.018,False,1,19.5,5.018
5,111,Trossard,36,3,68,12,5.6670000000000025,False,1,16.2,5.6670000000000025
6,160,Zaha,31,3,74,12,4.9860000000000015,False,1,20.9,4.9860000000000015
7,283,Salah,14,3,127,12,5.95,True,2,25.8,11.9
8,66,Solanke,91,4,57,12,4.505,False,1,2.0,4.505
9,210,Mitrović,54,4,67,12,4.519,False,1,21.5,4.519
10,427,Kane,6,4,114,12,4.9639999999999995,False,1,21.0,4.9639999999999995
