,player_id,web_name,team_code,element_type,now_cost,event,points_md,is_captain,multiplier,starting_lineup,selected_by_percent,gw_points
0,152,Guaita,31,1,45,16,3.747,False,1,1,3.2,3.747
1,284,Robertson,14,2,67,16,4.522,True,2,1,4.1,9.044
2,290,Konaté,14,2,48,16,3.7969999999999997,False,1,1,0.5,3.7969999999999997
3,436,R.Sessegnon,6,2,45,16,3.633,False,1,1,1.0,3.633
4,513,Lenglet,6,2,48,16,3.6430000000000002,False,1,1,0.3,3.6430000000000002
5,124,Mitoma,36,3,49,16,3.678,False,1,1,0.1,3.678
6,169,Eze,31,3,57,16,3.673,False,1,1,4.4,3.673
7,305,Grealish,43,3,68,16,3.9930000000000003,False,1,1,1.1,3.9930000000000003
8,333,Fernandes,1,3,98,16,4.203,False,1,1,2.0,4.203
9,465,Bowen,21,3,81,16,4.165,False,1,1,3.5,4.165
10,529,Scamacca,21,4,67,16,3.682,False,1,1,2.1,3.682
11,455,Fabianski,21,1,50,16,3.717,False,0,0,1.3,0.0
12,108,Webster,36,2,45,16,3.457,False,0,0,1.0,0.0
13,40,Watkins,7,4,71,16,3.286,False,0,0,2.1,0.0
14,345,Martial,1,4,67,16,3.45,False,0,0,0.8,0.0
