,player_id,web_name,team_code,element_type,now_cost,event,points_md,is_captain,multiplier,selected_by_percent,gw_points
0,307,Ederson,43,1,54,21,4.43,False,1,14.0,4.43
1,284,Robertson,14,2,68,21,4.033,False,1,5.2,4.033
2,285,Alexander-Arnold,14,2,73,21,4.4060000000000015,False,1,17.3,4.4060000000000015
3,357,Trippier,4,2,60,21,3.926,False,1,68.4,3.926
4,13,Saka,3,3,81,21,4.97,False,1,21.1,4.97
5,283,Salah,14,3,128,21,6.246,False,1,27.8,6.246
6,303,Mahrez,43,3,76,21,4.968,False,1,6.0,4.968
7,680,Gakpo,14,3,80,21,4.675,False,1,1.1,4.675
8,80,Toney,94,4,76,21,4.765,False,1,29.0,4.765
9,318,Haaland,43,4,122,21,7.065,True,2,85.1,14.13
10,427,Kane,6,4,117,21,5.334,False,1,35.7,5.334
