,player_id,web_name,team_code,element_type,now_cost,event,points_md,is_captain,multiplier,selected_by_percent,gw_points
0,231,Alisson,14,1,60,22,7.4860000000000015,False,1,7.6,7.4860000000000015
1,224,Matip,14,2,49,22,7.3889999999999985,False,1,2.6,7.3889999999999985
2,229,van Dijk,14,2,66,22,8.043,False,1,15.2,8.043
3,234,Robertson,14,2,70,22,9.019,False,1,2.1,9.019
4,237,Alexander-Arnold,14,2,83,22,11.287,True,2,44.0,22.574
5,64,Trossard,36,3,61,22,7.261,False,1,1.1,7.261
6,240,Jota,14,3,82,22,10.963,False,1,30.3,10.963
7,359,Son,6,3,107,22,9.919,False,1,28.8,9.919
8,228,Firmino,14,4,87,22,9.903,False,1,2.4,9.903
9,357,Kane,6,4,122,22,9.669,False,1,9.1,9.669
10,579,Ronaldo,1,4,125,22,9.696,False,1,30.3,9.696
