,player_id,web_name,team_code,element_type,now_cost,event,points_md,is_captain,multiplier,selected_by_percent,gw_points
0,307,Ederson,43,1,55,5,4.5760000000000005,False,1,18.4,4.5760000000000005
1,285,Alexander-Arnold,14,2,75,5,5.355,False,1,47.4,5.355
2,306,Cancelo,43,2,71,5,5.297999999999999,False,1,47.1,5.297999999999999
3,312,Dias,43,2,60,5,4.944,False,1,11.3,4.944
4,13,Saka,3,3,79,5,5.322,False,1,13.7,5.322
5,225,Rodrigo,2,3,64,5,5.33,False,1,27.6,5.33
6,283,Salah,14,3,130,5,7.1370000000000005,True,2,58.5,14.274000000000001
7,293,Luis Díaz,14,3,80,5,5.522,False,1,23.1,5.522
8,301,De Bruyne,43,3,122,5,6.7139999999999995,False,1,26.0,6.7139999999999995
9,318,Haaland,43,4,117,5,6.348,False,1,63.4,6.348
10,427,Kane,6,4,114,5,5.043,False,1,17.4,5.043
