,player_id,web_name,team_code,element_type,now_cost,points_md,is_captain,multiplier,starting_lineup,selected_by_percent,gw_points
0,213,Meslier,2,1,46,3.662,False,1,1,5.4,3.662
1,123,James,8,2,53,4.04225,False,1,1,17.7,4.04225
2,232,Chilwell,8,2,62,3.92425,False,1,1,35.8,3.92425
3,255,Robertson,14,2,72,4.3245,False,1,1,18.7,4.3245
4,198,Klich,2,3,55,3.5011250000000005,False,1,1,5.6,3.5011250000000005
5,254,Salah,14,3,123,6.688124999999999,True,2,1,35.4,13.376249999999999
6,272,De Bruyne,43,3,118,6.176875,False,1,1,24.8,6.176875
7,275,Mahrez,43,3,84,4.473375,False,1,1,9.1,4.473375
8,202,Bamford,2,4,62,4.3336250000000005,False,1,1,39.1,4.3336250000000005
9,282,Jesus,43,4,93,5.339,False,1,1,2.0,5.339
10,514,Watkins,7,4,61,3.9766250000000003,False,1,1,8.0,3.9766250000000003
11,70,Ryan,36,1,44,3.5516250000000005,False,0,0,12.8,0.0
12,66,Webster,36,2,44,2.6791250000000004,False,0,0,1.7,0.0
13,589,Phillips,14,2,40,1.7571249999999998,False,0,0,0.9,0.0
14,424,Burke,49,3,43,1.385125,False,0,0,1.6,0.0
