,player_id,web_name,team_code,element_type,now_cost,event,points_md,is_captain,multiplier,selected_by_percent,gw_points
0,278,Ederson,43,1,60,13,4.657,False,1,6.0,4.657
1,123,James,8,2,53,13,4.62,False,1,17.7,4.62
2,270,Walker,43,2,62,13,4.582,False,1,11.2,4.582
3,556,Dias,43,2,56,13,4.9910000000000005,False,1,3.4,4.9910000000000005
4,4,Aubameyang,3,3,115,13,5.473,False,1,9.1,5.473
5,254,Salah,14,3,123,13,6.653,False,1,35.4,6.653
6,272,De Bruyne,43,3,118,13,8.11,True,2,24.8,16.22
7,276,Sterling,43,3,114,13,6.983,False,1,4.0,6.983
8,306,Rashford,1,3,94,13,5.449,False,1,6.2,5.449
9,224,Vardy,13,4,103,13,5.349,False,1,29.1,5.349
10,282,Jesus,43,4,93,13,7.05,False,1,2.0,7.05
