,player_id,web_name,team_code,element_type,now_cost,event,points_md,is_captain,multiplier,selected_by_percent,gw_points
0,270,de Gea,1,1,51,33,7.254,False,1,10.6,7.254
1,39,Targett,4,2,47,33,6.678999999999999,False,1,3.2,6.678999999999999
2,58,Burn,4,2,44,33,6.586,False,1,1.1,6.586
3,305,Schär,4,2,44,33,6.8820000000000014,False,1,5.9,6.8820000000000014
4,22,Saka,3,3,68,33,8.423,False,1,33.1,8.423
5,277,Fernandes,1,3,116,33,8.806000000000003,False,1,16.8,8.806000000000003
6,341,Ward-Prowse,20,3,64,33,7.145,False,1,7.1,7.145
7,485,Sancho,1,3,89,33,8.042,False,1,3.3,8.042
8,109,Wood,4,4,68,33,8.312999999999999,False,1,5.0,8.312999999999999
9,345,Adams,20,4,68,33,7.386,False,1,5.3,7.386
10,579,Ronaldo,1,4,122,33,9.101,True,2,19.5,18.202
