,player_id,web_name,team_code,element_type,now_cost,event,points_md,is_captain,multiplier,starting_lineup,selected_by_percent,gw_points
0,175,Johnstone,31,1,44,32,3.818,False,1,1,0.5,3.818
1,284,Robertson,14,2,68,32,4.743,False,1,1,6.2,4.743
2,285,Alexander-Arnold,14,2,73,32,5.678,False,1,1,19.3,5.678
3,357,Trippier,4,2,62,32,4.084,False,1,1,67.8,4.084
4,7,Ødegaard,3,3,67,32,5.271,False,1,1,29.6,5.271
5,13,Saka,3,3,86,32,6.761,False,1,1,40.8,6.761
6,261,Maddison,13,3,81,32,4.773,False,1,1,8.4,4.773
7,283,Salah,14,3,128,32,7.407,True,2,1,28.1,14.814
8,40,Watkins,7,4,77,32,4.708,False,1,1,21.0,4.708
9,66,Solanke,91,4,55,32,4.595,False,1,1,2.4,4.595
10,594,Isak,4,4,67,32,4.06,False,1,1,6.4,4.06
11,81,Raya,94,1,49,32,3.6439999999999997,False,0,0,16.4,0.0
12,16,Gabriel,3,2,53,32,5.365,False,0,0,16.2,0.0
13,167,Guéhi,31,2,44,32,3.802,False,0,0,1.7,0.0
14,346,Andreas,54,3,43,32,4.346,False,0,0,13.9,0.0
