,player_id,web_name,team_code,element_type,now_cost,event,points_md,is_captain,multiplier,starting_lineup,selected_by_percent,gw_points
0,425,Lloris,6,1,55,20,6.327000000000001,False,1,1,4.5,6.327000000000001
1,308,Aké,43,2,50,20,6.063,False,1,1,1.6,6.063
2,332,Shaw,1,2,51,20,5.4860000000000015,False,1,1,15.6,5.4860000000000015
3,533,Martínez,1,2,45,20,5.363,False,1,1,5.8,5.363
4,160,Zaha,31,3,73,20,8.13,False,1,1,11.9,8.13
5,169,Eze,31,3,56,20,6.244,False,1,1,3.0,6.244
6,171,Olise,31,3,54,20,6.178,False,1,1,0.4,6.178
7,301,De Bruyne,43,3,125,20,9.302999999999999,False,1,1,37.6,9.302999999999999
8,335,Rashford,1,3,70,20,7.731,False,1,1,40.7,7.731
9,318,Haaland,43,4,122,20,12.030999999999999,True,2,1,85.1,24.061999999999998
10,427,Kane,6,4,116,20,8.05,False,1,1,32.1,8.05
11,133,Arrizabalaga,8,1,46,20,4.018,False,0,0,7.3,0.0
12,429,Doherty,6,2,46,20,4.13,False,0,0,0.9,0.0
13,526,Mee,94,2,46,20,4.35,False,0,0,6.8,0.0
14,596,Ferguson,36,4,45,20,2.488,False,0,0,0.9,0.0
