,player_id,web_name,team_code,element_type,now_cost,event,points_md,is_captain,multiplier,starting_lineup,gw_points
0,217,Schmeichel,13,1,55,8,3.859,False,1,1,3.859
1,66,Webster,36,2,44,8,3.933,False,1,1,3.933
2,232,Chilwell,8,2,59,8,4.7010000000000005,False,1,1,4.7010000000000005
3,457,Doherty,6,2,58,8,4.282,False,1,1,4.282
4,4,Aubameyang,3,3,117,8,5.524,False,1,1,5.524
5,114,Ziyech,8,3,80,8,4.484,False,1,1,4.484
6,370,Ward-Prowse,20,3,59,8,4.5760000000000005,False,1,1,4.5760000000000005
7,390,Son,6,3,96,8,5.574,False,1,1,5.574
8,117,Werner,8,4,94,8,5.49,False,1,1,5.49
9,388,Kane,6,4,110,8,6.45,True,2,1,12.9
10,441,Haller,21,4,61,8,4.646,False,1,1,4.646
11,523,Forster,20,1,40,8,0.0,False,0,0,0.0
12,170,Branthwaite,11,2,39,8,0.23,False,0,0,0.0
13,215,Casey,2,2,39,8,0.034,False,0,0,0.0
14,222,James,13,3,43,8,0.0,False,0,0,0.0
