,player_id,event,event_id,web_name,points_md,team,opp_team
0,1,11,106,Özil,0.0,1,17
1,1,12,109,Özil,0.0,1,4
2,1,13,119,Özil,0.0,1,16
3,1,14,133,Özil,0.0,1,7
4,1,15,139,Özil,0.0,1,5
5,1,16,149,Özil,0.0,1,3
6,1,17,168,Özil,0.0,1,18
7,1,18,169,Özil,0.0,1,6
8,2,11,106,Sokratis,0.0,1,17
9,2,12,109,Sokratis,0.0,1,4
10,2,13,119,Sokratis,0.0,1,16
11,2,14,133,Sokratis,0.0,1,7
12,2,15,139,Sokratis,0.0,1,5
13,2,16,149,Sokratis,0.0,1,3
14,2,17,168,Sokratis,0.0,1,18
15,2,18,169,Sokratis,0.0,1,6
16,3,11,106,David Luiz,1.3869999999999998,1,17
17,3,12,109,David Luiz,2.593,1,4
18,3,13,119,David Luiz,2.002,1,16
19,3,14,133,David Luiz,1.6640000000000001,1,7
20,3,15,139,David Luiz,1.527,1,5
21,3,16,149,David Luiz,2.0140000000000002,1,3
22,3,17,168,David Luiz,2.215,1,18
23,3,18,169,David Luiz,2.48,1,6
24,4,11,106,Aubameyang,4.455,1,17
25,4,12,109,Aubameyang,5.921,1,4
26,4,13,119,Aubameyang,5.327999999999999,1,16
27,4,14,133,Aubameyang,4.761,1,7
28,4,15,139,Aubameyang,4.431,1,5
29,4,16,149,Aubameyang,4.834,1,3
30,4,17,168,Aubameyang,5.587999999999999,1,18
31,4,18,169,Aubameyang,5.412999999999999,1,6
32,5,11,106,Cédric,0.032,1,17
33,5,12,109,Cédric,0.052000000000000005,1,4
34,5,13,119,Cédric,0.044000000000000004,1,16
35,5,14,133,Cédric,0.035,1,7
36,5,15,139,Cédric,0.064,1,5
37,5,16,149,Cédric,0.12300000000000001,1,3
38,5,17,168,Cédric,0.094,1,18
39,5,18,169,Cédric,0.19899999999999998,1,6
40,6,11,106,Lacazette,2.6239999999999997,1,17
41,6,12,109,Lacazette,3.335,1,4
42,6,13,119,Lacazette,2.8739999999999997,1,16
43,6,14,133,Lacazette,2.65,1,7
44,6,15,139,Lacazette,2.513,1,5
45,6,16,149,Lacazette,2.8710000000000004,1,3
46,6,17,168,Lacazette,3.0469999999999997,1,18
47,6,18,169,Lacazette,2.74,1,6
48,7,11,106,Mustafi,0.149,1,17
49,7,12,109,Mustafi,0.14800000000000002,1,4
50,7,13,119,Mustafi,0.16699999999999998,1,16
51,7,14,133,Mustafi,0.065,1,7
52,7,15,139,Mustafi,0.06,1,5
53,7,16,149,Mustafi,0.11699999999999999,1,3
54,7,17,168,Mustafi,0.17600000000000002,1,18
55,7,18,169,Mustafi,0.142,1,6
56,8,11,106,Leno,3.443,1,17
57,8,12,109,Leno,4.287,1,4
58,8,13,119,Leno,3.832,1,16
59,8,14,133,Leno,3.477,1,7
60,8,15,139,Leno,3.306,1,5
61,8,16,149,Leno,3.6860000000000004,1,3
62,8,17,168,Leno,3.898,1,18
63,8,18,169,Leno,4.082,1,6
64,9,11,106,Xhaka,1.646,1,17
65,9,12,109,Xhaka,1.465,1,4
66,9,13,119,Xhaka,1.3,1,16
67,9,14,133,Xhaka,1.1909999999999998,1,7
68,9,15,139,Xhaka,1.169,1,5
69,9,16,149,Xhaka,1.1909999999999998,1,3
70,9,17,168,Xhaka,1.205,1,18
71,9,18,169,Xhaka,1.2590000000000001,1,6
72,10,11,106,Marí,0.0,1,17
73,10,12,109,Marí,0.272,1,4
74,10,13,119,Marí,0.305,1,16
75,10,14,133,Marí,0.327,1,7
76,10,15,139,Marí,0.32899999999999996,1,5
77,10,16,149,Marí,0.285,1,3
78,10,17,168,Marí,0.486,1,18
79,10,18,169,Marí,0.43700000000000006,1,6
80,11,11,106,Bellerín,2.62,1,17
81,11,12,109,Bellerín,4.382,1,4
82,11,13,119,Bellerín,3.678,1,16
83,11,14,133,Bellerín,2.67,1,7
84,11,15,139,Bellerín,2.391,1,5
85,11,16,149,Bellerín,3.201,1,3
86,11,17,168,Bellerín,3.557,1,18
87,11,18,169,Bellerín,3.82,1,6
88,12,11,99,Martínez,3.8480000000000003,2,14
89,12,12,118,Martínez,3.238,2,20
90,12,13,120,Martínez,3.57,2,4
91,12,14,138,Martínez,3.3480000000000003,2,18
92,12,15,140,Martínez,3.4730000000000003,2,6
93,12,16,151,Martínez,2.762,2,5
94,12,17,164,Martínez,2.87,2,13
95,12,18,170,Martínez,2.87,2,17
96,13,11,106,Chambers,0.031,1,17
97,13,12,109,Chambers,0.8170000000000001,1,4
98,13,13,119,Chambers,0.905,1,16
99,13,14,133,Chambers,0.6679999999999999,1,7
100,13,15,139,Chambers,0.647,1,5
101,13,16,149,Chambers,0.8420000000000001,1,3
102,13,17,168,Chambers,1.195,1,18
103,13,18,169,Chambers,1.082,1,6
104,14,11,106,Kolasinac,0.0,1,17
105,14,12,109,Kolasinac,0.19,1,4
106,14,13,119,Kolasinac,0.161,1,16
107,14,14,133,Kolasinac,0.158,1,7
108,14,15,139,Kolasinac,0.17600000000000002,1,5
109,14,16,149,Kolasinac,0.264,1,3
110,14,17,168,Kolasinac,0.341,1,18
111,14,18,169,Kolasinac,0.32299999999999995,1,6
112,15,11,106,Maitland-Niles,0.445,1,17
113,15,12,109,Maitland-Niles,0.682,1,4
114,15,13,119,Maitland-Niles,0.353,1,16
115,15,14,133,Maitland-Niles,0.349,1,7
116,15,15,139,Maitland-Niles,0.321,1,5
117,15,16,149,Maitland-Niles,0.45399999999999996,1,3
118,15,17,168,Maitland-Niles,0.564,1,18
119,15,18,169,Maitland-Niles,0.449,1,6
120,16,11,106,Holding,2.093,1,17
121,16,12,109,Holding,2.9219999999999997,1,4
122,16,13,119,Holding,2.4,1,16
123,16,14,133,Holding,1.7919999999999998,1,7
124,16,15,139,Holding,1.73,1,5
125,16,16,149,Holding,2.168,1,3
126,16,17,168,Holding,2.508,1,18
127,16,18,169,Holding,2.7510000000000003,1,6
128,17,11,106,Tierney,2.4859999999999998,1,17
129,17,12,109,Tierney,3.85,1,4
130,17,13,119,Tierney,3.165,1,16
131,17,14,133,Tierney,2.424,1,7
132,17,15,139,Tierney,2.14,1,5
133,17,16,149,Tierney,2.9389999999999996,1,3
134,17,17,168,Tierney,3.051,1,18
135,17,18,169,Tierney,3.3689999999999998,1,6
136,18,11,106,Pépé,0.0,1,17
137,18,12,109,Pépé,0.0,1,4
138,18,13,119,Pépé,1.829,1,16
139,18,14,133,Pépé,1.742,1,7
140,18,15,139,Pépé,1.726,1,5
141,18,16,149,Pépé,1.9509999999999998,1,3
142,18,17,168,Pépé,1.7269999999999999,1,18
143,18,18,169,Pépé,1.864,1,6
144,19,11,106,Torreira,0.0,1,17
145,19,12,109,Torreira,0.0,1,4
146,19,13,119,Torreira,0.0,1,16
147,19,14,133,Torreira,0.0,1,7
148,19,15,139,Torreira,0.0,1,5
149,19,16,149,Torreira,0.0,1,3
150,19,17,168,Torreira,0.0,1,18
151,19,18,169,Torreira,0.0,1,6
152,20,11,106,Willock,0.764,1,17
153,20,12,109,Willock,0.763,1,4
154,20,13,119,Willock,0.7190000000000001,1,16
155,20,14,133,Willock,0.601,1,7
156,20,15,139,Willock,0.578,1,5
157,20,16,149,Willock,0.632,1,3
158,20,17,168,Willock,0.574,1,18
159,20,18,169,Willock,0.628,1,6
160,21,11,106,Nelson,0.326,1,17
161,21,12,109,Nelson,0.484,1,4
162,21,13,119,Nelson,0.171,1,16
163,21,14,133,Nelson,0.20600000000000002,1,7
164,21,15,139,Nelson,0.198,1,5
165,21,16,149,Nelson,0.162,1,3
166,21,17,168,Nelson,0.235,1,18
167,21,18,169,Nelson,0.237,1,6
168,22,11,106,Nketiah,1.88,1,17
169,22,12,109,Nketiah,2.497,1,4
170,22,13,119,Nketiah,2.309,1,16
171,22,14,133,Nketiah,2.096,1,7
172,22,15,139,Nketiah,2.0709999999999997,1,5
173,22,16,149,Nketiah,2.068,1,3
174,22,17,168,Nketiah,2.138,1,18
175,22,18,169,Nketiah,2.185,1,6
176,23,11,106,Smith Rowe,0.07,1,17
177,23,12,109,Smith Rowe,0.0,1,4
178,23,13,119,Smith Rowe,0.0,1,16
179,23,14,133,Smith Rowe,0.0,1,7
180,23,15,139,Smith Rowe,0.0,1,5
181,23,16,149,Smith Rowe,0.0,1,3
182,23,17,168,Smith Rowe,0.0,1,18
183,23,18,169,Smith Rowe,0.0,1,6
184,24,11,106,Saka,2.603,1,17
185,24,12,109,Saka,2.964,1,4
186,24,13,119,Saka,2.48,1,16
187,24,14,133,Saka,2.155,1,7
188,24,15,139,Saka,2.156,1,5
189,24,16,149,Saka,2.54,1,3
190,24,17,168,Saka,2.427,1,18
191,24,18,169,Saka,2.747,1,6
192,25,11,106,Guendouzi,0.0,1,17
193,25,12,109,Guendouzi,0.0,1,4
194,25,13,119,Guendouzi,0.0,1,16
195,25,14,133,Guendouzi,0.0,1,7
196,25,15,139,Guendouzi,0.0,1,5
197,25,16,149,Guendouzi,0.0,1,3
198,25,17,168,Guendouzi,0.0,1,18
199,25,18,169,Guendouzi,0.0,1,6
200,26,11,106,Martinelli,0.0,1,17
201,26,12,109,Martinelli,0.0,1,4
202,26,13,119,Martinelli,0.0,1,16
203,26,14,133,Martinelli,0.0,1,7
204,26,15,139,Martinelli,0.0,1,5
205,26,16,149,Martinelli,0.0,1,3
206,26,17,168,Martinelli,0.925,1,18
207,26,18,169,Martinelli,1.2830000000000001,1,6
208,27,11,106,Saliba,0.0,1,17
209,27,12,109,Saliba,0.0,1,4
210,27,13,119,Saliba,0.0,1,16
211,27,14,133,Saliba,0.0,1,7
212,27,15,139,Saliba,0.0,1,5
213,27,16,149,Saliba,0.0,1,3
214,27,17,168,Saliba,0.0,1,18
215,27,18,169,Saliba,0.0,1,6
216,28,11,99,Heaton,0.0,2,14
217,28,12,118,Heaton,0.233,2,20
218,28,13,120,Heaton,0.35,2,4
219,28,14,138,Heaton,0.285,2,18
220,28,15,140,Heaton,0.341,2,6
221,28,16,151,Heaton,0.35,2,5
222,28,17,164,Heaton,0.284,2,13
223,28,18,170,Heaton,0.40399999999999997,2,17
224,29,11,99,El Mohamady,0.185,2,14
225,29,12,118,El Mohamady,0.14400000000000002,2,20
226,29,13,120,El Mohamady,0.09699999999999999,2,4
227,29,14,138,El Mohamady,0.172,2,18
228,29,15,140,El Mohamady,0.278,2,6
229,29,16,151,El Mohamady,0.16699999999999998,2,5
230,29,17,164,El Mohamady,0.185,2,13
231,29,18,170,El Mohamady,0.22,2,17
232,30,11,99,Lansbury,0.0,2,14
233,30,12,118,Lansbury,0.0,2,20
234,30,13,120,Lansbury,0.0,2,4
235,30,14,138,Lansbury,0.0,2,18
236,30,15,140,Lansbury,0.0,2,6
237,30,16,151,Lansbury,0.0,2,5
238,30,17,164,Lansbury,0.0,2,13
239,30,18,170,Lansbury,0.0,2,17
240,31,11,99,Taylor,0.077,2,14
241,31,12,118,Taylor,0.062,2,20
242,31,13,120,Taylor,0.162,2,4
243,31,14,138,Taylor,0.177,2,18
244,31,15,140,Taylor,0.231,2,6
245,31,16,151,Taylor,0.11900000000000001,2,5
246,31,17,164,Taylor,0.177,2,13
247,31,18,170,Taylor,0.18600000000000003,2,17
248,32,11,99,Steer,0.0,2,14
249,32,12,118,Steer,0.0,2,20
250,32,13,120,Steer,0.0,2,4
251,32,14,138,Steer,0.0,2,18
252,32,15,140,Steer,0.0,2,6
253,32,16,151,Steer,0.0,2,5
254,32,17,164,Steer,0.0,2,13
255,32,18,170,Steer,0.0,2,17
256,33,11,99,Hourihane,1.178,2,14
257,33,12,118,Hourihane,0.807,2,20
258,33,13,120,Hourihane,0.977,2,4
259,33,14,138,Hourihane,0.941,2,18
260,33,15,140,Hourihane,0.9990000000000001,2,6
261,33,16,151,Hourihane,0.7959999999999999,2,5
262,33,17,164,Hourihane,0.878,2,13
263,33,18,170,Hourihane,0.813,2,17
264,34,11,99,Jota,0.0,2,14
265,34,12,118,Jota,0.0,2,20
266,34,13,120,Jota,0.0,2,4
267,34,14,138,Jota,0.0,2,18
268,34,15,140,Jota,0.0,2,6
269,34,16,151,Jota,0.0,2,5
270,34,17,164,Jota,0.0,2,13
271,34,18,170,Jota,0.0,2,17
272,35,11,99,Nyland,0.0,2,14
273,35,12,118,Nyland,0.0,2,20
274,35,13,120,Nyland,0.0,2,4
275,35,14,138,Nyland,0.0,2,18
276,35,15,140,Nyland,0.0,2,6
277,35,16,151,Nyland,0.0,2,5
278,35,17,164,Nyland,0.0,2,13
279,35,18,170,Nyland,0.0,2,17
280,36,11,99,Engels,0.0,2,14
281,36,12,118,Engels,0.0,2,20
282,36,13,120,Engels,0.0,2,4
283,36,14,138,Engels,0.0,2,18
284,36,15,140,Engels,0.0,2,6
285,36,16,151,Engels,0.0,2,5
286,36,17,164,Engels,0.0,2,13
287,36,18,170,Engels,0.0,2,17
288,37,11,99,Grealish,5.2139999999999995,2,14
289,37,12,118,Grealish,3.755,2,20
290,37,13,120,Grealish,4.728,2,4
291,37,14,138,Grealish,4.552,2,18
292,37,15,140,Grealish,4.413,2,6
293,37,16,151,Grealish,3.193,2,5
294,37,17,164,Grealish,3.2,2,13
295,37,18,170,Grealish,3.577,2,17
296,38,11,99,McGinn,3.029,2,14
297,38,12,118,McGinn,2.502,2,20
298,38,13,120,McGinn,2.878,2,4
299,38,14,138,McGinn,2.825,2,18
300,38,15,140,McGinn,2.783,2,6
301,38,16,151,McGinn,2.217,2,5
302,38,17,164,McGinn,2.201,2,13
303,38,18,170,McGinn,2.344,2,17
304,39,11,99,Hause,0.215,2,14
305,39,12,118,Hause,0.33799999999999997,2,20
306,39,13,120,Hause,0.495,2,4
307,39,14,138,Hause,0.638,2,18
308,39,15,140,Hause,0.601,2,6
309,39,16,151,Hause,0.41700000000000004,2,5
310,39,17,164,Hause,0.49,2,13
311,39,18,170,Hause,0.6759999999999999,2,17
312,40,11,99,Trézéguet,3.5780000000000003,2,14
313,40,12,118,Trézéguet,2.638,2,20
314,40,13,120,Trézéguet,3.181,2,4
315,40,14,138,Trézéguet,3.1060000000000003,2,18
316,40,15,140,Trézéguet,2.988,2,6
317,40,16,151,Trézéguet,2.249,2,5
318,40,17,164,Trézéguet,2.275,2,13
319,40,18,170,Trézéguet,2.476,2,17
320,41,11,99,Mings,3.75,2,14
321,41,12,118,Mings,2.747,2,20
322,41,13,120,Mings,3.7680000000000002,2,4
323,41,14,138,Mings,3.1660000000000004,2,18
324,41,15,140,Mings,3.528,2,6
325,41,16,151,Mings,1.5930000000000002,2,5
326,41,17,164,Mings,1.77,2,13
327,41,18,170,Mings,2.102,2,17
328,42,11,99,Targett,3.617,2,14
329,42,12,118,Targett,2.734,2,20
330,42,13,120,Targett,3.633,2,4
331,42,14,138,Targett,3.068,2,18
332,42,15,140,Targett,3.358,2,6
333,42,16,151,Targett,1.547,2,5
334,42,17,164,Targett,1.754,2,13
335,42,18,170,Targett,2.145,2,17
336,43,11,99,Bree,0.0,2,14
337,43,12,118,Bree,0.0,2,20
338,43,13,120,Bree,0.0,2,4
339,43,14,138,Bree,0.0,2,18
340,43,15,140,Bree,0.0,2,6
341,43,16,151,Bree,0.0,2,5
342,43,17,164,Bree,0.0,2,13
343,43,18,170,Bree,0.0,2,17
344,44,11,99,Nakamba,0.17,2,14
345,44,12,118,Nakamba,0.22,2,20
346,44,13,120,Nakamba,0.138,2,4
347,44,14,138,Nakamba,0.16699999999999998,2,18
348,44,15,140,Nakamba,0.237,2,6
349,44,16,151,Nakamba,0.24100000000000002,2,5
350,44,17,164,Nakamba,0.272,2,13
351,44,18,170,Nakamba,0.311,2,17
352,45,11,99,El Ghazi,1.2309999999999999,2,14
353,45,12,118,El Ghazi,0.836,2,20
354,45,13,120,El Ghazi,0.973,2,4
355,45,14,138,El Ghazi,0.937,2,18
356,45,15,140,El Ghazi,1.181,2,6
357,45,16,151,El Ghazi,0.9079999999999999,2,5
358,45,17,164,El Ghazi,0.872,2,13
359,45,18,170,El Ghazi,1.034,2,17
360,46,11,99,Konsa,3.758,2,14
361,46,12,118,Konsa,2.766,2,20
362,46,13,120,Konsa,3.79,2,4
363,46,14,138,Konsa,3.177,2,18
364,46,15,140,Konsa,3.512,2,6
365,46,16,151,Konsa,1.58,2,5
366,46,17,164,Konsa,1.7919999999999998,2,13
367,46,18,170,Konsa,2.1790000000000003,2,17
368,47,11,99,Guilbert,0.0,2,14
369,47,12,118,Guilbert,0.18600000000000003,2,20
370,47,13,120,Guilbert,0.419,2,4
371,47,14,138,Guilbert,0.39799999999999996,2,18
372,47,15,140,Guilbert,0.436,2,6
373,47,16,151,Guilbert,0.249,2,5
374,47,17,164,Guilbert,0.282,2,13
375,47,18,170,Guilbert,0.397,2,17
376,48,11,99,Wesley,0.0,2,14
377,48,12,118,Wesley,0.0,2,20
378,48,13,120,Wesley,0.0,2,4
379,48,14,138,Wesley,0.0,2,18
380,48,15,140,Wesley,0.0,2,6
381,48,16,151,Wesley,0.0,2,5
382,48,17,164,Wesley,0.0,2,13
383,48,18,170,Wesley,0.0,2,17
384,49,11,99,Samatta,0.0,2,14
385,49,12,118,Samatta,0.0,2,20
386,49,13,120,Samatta,0.0,2,4
387,49,14,138,Samatta,0.0,2,18
388,49,15,140,Samatta,0.0,2,6
389,49,16,151,Samatta,0.0,2,5
390,49,17,164,Samatta,0.0,2,13
391,49,18,170,Samatta,0.0,2,17
392,50,11,99,Davis,0.19899999999999998,2,14
393,50,12,118,Davis,0.32,2,20
394,50,13,120,Davis,0.389,2,4
395,50,14,138,Davis,0.381,2,18
396,50,15,140,Davis,0.5660000000000001,2,6
397,50,16,151,Davis,0.35,2,5
398,50,17,164,Davis,0.402,2,13
399,50,18,170,Davis,0.525,2,17
400,51,11,99,Vassilev,0.0,2,14
401,51,12,118,Vassilev,0.0,2,20
402,51,13,120,Vassilev,0.0,2,4
403,51,14,138,Vassilev,0.0,2,18
404,51,15,140,Vassilev,0.0,2,6
405,51,16,151,Vassilev,0.0,2,5
406,51,17,164,Vassilev,0.0,2,13
407,51,18,170,Vassilev,0.0,2,17
408,52,11,99,Douglas Luiz,2.71,2,14
409,52,12,118,Douglas Luiz,2.237,2,20
410,52,13,120,Douglas Luiz,2.655,2,4
411,52,14,138,Douglas Luiz,2.463,2,18
412,52,15,140,Douglas Luiz,2.445,2,6
413,52,16,151,Douglas Luiz,2.005,2,5
414,52,17,164,Douglas Luiz,1.9869999999999999,2,13
415,52,18,170,Douglas Luiz,2.133,2,17
416,53,11,100,Murray,0.0,3,16
417,53,12,114,Murray,0.0,3,9
418,53,13,121,Murray,0.0,3,8
419,53,14,129,Murray,0.0,3,15
420,53,15,147,Murray,0.0,3,19
421,53,16,149,Murray,0.0,3,1
422,53,17,159,Murray,0.0,3,20
423,53,18,178,Murray,0.0,3,12
424,54,11,100,Lallana,2.069,3,16
425,54,12,114,Lallana,2.324,3,9
426,54,13,121,Lallana,2.6460000000000004,3,8
427,54,14,129,Lallana,2.495,3,15
428,54,15,147,Lallana,2.269,3,19
429,54,16,149,Lallana,2.2840000000000003,3,1
430,54,17,159,Lallana,2.283,3,20
431,54,18,178,Lallana,1.966,3,12
432,55,11,101,Stephens,0.16,4,7
433,55,12,109,Stephens,0.691,4,1
434,55,13,120,Stephens,0.836,4,2
435,55,14,130,Stephens,0.9490000000000001,4,20
436,55,15,142,Stephens,0.862,4,10
437,55,16,150,Stephens,0.9009999999999999,4,15
438,55,17,160,Stephens,0.9490000000000001,4,8
439,55,18,177,Stephens,0.828,4,11
440,56,11,107,Button,0.0,18,6
441,56,12,116,Button,0.0,18,14
442,56,13,128,Button,0.0,18,12
443,56,14,138,Button,0.0,18,2
444,56,15,144,Button,0.0,18,11
445,56,16,158,Button,0.0,18,10
446,56,17,168,Button,0.0,18,1
447,56,18,175,Button,0.0,18,19
448,57,11,100,Groß,3.427,3,16
449,57,12,114,Groß,2.615,3,9
450,57,13,121,Groß,3.051,3,8
451,57,14,129,Groß,3.0180000000000002,3,15
452,57,15,147,Groß,2.716,3,19
453,57,16,149,Groß,2.5810000000000004,3,1
454,57,17,159,Groß,2.585,3,20
455,57,18,178,Groß,2.12,3,12
456,58,11,100,Duffy,0.0,3,16
457,58,12,114,Duffy,0.0,3,9
458,58,13,121,Duffy,0.0,3,8
459,58,14,129,Duffy,0.0,3,15
460,58,15,147,Duffy,0.0,3,19
461,58,16,149,Duffy,0.0,3,1
462,58,17,159,Duffy,0.0,3,20
463,58,18,178,Duffy,0.0,3,12
464,59,11,100,Pröpper,0.29100000000000004,3,16
465,59,12,114,Pröpper,0.13699999999999998,3,9
466,59,13,121,Pröpper,0.111,3,8
467,59,14,129,Pröpper,0.075,3,15
468,59,15,147,Pröpper,0.07,3,19
469,59,16,149,Pröpper,0.10400000000000001,3,1
470,59,17,159,Pröpper,0.107,3,20
471,59,18,178,Pröpper,0.127,3,12
472,60,11,100,Mooy,0.0,3,16
473,60,12,114,Mooy,0.0,3,9
474,60,13,121,Mooy,0.0,3,8
475,60,14,129,Mooy,0.0,3,15
476,60,15,147,Mooy,0.0,3,19
477,60,16,149,Mooy,0.0,3,1
478,60,17,159,Mooy,0.0,3,20
479,60,18,178,Mooy,0.0,3,12
480,61,11,100,Burn,0.904,3,16
481,61,12,114,Burn,0.752,3,9
482,61,13,121,Burn,1.111,3,8
483,61,14,129,Burn,1.064,3,15
484,61,15,147,Burn,0.9590000000000001,3,19
485,61,16,149,Burn,0.961,3,1
486,61,17,159,Burn,1.122,3,20
487,61,18,178,Burn,0.465,3,12
488,62,11,100,Dunk,3.153,3,16
489,62,12,114,Dunk,2.1830000000000003,3,9
490,62,13,121,Dunk,3.19,3,8
491,62,14,129,Dunk,3.487,3,15
492,62,15,147,Dunk,2.405,3,19
493,62,16,149,Dunk,2.3609999999999998,3,1
494,62,17,159,Dunk,2.951,3,20
495,62,18,178,Dunk,0.951,3,12
496,63,11,100,Montoya,0.0,3,16
497,63,12,114,Montoya,0.0,3,9
498,63,13,121,Montoya,0.0,3,8
499,63,14,129,Montoya,0.0,3,15
500,63,15,147,Montoya,0.0,3,19
501,63,16,149,Montoya,0.0,3,1
502,63,17,159,Montoya,0.0,3,20
503,63,18,178,Montoya,0.0,3,12
504,64,11,100,Andone,0.0,3,16
505,64,12,114,Andone,0.0,3,9
506,64,13,121,Andone,0.0,3,8
507,64,14,129,Andone,0.0,3,15
508,64,15,147,Andone,0.0,3,19
509,64,16,149,Andone,0.0,3,1
510,64,17,159,Andone,0.0,3,20
511,64,18,178,Andone,0.0,3,12
512,65,11,100,March,2.668,3,16
513,65,12,114,March,2.166,3,9
514,65,13,121,March,2.476,3,8
515,65,14,129,March,2.628,3,15
516,65,15,147,March,2.211,3,19
517,65,16,149,March,2.226,3,1
518,65,17,159,March,2.114,3,20
519,65,18,178,March,1.9280000000000002,3,12
520,66,11,100,Webster,2.7560000000000002,3,16
521,66,12,114,Webster,1.9980000000000002,3,9
522,66,13,121,Webster,2.94,3,8
523,66,14,129,Webster,3.135,3,15
524,66,15,147,Webster,2.276,3,19
525,66,16,149,Webster,2.2119999999999997,3,1
526,66,17,159,Webster,2.728,3,20
527,66,18,178,Webster,1.014,3,12
528,67,11,100,Veltman,1.258,3,16
529,67,12,114,Veltman,0.909,3,9
530,67,13,121,Veltman,1.3730000000000002,3,8
531,67,14,129,Veltman,1.4969999999999999,3,15
532,67,15,147,Veltman,1.165,3,19
533,67,16,149,Veltman,1.137,3,1
534,67,17,159,Veltman,1.565,3,20
535,67,18,178,Veltman,0.561,3,12
536,68,11,100,Maupay,2.843,3,16
537,68,12,114,Maupay,3.4739999999999998,3,9
538,68,13,121,Maupay,4.11,3,8
539,68,14,129,Maupay,4.229,3,15
540,68,15,147,Maupay,3.6239999999999997,3,19
541,68,16,149,Maupay,3.47,3,1
542,68,17,159,Maupay,3.57,3,20
543,68,18,178,Maupay,2.793,3,12
544,69,11,100,Trossard,3.64,3,16
545,69,12,114,Trossard,2.677,3,9
546,69,13,121,Trossard,3.023,3,8
547,69,14,129,Trossard,3.156,3,15
548,69,15,147,Trossard,2.721,3,19
549,69,16,149,Trossard,2.722,3,1
550,69,17,159,Trossard,2.7110000000000003,3,20
551,69,18,178,Trossard,2.105,3,12
552,70,11,100,Ryan,3.6189999999999998,3,16
553,70,12,114,Ryan,3.233,3,9
554,70,13,121,Ryan,3.635,3,8
555,70,14,129,Ryan,3.8369999999999997,3,15
556,70,15,147,Ryan,3.322,3,19
557,70,16,149,Ryan,3.339,3,1
558,70,17,159,Ryan,3.6260000000000003,3,20
559,70,18,178,Ryan,3.043,3,12
560,71,11,100,Jahanbakhsh,1.043,3,16
561,71,12,114,Jahanbakhsh,0.6779999999999999,3,9
562,71,13,121,Jahanbakhsh,0.748,3,8
563,71,14,129,Jahanbakhsh,0.597,3,15
564,71,15,147,Jahanbakhsh,0.45,3,19
565,71,16,149,Jahanbakhsh,0.48200000000000004,3,1
566,71,17,159,Jahanbakhsh,0.5820000000000001,3,20
567,71,18,178,Jahanbakhsh,0.414,3,12
568,72,11,100,Izquierdo,0.048,3,16
569,72,12,114,Izquierdo,0.64,3,9
570,72,13,121,Izquierdo,1.224,3,8
571,72,14,129,Izquierdo,1.4340000000000002,3,15
572,72,15,147,Izquierdo,1.374,3,19
573,72,16,149,Izquierdo,1.128,3,1
574,72,17,159,Izquierdo,1.328,3,20
575,72,18,178,Izquierdo,1.063,3,12
576,73,11,100,Clarke,0.0,3,16
577,73,12,114,Clarke,0.0,3,9
578,73,13,121,Clarke,0.0,3,8
579,73,14,129,Clarke,0.0,3,15
580,73,15,147,Clarke,0.0,3,19
581,73,16,149,Clarke,0.0,3,1
582,73,17,159,Clarke,0.0,3,20
583,73,18,178,Clarke,0.0,3,12
584,74,11,100,White,2.4330000000000003,3,16
585,74,12,114,White,1.785,3,9
586,74,13,121,White,2.439,3,8
587,74,14,129,White,2.9410000000000003,3,15
588,74,15,147,White,1.916,3,19
589,74,16,149,White,1.949,3,1
590,74,17,159,White,2.38,3,20
591,74,18,178,White,0.8540000000000001,3,12
592,75,11,100,Bernardo,0.039,3,16
593,75,12,114,Bernardo,0.028999999999999998,3,9
594,75,13,121,Bernardo,0.040999999999999995,3,8
595,75,14,129,Bernardo,0.09,3,15
596,75,15,147,Bernardo,0.067,3,19
597,75,16,149,Bernardo,0.09699999999999999,3,1
598,75,17,159,Bernardo,0.12,3,20
599,75,18,178,Bernardo,0.067,3,12
600,76,11,100,Bissouma,2.467,3,16
601,76,12,114,Bissouma,2.164,3,9
602,76,13,121,Bissouma,2.353,3,8
603,76,14,129,Bissouma,2.366,3,15
604,76,15,147,Bissouma,2.1430000000000002,3,19
605,76,16,149,Bissouma,2.116,3,1
606,76,17,159,Bissouma,2.219,3,20
607,76,18,178,Bissouma,1.814,3,12
