,player_id,web_name,team_code,element_type,now_cost,points_md,is_captain,multiplier,starting_lineup,selected_by_percent,gw_points
0,281,Alisson,14,1,54,4.3911999999999995,False,1,1,15.2,4.3911999999999995
1,16,Gabriel,3,2,52,3.6805999999999996,False,1,1,15.2,3.6805999999999996
2,285,Alexander-Arnold,14,2,73,4.446,False,1,1,18.4,4.446
3,357,Trippier,4,2,61,4.0645999999999995,False,1,1,66.4,4.0645999999999995
4,13,Saka,3,3,86,5.1348,False,1,1,41.6,5.1348
5,160,Zaha,31,3,72,4.453200000000001,False,1,1,7.5,4.453200000000001
6,261,Maddison,13,3,82,5.0942,False,1,1,9.7,5.0942
7,283,Salah,14,3,128,6.2006,True,2,1,25.9,12.4012
8,335,Rashford,1,3,73,5.1899999999999995,False,1,1,52.6,5.1899999999999995
9,40,Watkins,7,4,75,5.098,False,1,1,14.9,5.098
10,66,Solanke,91,4,55,4.4606,False,1,1,1.9,4.4606
11,238,Meslier,2,1,45,4.037000000000001,False,0,0,1.9,0.0
12,377,Botman,4,2,45,3.532600000000001,False,0,0,6.3,0.0
13,545,Emerson,21,2,40,2.9794,False,0,0,1.5,0.0
14,95,Mbeumo,94,4,59,4.0942,False,0,0,4.5,0.0
