,player_id,web_name,team_code,element_type,now_cost,points_md,is_captain,multiplier,starting_lineup,selected_by_percent,gw_points
0,548,Mendy,8,1,52,4.0024999999999995,False,1,1,9.4,4.0024999999999995
1,17,Tierney,3,2,53,3.80525,False,1,1,5.8,3.80525
2,255,Robertson,14,2,71,4.5445,False,1,1,13.3,4.5445
3,259,Alexander-Arnold,14,2,73,4.644375,False,1,1,13.7,4.644375
4,300,Shaw,1,2,53,3.9875000000000003,False,1,1,15.3,3.9875000000000003
5,254,Salah,14,3,124,6.097499999999999,True,2,1,29.6,12.194999999999999
6,390,Son,6,3,94,4.545999999999999,False,1,1,42.8,4.545999999999999
7,570,Raphinha,2,3,57,3.5649999999999995,False,1,1,16.2,3.5649999999999995
8,202,Bamford,2,4,67,4.3862499999999995,False,1,1,48.1,4.3862499999999995
9,388,Kane,6,4,117,5.4701249999999995,False,1,1,47.7,5.4701249999999995
10,437,Antonio,21,4,67,4.305875,False,1,1,13.8,4.305875
11,597,Sánchez,36,1,45,3.6311250000000004,False,0,0,3.4,0.0
12,10,Marí,3,2,44,2.992,False,0,0,0.1,0.0
13,23,Smith Rowe,3,3,42,2.119625,False,0,0,2.1,0.0
14,424,Burke,49,3,41,1.4721250000000001,False,0,0,1.7,0.0
