,player_id,web_name,team_code,element_type,now_cost,event,points_md,is_captain,multiplier,starting_lineup,selected_by_percent,gw_points
0,2,Leno,54,1,45,23,3.813,False,1,1,2.4,3.813
1,284,Robertson,14,2,68,23,4.9060000000000015,False,1,1,5.4,4.9060000000000015
2,285,Alexander-Arnold,14,2,73,23,5.2860000000000005,False,1,1,16.5,5.2860000000000005
3,357,Trippier,4,2,61,23,4.558,False,1,1,69.5,4.558
4,366,Schär,4,2,52,23,3.885,False,1,1,17.1,3.885
5,610,Akanji,43,2,50,23,6.0660000000000025,False,1,1,2.8,6.0660000000000025
6,7,Ødegaard,3,3,70,23,8.54,False,1,1,34.8,8.54
7,13,Saka,3,3,83,23,10.016,False,1,1,26.3,10.016
8,124,Mitoma,36,3,52,23,4.163,False,1,1,10.1,4.163
9,297,Darwin,14,4,87,23,5.984,False,1,1,7.8,5.984
10,318,Haaland,43,4,122,23,12.071,True,2,1,85.5,24.142
11,307,Ederson,43,1,54,23,7.786999999999999,False,0,0,13.8,0.0
12,335,Rashford,1,3,72,23,4.7589999999999995,False,0,0,52.4,0.0
13,346,Andreas,54,3,44,23,3.786,False,0,0,19.0,0.0
14,11,Nketiah,3,4,67,23,9.371,False,0,0,8.8,0.0
