,player_id,web_name,team_code,element_type,now_cost,event,points_md,is_captain,multiplier,selected_by_percent,gw_points
0,257,Ederson,43,1,60,8,4.373,False,1,10.3,4.373
1,249,Walker,43,2,55,8,4.552,False,1,6.9,4.552
2,256,Cancelo,43,2,62,8,4.977,False,1,17.6,4.977
3,262,Dias,43,2,61,8,4.65,False,1,28.3,4.65
4,33,Grealish,43,3,79,8,5.589,False,1,17.4,5.589
5,230,Mané,14,3,119,8,5.606,False,1,2.8,5.606
6,233,Salah,14,3,127,8,6.767,True,2,61.0,13.534
7,251,De Bruyne,43,3,119,8,6.29,False,1,1.9,6.29
8,4,Aubameyang,3,4,99,8,5.484,False,1,2.2,5.484
9,357,Kane,6,4,121,8,5.299,False,1,5.0,5.299
10,529,Lukaku,8,4,117,8,5.276,False,1,37.2,5.276
