,player_id,web_name,team_code,element_type,now_cost,event,points_md,is_captain,multiplier,starting_lineup,selected_by_percent,gw_points
0,231,Alisson,14,1,60,8,4.084,False,1,1,8.8,4.084
1,16,Tierney,3,2,49,8,4.127,False,1,1,6.9,4.127
2,39,Targett,7,2,48,8,3.778,False,1,1,2.8,3.778
3,224,Matip,14,2,50,8,4.085,False,1,1,3.4,4.085
4,262,Dias,43,2,61,8,4.65,False,1,1,28.3,4.65
5,17,Pépé,3,3,71,8,4.681,False,1,1,1.1,4.681
6,22,Saka,3,3,63,8,4.143,False,1,1,11.2,4.143
7,233,Salah,14,3,127,8,6.767,True,2,1,61.0,13.534
8,359,Son,6,3,100,8,5.246,False,1,1,13.0,5.246
9,315,Pukki,45,4,59,8,4.293,False,1,1,5.0,4.293
10,525,A.Armstrong,20,4,60,8,4.914,False,1,1,2.6,4.914
11,69,Sánchez,36,1,46,8,3.697,False,0,0,24.2,0.0
12,256,Cancelo,43,2,62,8,4.977,False,0,0,17.6,0.0
13,33,Grealish,43,3,79,8,5.589,False,0,0,17.4,0.0
14,63,Maupay,36,4,65,8,4.231,False,0,0,3.6,0.0
