,player_id,web_name,team_code,element_type,now_cost,points_md,is_captain,multiplier,starting_lineup,selected_by_percent,gw_points
0,475,Sá,39,1,52,4.196111111111112,False,1,1,7.4,4.196111111111112
1,234,Robertson,14,2,71,4.141777777777778,False,1,1,5.8,4.141777777777778
2,237,Alexander-Arnold,14,2,85,4.822444444444445,False,1,1,47.4,4.822444444444445
3,437,Semedo,39,2,48,3.5535555555555556,False,1,1,2.7,3.5535555555555556
4,22,Saka,3,3,64,4.341111111111111,False,1,1,13.6,4.341111111111111
5,196,Raphinha,2,3,65,4.460222222222222,False,1,1,14.8,4.460222222222222
6,212,Maddison,13,3,69,4.146,False,1,1,11.0,4.146
7,233,Salah,14,3,129,6.400222222222221,True,2,1,43.1,12.800444444444443
8,359,Son,6,3,107,5.381555555555557,False,1,1,14.3,5.381555555555557
9,430,Jiménez,39,4,74,4.588555555555556,False,1,1,4.4,4.588555555555556
10,700,Weghorst,90,4,65,4.5633333333333335,False,1,1,0.8,4.5633333333333335
11,376,Foster,57,1,41,3.343888888888889,False,0,0,18.7,0.0
12,208,Amartey,13,2,38,2.291,False,0,0,8.3,0.0
13,290,Williams,45,2,39,1.7408888888888887,False,0,0,5.5,0.0
14,518,Broja,20,4,53,3.2082222222222225,False,0,0,7.8,0.0
