,player_id,web_name,team_code,element_type,now_cost,event,points_md,is_captain,multiplier,selected_by_percent,gw_points
0,72,Travers,91,1,45,7,0.0,False,1,0.4,0.0
1,1,Cédric,3,2,42,7,0.0,False,1,0.2,0.0
2,5,Holding,3,2,43,7,0.0,False,1,0.1,0.0
3,192,Holgate,11,2,44,7,0.0,False,1,0.1,0.0
4,328,Jones,1,2,39,7,0.0,False,1,0.7,0.0
5,442,Rodon,6,2,40,7,0.0,True,2,0.1,0.0
6,3,Xhaka,3,3,50,7,0.0,False,1,2.9,0.0
7,4,Elneny,3,3,43,7,0.0,False,1,0.9,0.0
8,6,Partey,3,3,48,7,0.0,False,1,0.3,0.0
9,304,Sterling,8,3,100,7,0.0,False,1,10.5,0.0
10,585,Dennis,17,4,59,7,0.0,False,1,0.1,0.0
