,player_id,web_name,team_code,element_type,now_cost,event,points_md,is_captain,multiplier,selected_by_percent,gw_points
0,15,Ramsdale,3,1,49,26,4.273,False,1,12.2,4.273
1,16,Gabriel,3,2,52,26,5.2010000000000005,False,1,13.6,5.2010000000000005
2,146,James,8,2,58,26,4.638999999999999,False,1,13.3,4.638999999999999
3,313,Zinchenko,3,2,51,26,4.648,False,1,10.7,4.648
4,7,Ødegaard,3,3,70,26,5.2829999999999995,False,1,38.6,5.2829999999999995
5,13,Saka,3,3,85,26,6.825,True,2,37.3,13.65
6,283,Salah,14,3,127,26,5.61,False,1,29.2,5.61
7,335,Rashford,1,3,72,26,4.615,False,1,51.1,4.615
8,11,Nketiah,3,4,68,26,5.563,False,1,12.8,5.563
9,318,Haaland,43,4,122,26,6.484,False,1,85.1,6.484
10,427,Kane,6,4,117,26,5.401,False,1,36.0,5.401
