,ID,Points,Minutes,sim
0,6,2,90,1
1,8,2,90,1
2,9,2,90,1
3,10,4,90,1
4,12,5,90,1
5,14,5,90,1
6,19,13,90,1
7,20,1,90,1
8,22,2,90,1
9,32,4,90,1
10,36,1,90,1
11,42,4,90,1
12,43,7,90,1
13,49,1,90,1
14,50,5,90,1
15,55,2,90,1
16,58,4,90,1
17,60,13,90,1
18,65,2,90,1
19,66,5,90,1
20,70,1,90,1
21,77,1,90,1
22,82,2,90,1
23,83,1,90,1
24,84,1,90,1
25,85,6,90,1
26,86,2,90,1
27,89,4,90,1
28,96,6,90,1
29,98,3,90,1
30,101,9,90,1
31,105,3,90,1
32,106,3,90,1
33,107,3,90,1
34,109,9,90,1
35,110,3,90,1
36,112,6,90,1
37,113,1,90,1
38,117,7,90,1
39,125,3,90,1
40,131,11,90,1
41,132,2,90,1
42,133,3,90,1
43,134,11,90,1
44,139,6,90,1
45,143,3,90,1
46,152,6,90,1
47,161,6,90,1
48,173,6,90,1
49,178,6,90,1
50,193,2,90,1
51,200,6,90,1
52,205,5,90,1
53,220,1,90,1
54,221,4,90,1
55,225,2,90,1
56,226,2,90,1
57,231,2,90,1
58,232,2,90,1
59,238,1,90,1
60,240,2,90,1
61,245,2,90,1
62,246,3,90,1
63,249,2,90,1
64,255,2,90,1
65,256,2,90,1
66,257,2,90,1
67,259,2,90,1
68,260,2,90,1
69,261,2,90,1
70,263,2,90,1
71,265,2,90,1
72,267,2,90,1
73,268,2,90,1
74,275,4,90,1
75,279,6,90,1
76,280,2,90,1
77,283,1,90,1
78,286,1,90,1
79,288,2,90,1
80,341,2,90,1
81,342,2,90,1
82,349,2,90,1
83,350,2,90,1
84,351,3,90,1
85,352,2,90,1
86,353,2,90,1
87,355,10,90,1
88,360,2,90,1
89,365,5,90,1
90,368,3,90,1
91,369,4,90,1
92,372,7,90,1
93,373,7,90,1
94,376,2,90,1
95,377,2,90,1
96,378,7,90,1
97,385,1,90,1
98,388,2,90,1
99,392,2,90,1
100,395,4,90,1
101,396,2,90,1
102,398,2,90,1
103,402,7,90,1
104,405,1,90,1
105,406,2,90,1
106,407,1,90,1
107,409,3,90,1
108,412,2,90,1
109,415,2,90,1
110,421,5,90,1
111,423,7,90,1
112,427,1,90,1
113,430,1,90,1
114,442,5,90,1
115,445,0,90,1
116,467,0,90,1
117,470,2,90,1
118,471,2,90,1
119,475,3,90,1
120,476,2,90,1
121,484,2,90,1
122,485,3,90,1
123,490,2,90,1
124,508,6,90,1
125,522,2,90,1
126,523,2,90,1
127,524,2,90,1
128,526,2,90,1
129,528,2,90,1
130,532,2,90,1
131,540,7,90,1
132,542,2,90,1
133,544,2,90,1
134,545,9,90,1
135,551,8,90,1
136,557,3,90,1
137,559,3,90,1
138,563,12,90,1
139,565,3,90,1
140,566,5,90,1
141,567,3,90,1
142,569,6,90,1
143,570,3,90,1
144,573,6,90,1
145,584,1,90,1
146,594,8,90,1
147,596,6,90,1
148,597,2,90,1
149,604,6,90,1
150,606,6,90,1
151,610,1,90,1
152,617,9,90,1
153,642,2,90,1
154,644,2,90,1
155,660,13,90,1
156,661,2,90,1
157,663,2,90,1
158,664,4,90,1
159,666,2,90,1
160,675,3,90,1
161,689,2,90,1
162,690,3,90,1
163,691,2,90,1
164,696,0,90,1
165,699,8,90,1
166,712,2,90,1
167,713,2,90,1
168,721,2,90,1
169,775,2,90,1
170,790,2,90,1
171,805,6,90,1
172,806,7,90,1
173,807,2,90,1
174,808,0,90,1
175,816,6,90,1
0,5,2,90,2
1,6,3,90,2
2,8,6,90,2
3,12,8,90,2
4,14,5,90,2
5,19,2,90,2
6,20,2,90,2
7,23,1,90,2
8,26,7,90,2
9,27,2,90,2
10,29,2,90,2
11,32,2,90,2
12,33,6,90,2
13,36,13,90,2
14,37,2,90,2
15,43,2,90,2
16,49,2,90,2
17,50,2,90,2
18,55,2,90,2
19,58,2,90,2
20,60,7,90,2
21,65,2,90,2
22,66,3,90,2
23,70,1,90,2
24,77,1,90,2
25,82,5,90,2
26,83,1,90,2
27,84,1,90,2
28,85,2,90,2
29,86,4,90,2
30,96,2,90,2
31,101,2,90,2
32,105,3,90,2
33,106,2,90,2
34,109,2,90,2
35,110,2,90,2
36,112,2,90,2
37,113,2,90,2
38,114,2,90,2
39,117,6,90,2
40,119,6,90,2
41,122,4,90,2
42,129,6,90,2
43,131,6,90,2
44,132,2,90,2
45,138,3,90,2
46,139,6,90,2
47,143,3,90,2
48,148,6,90,2
49,150,6,90,2
50,154,4,90,2
51,160,0,90,2
52,161,2,90,2
53,173,0,90,2
54,178,0,90,2
55,200,9,90,2
56,205,7,90,2
57,220,1,90,2
58,221,7,90,2
59,225,5,90,2
60,226,15,90,2
61,229,2,90,2
62,231,2,90,2
63,232,10,90,2
64,238,1,90,2
65,240,4,90,2
66,245,6,90,2
67,246,5,90,2
68,249,3,90,2
69,252,6,90,2
70,256,4,90,2
71,258,10,90,2
72,259,3,90,2
73,260,6,90,2
74,261,3,90,2
75,262,6,90,2
76,263,6,90,2
77,265,6,90,2
78,268,2,90,2
79,271,1,90,2
80,275,1,90,2
81,280,2,90,2
82,283,4,90,2
83,286,1,90,2
84,342,6,90,2
85,343,10,90,2
86,344,6,90,2
87,349,3,90,2
88,350,6,90,2
89,352,6,90,2
90,353,11,90,2
91,355,5,90,2
92,356,3,90,2
93,360,8,90,2
94,369,6,90,2
95,371,5,90,2
96,373,7,90,2
97,376,2,90,2
98,377,2,90,2
99,378,2,90,2
100,379,10,90,2
101,382,2,90,2
102,385,1,90,2
103,387,2,90,2
104,395,2,90,2
105,398,3,90,2
106,402,5,90,2
107,405,1,90,2
108,407,1,90,2
109,409,3,90,2
110,412,2,90,2
111,415,2,90,2
112,421,2,90,2
113,427,1,90,2
114,430,1,90,2
115,442,2,90,2
116,447,2,90,2
117,465,1,90,2
118,467,1,90,2
119,470,2,90,2
120,471,2,90,2
121,475,2,90,2
122,476,8,90,2
123,484,2,90,2
124,488,2,90,2
125,522,1,90,2
126,523,9,90,2
127,524,1,90,2
128,526,2,90,2
129,527,2,90,2
130,532,1,90,2
131,540,2,90,2
132,542,2,90,2
133,544,1,90,2
134,551,1,90,2
135,557,2,90,2
136,559,2,90,2
137,563,10,90,2
138,565,2,90,2
139,566,3,90,2
140,567,3,90,2
141,569,1,90,2
142,570,2,90,2
143,573,1,90,2
144,576,2,90,2
145,584,2,90,2
146,591,2,90,2
147,596,0,90,2
148,597,2,90,2
149,598,1,90,2
150,603,7,90,2
151,610,1,90,2
152,617,2,90,2
153,635,2,90,2
154,638,2,90,2
155,642,2,90,2
156,644,2,90,2
157,655,2,90,2
158,660,7,90,2
159,661,3,90,2
160,662,7,90,2
161,664,2,90,2
162,675,5,90,2
163,676,1,90,2
164,688,1,90,2
165,690,3,90,2
166,697,1,90,2
167,699,5,90,2
168,705,2,90,2
169,712,5,90,2
170,713,2,90,2
171,790,4,90,2
172,792,7,90,2
173,805,1,90,2
174,806,0,90,2
175,808,1,90,2
0,5,6,90,3
1,6,3,90,3
2,12,3,90,3
3,14,6,90,3
4,19,8,90,3
5,20,7,90,3
6,23,1,90,3
7,26,3,90,3
8,27,1,90,3
9,29,6,90,3
10,31,6,90,3
11,36,9,90,3
12,37,6,90,3
13,42,6,90,3
14,43,9,90,3
15,49,6,90,3
16,50,3,90,3
17,55,5,90,3
18,60,2,90,3
19,65,5,90,3
20,66,2,90,3
21,70,1,90,3
22,72,5,90,3
23,77,2,90,3
24,83,1,90,3
25,84,1,90,3
26,85,17,90,3
27,86,5,90,3
28,89,1,90,3
29,96,12,90,3
30,101,6,90,3
31,105,3,90,3
32,106,3,90,3
33,107,3,90,3
34,109,6,90,3
35,110,3,90,3
36,113,8,90,3
37,117,8,90,3
38,119,2,90,3
39,125,6,90,3
40,129,9,90,3
41,131,12,90,3
42,133,3,90,3
43,134,8,90,3
44,138,3,90,3
45,143,3,90,3
46,148,9,90,3
47,150,6,90,3
48,154,6,90,3
49,161,3,90,3
50,165,8,90,3
51,177,2,90,3
52,178,6,90,3
53,182,6,90,3
54,193,2,90,3
55,200,5,90,3
56,204,2,90,3
57,219,2,90,3
58,221,2,90,3
59,225,2,90,3
60,229,2,90,3
61,231,2,90,3
62,232,4,90,3
63,234,1,90,3
64,240,3,90,3
65,245,1,90,3
66,246,2,90,3
67,249,2,90,3
68,250,2,90,3
69,258,6,90,3
70,259,3,90,3
71,260,1,90,3
