,player_id,web_name,team_code,element_type,now_cost,event,points_md,is_captain,multiplier,selected_by_percent,gw_points
0,257,Ederson,43,1,60,10,4.348,False,1,9.5,4.348
1,234,Robertson,14,2,70,10,4.458,False,1,2.1,4.458
2,237,Alexander-Arnold,14,2,75,10,5.65,False,1,23.7,5.65
3,262,Dias,43,2,62,10,4.39,False,1,29.1,4.39
4,138,Mount,8,3,74,10,5.005,False,1,9.0,5.005
5,141,Havertz,8,3,81,10,5.003,False,1,7.8,5.003
6,230,Mané,14,3,119,10,5.817,False,1,3.4,5.817
7,233,Salah,14,3,128,10,7.347,True,2,65.9,14.694
8,251,De Bruyne,43,3,120,10,5.836,False,1,4.1,5.836
9,78,Toney,94,4,65,10,4.708,False,1,17.6,4.708
10,357,Kane,6,4,121,10,4.82,False,1,6.7,4.82
