,player_id,web_name,team_code,element_type,now_cost,event,points_md,is_captain,multiplier,starting_lineup,selected_by_percent,gw_points
0,307,Ederson,43,1,54,17,4.106,False,1,1,13.7,4.106
1,16,Gabriel,3,2,52,17,4.556,False,1,1,13.7,4.556
2,112,Cucurella,8,2,51,17,4.8,False,1,1,7.5,4.8
3,146,James,8,2,58,17,4.38,False,1,1,12.4,4.38
4,332,Shaw,1,2,48,17,4.492,False,1,1,2.2,4.492
5,533,Martínez,1,2,45,17,4.327,False,1,1,7.4,4.327
6,13,Saka,3,3,80,17,5.518,False,1,1,17.3,5.518
7,19,Martinelli,3,3,68,17,4.967,False,1,1,48.3,4.967
8,283,Salah,14,3,128,17,6.544,False,1,1,32.4,6.544
9,166,Edouard,31,4,53,17,4.096,False,1,1,2.7,4.096
10,318,Haaland,43,4,122,17,6.603,True,2,1,82.8,13.206
11,182,Pickford,11,1,45,17,3.8739999999999997,False,0,0,6.0,0.0
12,160,Zaha,31,3,75,17,5.492000000000001,False,0,0,18.8,0.0
13,189,Gray,11,3,53,17,3.8489999999999998,False,0,0,0.6,0.0
14,345,Martial,1,4,67,17,4.85,False,0,0,2.1,0.0
