,player_id,web_name,team_code,element_type,now_cost,event,points_md,is_captain,multiplier,starting_lineup,selected_by_percent,gw_points
0,307,Ederson,43,1,54,17,4.103,False,1,1,13.7,4.103
1,16,Gabriel,3,2,52,17,4.711,False,1,1,13.7,4.711
2,112,Cucurella,8,2,51,17,4.619,False,1,1,7.5,4.619
3,332,Shaw,1,2,48,17,4.5280000000000005,False,1,1,2.2,4.5280000000000005
4,533,Martínez,1,2,45,17,4.191,False,1,1,7.4,4.191
5,13,Saka,3,3,80,17,5.403,False,1,1,17.3,5.403
6,160,Zaha,31,3,75,17,5.9220000000000015,False,1,1,18.8,5.9220000000000015
7,283,Salah,14,3,128,17,6.465,False,1,1,32.4,6.465
8,318,Haaland,43,4,122,17,7.026,True,2,1,82.8,14.052
9,345,Martial,1,4,67,17,4.963,False,1,1,2.1,4.963
10,427,Kane,6,4,116,17,5.579,False,1,1,27.4,5.579
11,324,Ortega,43,1,38,17,0.005,False,0,0,0.9,0.0
12,558,Bueno,39,2,39,17,2.489,False,0,0,2.5,0.0
13,173,Ebiowei,31,3,42,17,0.35,False,0,0,0.3,0.0
14,381,Colback,17,3,42,17,0.205,False,0,0,0.7,0.0
