,twitter,FPL,xG,IO,MD,Luck,FPL_Rank,xG_Rank,IO_Rank,MD_Rank,Luck_Rank
52,FF_Vader,2041.0,2000.82,2013.96,1983.05,14.86,39994,13056,407,943,58.6%
53,alasdairtweets,2095.0,2035.9,2018.76,1994.97,51.89,7466,2890,223,305,76.7%
54,fpl_analytic,1926.0,1878.89,1903.74,1899.27,4.89,368169,240684,102158,62126,53.2%
55,stephendeyoung,1915.0,1901.06,1872.96,1854.9,12.22,425720,159951,207037,195395,57%
56,James_Ingram15,1954.0,2013.25,2008.23,1995.96,-78.58,241817,7733,641,277,14.6%
57,FPL_Kid,1995.0,1959.22,1919.65,1919.25,35.85,116776,44479,66087,31519,69.2%
58,fpl_jan,2150.0,2122.47,2027.82,1996.08,75.56,715,7,98,276,86.4%
59,FPL_Mezzala,2073.0,2099.31,2038.25,2022.98,-6.63,15765,31,35,24,47.1%
60,morstats,1961.0,1958.18,1887.15,1870.88,29.59,215576,46135,152685,136591,66%
61,FplOpinion,1983.0,1961.59,1981.68,1978.18,-17.92,147060,41882,4075,1425,41%
62,_NeilFPL,2044.0,2027.81,2002.58,1991.83,10.05,36772,4421,1008,392,55.8%
63,UnderstandingF8,1910.0,1813.38,1805.06,1787.55,81.3,455538,613386,683792,650124,88.4%
64,EejRoberts,1964.0,2015.29,2004.76,1995.63,-67.95,204944,7172,870,294,18.2%
65,FPL_Gents,2012.0,1956.28,1980.5,1957.65,20.15,81725,48427,4472,5338,61.3%
66,FPLHaggis,1972.0,1985.37,1944.44,1924.64,-5.8,179703,22308,29016,25770,47.5%
67,Jumpthewave,2013.0,2015.03,1971.81,1948.21,8.38,79929,7274,8153,8767,55%
68,DarraghNoonan,2058.0,2067.04,2009.59,1996.24,7.54,24861,508,579,276,54.6%
69,FPL_Chase,2071.0,2031.74,2021.15,2002.12,26.0,16806,3627,187,173,64.4%
70,jonwalker88,1928.0,1989.99,2015.46,2013.41,-105.45,355898,19590,334,51,6.5%
71,TomDavies_17,2061.0,2033.68,1989.27,1978.09,34.32,22804,3229,2531,1425,68.1%
72,FodWeTrust,1932.0,1942.39,1984.81,1968.59,-60.54,337836,68275,3500,2794,20.9%
73,FplPass,2018.0,1961.47,1877.38,1873.36,88.0,70871,42143,188060,125518,89.9%
74,prparsons,2033.0,2031.84,1984.96,1958.66,14.96,49306,3606,3493,5123,58.6%
75,FplJeb,1904.0,1905.1,2006.07,1981.98,-88.27,488009,148172,727,1047,11.7%
76,JosesBusDrivers,1862.0,1987.82,2004.76,2008.13,-165.34,771657,20546,870,121,0.6%
77,hidethecactus,2061.0,1984.5,1935.69,1925.08,86.29,23155,22810,38316,25359,89.4%
78,tweetsofagooner,1890.0,1850.49,1897.84,1899.19,-19.93,573758,372618,119631,62375,39.9%
79,FplRafiki,1979.0,1893.24,1870.4,1866.45,75.69,159391,186623,218507,150427,86.4%
80,FPL_Audit,2088.0,1993.66,1993.12,1962.73,78.12,9616,17219,2011,4114,87.3%
81,DaveCZfpl,1898.0,1884.93,1927.85,1922.05,-40.95,526212,219459,50471,28192,29.5%
82,PaulGiurculet,2123.0,2004.7,1917.32,1901.24,156.09,2496,11008,71283,59208,99.2%
83,k_rybaczuk,1897.0,1909.51,1941.75,1902.04,-47.8,529737,136111,31232,57618,26.6%
84,CoalportGlen,2093.0,2088.68,2020.35,1994.25,32.59,7906,87,194,333,67.2%
85,FPLvariance,1943.0,1998.65,1980.86,1969.7,-66.7,287967,14229,4407,2544,18.7%
