,player_id,web_name,team_code,element_type,now_cost,event,points_md,is_captain,multiplier,selected_by_percent,gw_points
0,143,Mendy,8,1,60,8,3.857,False,1,13.0,3.857
1,249,Walker,43,2,55,8,4.597,False,1,6.9,4.597
2,256,Cancelo,43,2,62,8,5.078,False,1,17.8,5.078
3,262,Dias,43,2,61,8,4.654,False,1,28.3,4.654
4,33,Grealish,43,3,79,8,5.809,False,1,17.3,5.809
5,230,Mané,14,3,119,8,5.641,False,1,2.8,5.641
6,233,Salah,14,3,127,8,6.7410000000000005,True,2,61.1,13.482000000000001
7,251,De Bruyne,43,3,119,8,6.1179999999999986,False,1,2.0,6.1179999999999986
8,4,Aubameyang,3,4,99,8,5.339,False,1,2.2,5.339
9,357,Kane,6,4,121,8,5.305,False,1,5.0,5.305
10,529,Lukaku,8,4,117,8,5.3039999999999985,False,1,37.2,5.3039999999999985
