,code,event,finished,finished_provisional,id,kickoff_time,minutes,provisional_start_time,started,team_a,team_a_score,team_h,team_h_score,stats,team_h_difficulty,team_a_difficulty,pulse_id
10,2292821,2,False,False,12,2022-08-13T11:30:00Z,0,False,False,8,,2,,[],2,2,74922
11,2292820,2,False,False,11,2022-08-13T14:00:00Z,0,False,False,10,,1,,[],3,4,74921
12,2292823,2,False,False,14,2022-08-13T14:00:00Z,0,False,False,15,,5,,[],3,2,74924
13,2292826,2,False,False,17,2022-08-13T14:00:00Z,0,False,False,3,,13,,[],2,5,74927
14,2292828,2,False,False,19,2022-08-13T14:00:00Z,0,False,False,11,,17,,[],2,2,74929
15,2292829,2,False,False,20,2022-08-13T14:00:00Z,0,False,False,9,,20,,[],2,2,74930
16,2292822,2,False,False,13,2022-08-13T16:30:00Z,0,False,False,14,,4,,[],3,2,74923
17,2292827,2,False,False,18,2022-08-14T13:00:00Z,0,False,False,19,,16,,[],3,2,74928
18,2292824,2,False,False,15,2022-08-14T15:30:00Z,0,False,False,18,,6,,[],3,4,74925
19,2292825,2,False,False,16,2022-08-15T19:00:00Z,0,False,False,7,,12,,[],2,5,74926
20,2292838,3,False,False,29,2022-08-20T11:30:00Z,0,False,False,20,,18,,[],2,4,74939
21,2292831,3,False,False,22,2022-08-20T14:00:00Z,0,False,False,2,,7,,[],2,2,74932
22,2292832,3,False,False,23,2022-08-20T14:00:00Z,0,False,False,16,,8,,[],2,2,74933
23,2292833,3,False,False,24,2022-08-20T14:00:00Z,0,False,False,4,,9,,[],2,2,74934
24,2292835,3,False,False,26,2022-08-20T14:00:00Z,0,False,False,17,,10,,[],2,4,74936
25,2292830,3,False,False,21,2022-08-20T16:30:00Z,0,False,False,1,,3,,[],3,2,74931
26,2292834,3,False,False,25,2022-08-21T13:00:00Z,0,False,False,6,,11,,[],4,2,74935
27,2292839,3,False,False,30,2022-08-21T13:00:00Z,0,False,False,5,,19,,[],2,3,74940
28,2292837,3,False,False,28,2022-08-21T15:30:00Z,0,False,False,13,,15,,[],5,3,74938
29,2292836,3,False,False,27,2022-08-22T19:00:00Z,0,False,False,12,,14,,[],5,4,74937
30,2292848,4,False,False,39,2022-08-27T11:30:00Z,0,False,False,14,,17,,[],3,2,74949
31,2292842,4,False,False,33,2022-08-27T14:00:00Z,0,False,False,8,,4,,[],2,2,74943
32,2292843,4,False,False,34,2022-08-27T14:00:00Z,0,False,False,11,,5,,[],2,2,74944
33,2292844,4,False,False,35,2022-08-27T14:00:00Z,0,False,False,10,,6,,[],3,4,74945
34,2292845,4,False,False,36,2022-08-27T14:00:00Z,0,False,False,3,,12,,[],2,5,74946
35,2292846,4,False,False,37,2022-08-27T14:00:00Z,0,False,False,7,,13,,[],2,5,74947
36,2292840,4,False,False,31,2022-08-27T16:30:00Z,0,False,False,9,,1,,[],2,4,74941
37,2292841,4,False,False,32,2022-08-28T13:00:00Z,0,False,False,19,,2,,[],3,2,74942
38,2292849,4,False,False,40,2022-08-28T13:00:00Z,0,False,False,15,,20,,[],3,2,74950
39,2292847,4,False,False,38,2022-08-28T15:30:00Z,0,False,False,18,,16,,[],3,2,74948
40,2292852,5,False,False,43,2022-08-30T18:30:00Z,0,False,False,4,,7,,[],2,2,74953
41,2292853,5,False,False,44,2022-08-30T18:30:00Z,0,False,False,5,,9,,[],2,2,74954
42,2292859,5,False,False,50,2022-08-30T18:45:00Z,0,False,False,6,,17,,[],4,2,74960
43,2292854,5,False,False,45,2022-08-30T19:00:00Z,0,False,False,8,,11,,[],2,2,74955
44,2292851,5,False,False,41,2022-08-31T18:30:00Z,0,False,False,2,,1,,[],2,4,74951
45,2292850,5,False,False,42,2022-08-31T18:30:00Z,0,False,False,20,,3,,[],2,2,74952
46,2292858,5,False,False,49,2022-08-31T18:30:00Z,0,False,False,16,,13,,[],2,5,74959
47,2292856,5,False,False,47,2022-08-31T18:45:00Z,0,False,False,18,,19,,[],3,3,74957
48,2292857,5,False,False,48,2022-08-31T19:00:00Z,0,False,False,15,,12,,[],3,5,74958
49,2292855,5,False,False,46,2022-09-01T19:00:00Z,0,False,False,14,,10,,[],3,4,74956
50,2292864,6,False,False,55,2022-09-03T11:30:00Z,0,False,False,12,,8,,[],5,2,74965
51,2292861,6,False,False,52,2022-09-03T14:00:00Z,0,False,False,11,,4,,[],2,2,74962
52,2292866,6,False,False,57,2022-09-03T14:00:00Z,0,False,False,7,,15,,[],2,3,74967
53,2292867,6,False,False,58,2022-09-03T14:00:00Z,0,False,False,3,,16,,[],2,2,74968
54,2292868,6,False,False,59,2022-09-03T14:00:00Z,0,False,False,9,,18,,[],2,4,74969
55,2292869,6,False,False,60,2022-09-03T14:00:00Z,0,False,False,17,,20,,[],2,2,74970
56,2292860,6,False,False,51,2022-09-03T16:30:00Z,0,False,False,13,,2,,[],5,2,74961
57,2292862,6,False,False,53,2022-09-04T13:00:00Z,0,False,False,10,,5,,[],3,2,74963
58,2292863,6,False,False,54,2022-09-04T13:00:00Z,0,False,False,19,,6,,[],3,4,74964
59,2292865,6,False,False,56,2022-09-04T15:30:00Z,0,False,False,1,,14,,[],3,4,74966
60,2292873,7,False,False,64,2022-09-10T11:30:00Z,0,False,False,6,,9,,[],4,2,74974
61,2292870,7,False,False,62,2022-09-10T14:00:00Z,0,False,False,5,,3,,[],2,2,74972
62,2292875,7,False,False,66,2022-09-10T14:00:00Z,0,False,False,2,,10,,[],2,4,74976
63,2292876,7,False,False,67,2022-09-10T14:00:00Z,0,False,False,20,,12,,[],2,5,74977
64,2292878,7,False,False,69,2022-09-10T14:00:00Z,0,False,False,4,,17,,[],2,2,74979
65,2292877,7,False,False,68,2022-09-10T16:30:00Z,0,False,False,18,,13,,[],3,5,74978
66,2292871,7,False,False,61,2022-09-11T13:00:00Z,0,False,False,8,,1,,[],2,4,74971
67,2292879,7,False,False,70,2022-09-11T13:00:00Z,0,False,False,15,,19,,[],3,3,74980
68,2292872,7,False,False,63,2022-09-11T15:30:00Z,0,False,False,14,,7,,[],3,2,74973
69,2292874,7,False,False,65,2022-09-12T19:00:00Z,0,False,False,16,,11,,[],2,2,74975
70,2292880,8,False,False,71,2022-09-16T19:00:00Z,0,False,False,17,,2,,[],2,2,74981
71,2292887,8,False,False,78,2022-09-16T19:00:00Z,0,False,False,9,,16,,[],2,2,74988
72,2292889,8,False,False,80,2022-09-17T11:30:00Z,0,False,False,13,,20,,[],5,2,74990
73,2292882,8,False,False,73,2022-09-17T14:00:00Z,0,False,False,7,,5,,[],2,2,74983
74,2292884,8,False,False,75,2022-09-17T14:00:00Z,0,False,False,19,,8,,[],3,2,74985
75,2292886,8,False,False,77,2022-09-17T14:00:00Z,0,False,False,3,,15,,[],2,3,74987
76,2292888,8,False,False,79,2022-09-17T16:30:00Z,0,False,False,10,,18,,[],3,4,74989
77,2292881,8,False,False,72,2022-09-18T13:00:00Z,0,False,False,1,,4,,[],3,2,74982
78,2292885,8,False,False,76,2022-09-18T13:00:00Z,0,False,False,11,,14,,[],2,4,74986
79,2292883,8,False,False,74,2022-09-18T15:30:00Z,0,False,False,12,,6,,[],5,4,74984
80,2292891,9,False,False,81,2022-10-01T11:30:00Z,0,False,False,18,,1,,[],3,4,74991
81,2292890,9,False,False,82,2022-10-01T14:00:00Z,0,False,False,4,,3,,[],2,2,74992
82,2292892,9,False,False,83,2022-10-01T14:00:00Z,0,False,False,6,,7,,[],4,2,74993
83,2292893,9,False,False,84,2022-10-01T14:00:00Z,0,False,False,15,,9,,[],3,2,74994
84,2292896,9,False,False,87,2022-10-01T14:00:00Z,0,False,False,5,,12,,[],2,5,74997
85,2292898,9,False,False,89,2022-10-01T14:00:00Z,0,False,False,8,,17,,[],2,2,74999
86,2292899,9,False,False,90,2022-10-01T16:30:00Z,0,False,False,20,,19,,[],2,3,75000
87,2292897,9,False,False,88,2022-10-02T13:00:00Z,0,False,False,14,,13,,[],3,5,74998
88,2292894,9,False,False,85,2022-10-02T15:30:00Z,0,False,False,2,,11,,[],2,2,74995
89,2292895,9,False,False,86,2022-10-03T19:00:00Z,0,False,False,16,,10,,[],2,4,74996
90,2292900,10,False,False,92,2022-10-08T14:00:00Z,0,False,False,10,,3,,[],3,2,75002
91,2292903,10,False,False,94,2022-10-08T14:00:00Z,0,False,False,20,,6,,[],2,4,75004
92,2292906,10,False,False,97,2022-10-08T14:00:00Z,0,False,False,17,,13,,[],2,5,75007
93,2292907,10,False,False,98,2022-10-08T14:00:00Z,0,False,False,4,,15,,[],2,3,75008
94,2292909,10,False,False,100,2022-10-08T14:00:00Z,0,False,False,9,,19,,[],2,3,75010
95,2292902,10,False,False,93,2022-10-08T16:30:00Z,0,False,False,18,,5,,[],3,2,75003
96,2292904,10,False,False,95,2022-10-09T13:00:00Z,0,False,False,11,,7,,[],2,2,75005
97,2292901,10,False,False,91,2022-10-09T15:30:00Z,0,False,False,12,,1,,[],5,4,75001
