,twitter,FPL,xG,IO,MD,Luck,FPL_Rank,xG_Rank,IO_Rank,MD_Rank,Luck_Rank
31,FPL_Data,1980.0,2042.55,2010.17,2016.23,-56.6,479449,62064,79766,34102,21.9%
32,FPL_ElStatto,2023.0,1980.7,2002.48,1985.02,19.59,274882,204204,96016,80924,60.5%
33,FplSigurd,2140.0,2189.62,2151.07,2130.41,-30.47,26524,137,20,20,34.2%
34,JoeBopara,1996.0,2057.71,2078.3,2046.78,-78.87,394715,43595,5775,8849,13.5%
35,dLincolnlawyer,2097.0,2152.41,2103.01,2094.69,-33.1,75048,1398,1316,488,33%
36,FPL_Statoholic,2104.0,2003.27,2058.26,2064.97,47.41,64150,141153,16925,2952,74.1%
37,FplAmateur,2106.0,2034.88,1996.28,1982.18,88.08,60978,74074,109468,88395,89.4%
38,wolacola,2130.0,2139.05,2117.28,2118.56,-8.66,35025,2831,479,37,45.5%
39,Hashtag_MEGA,2037.0,2110.38,2128.37,2127.64,-99.18,221521,8704,166,20,7.5%
40,dav_fifa,2064.0,1937.83,1909.21,1894.11,136.73,143686,394978,555367,506128,97.7%
41,MaulanaRiandi,2190.0,2170.66,2089.53,2061.84,69.64,5463,507,2567,3685,84%
42,Rak464,2086.0,2050.4,2074.73,2050.93,13.31,94726,50638,7239,7158,57.4%
43,ArneBarsnes,2199.0,2133.85,2119.11,2103.71,66.43,3852,3518,426,248,82.3%
44,FPL_PapaSmurf,2038.0,1971.99,1976.51,1969.68,51.37,219943,235585,175355,121612,75.9%
45,gezza96,2187.0,2135.65,2069.11,2050.07,88.86,6216,3314,9702,7645,89.5%
46,Raghy78d,2181.0,2147.18,2132.73,2101.24,40.34,7526,1728,105,271,70.8%
47,pdhFPL,2024.0,2146.02,2112.03,2125.26,-117.41,269830,1824,719,27,4%
48,NeilRankinZA,2030.0,1977.35,1955.72,1965.48,50.08,247131,215262,259695,133609,75.5%
49,EuanThompson,2192.0,2198.75,2147.98,2136.54,17.54,5128,56,21,19,59.4%
50,FPLrookie1,2048.0,2094.45,2062.03,2030.24,-27.69,187509,15508,14586,19841,35.8%
51,FplBudget,2120.0,2035.53,2041.11,2037.19,68.14,44574,73312,33689,14685,83.3%
52,FF_Vader,2150.0,2117.57,2126.5,2094.05,23.47,20252,6640,200,499,62.4%
53,alasdairtweets,2201.0,2148.6,2127.13,2101.93,61.53,3629,1633,193,262,80.5%
54,fpl_analytic,2024.0,1981.58,2004.31,1998.4,15.16,270636,200289,92472,58404,58.5%
55,stephendeyoung,2014.0,2007.53,1977.9,1955.83,20.06,311453,130023,170142,164428,60.8%
56,James_Ingram15,2082.0,2141.03,2119.41,2108.77,-54.71,101267,2566,422,122,22.7%
57,FPL_Kid,2081.0,2051.27,2004.22,2004.93,47.4,104437,49759,92535,49391,74.1%
58,fpl_jan,2262.0,2241.35,2139.49,2105.72,87.02,222,4,49,167,89.1%
59,FPL_Mezzala,2180.0,2213.27,2145.32,2127.46,4.8,7805,16,28,20,53.1%
60,morstats,2056.0,2049.54,1981.35,1961.91,45.23,162806,52075,155630,145072,73.1%
61,FplOpinion,2086.0,2071.82,2083.17,2080.0,-6.31,94150,29716,3864,1172,46.9%
62,_NeilFPL,2151.0,2141.31,2110.94,2098.78,20.44,19525,2487,751,337,60.9%
63,UnderstandingF8,1988.0,1907.33,1900.93,1883.4,77.03,437421,591251,625431,600770,86.6%
64,EejRoberts,2073.0,2127.14,2107.71,2097.69,-51.51,120453,4534,910,376,24.2%
65,FPL_Gents,2106.0,2067.82,2085.42,2060.66,20.76,62012,33560,3518,3941,61%
66,FPLHaggis,2069.0,2098.44,2051.75,2030.9,-4.73,130410,13856,21867,19550,48.3%
67,Jumpthewave,2108.0,2123.17,2079.36,2053.05,9.44,59364,5326,5197,6330,55.6%
68,DarraghNoonan,2156.0,2167.13,2104.33,2088.34,22.83,16889,584,1130,757,62.1%
69,FPL_Chase,2145.0,2137.25,2128.36,2107.21,7.01,23224,3065,166,156,54.3%
70,jonwalker88,2018.0,2092.99,2116.37,2114.95,-104.2,293004,16223,517,50,6.5%
71,TomDavies_17,2161.0,2152.23,2100.78,2086.88,34.35,14513,1398,1496,832,68%
72,FodWeTrust,2041.0,2067.08,2101.09,2082.44,-56.65,208883,33976,1463,1027,21.9%
73,FplPass,2099.0,2052.99,1965.1,1960.03,93.24,72079,48340,220504,152482,90.5%
74,prparsons,2122.0,2137.08,2084.05,2056.58,16.16,42482,3085,3745,5255,58.8%
75,FplJeb,2000.0,2019.0,2114.47,2087.41,-88.27,375004,104560,575,804,10.3%
76,JosesBusDrivers,1965.0,2089.0,2106.14,2110.42,-150.92,564421,18655,987,69,1.2%
77,hidethecactus,2156.0,2094.46,2039.02,2025.8,89.59,17183,15508,35409,23563,89.7%
78,tweetsofagooner,1981.0,1961.02,2000.06,2000.91,-20.58,471563,279460,100910,55354,39.3%
79,FplRafiki,2034.0,1971.35,1960.71,1956.1,57.51,234554,238591,237632,163906,78.7%
80,FPL_Audit,2181.0,2103.09,2097.33,2063.68,79.28,7578,11415,1748,3092,87.1%
81,DaveCZfpl,1985.0,1987.35,2025.81,2019.9,-40.24,452754,182094,52949,29669,29.5%
82,PaulGiurculet,2225.0,2120.34,2027.25,2010.11,159.48,1363,5867,50454,41367,99%
83,k_rybaczuk,1989.0,2012.38,2044.16,2001.3,-44.27,429263,118571,29782,54938,27.5%
84,CoalportGlen,2189.0,2185.79,2116.11,2090.18,45.18,5661,193,535,669,73%
85,FPLvariance,2052.0,2114.49,2089.75,2077.62,-55.56,175018,7371,2526,1344,22.4%
86,SchadenfreudeFF,2113.0,2071.86,2060.08,2044.46,40.49,52900,29697,15908,10261,70.8%
87,desphorin,1963.0,2040.29,2040.38,2028.19,-87.12,578126,65896,34370,21387,10.6%
