,player_id,web_name,team_code,element_type,now_cost,event,points_md,is_captain,multiplier,starting_lineup,selected_by_percent,gw_points
0,475,Sá,39,1,50,14,3.931,False,1,1,2.8,3.931
1,122,Alonso,8,2,56,14,4.454,False,1,1,9.4,4.454
2,142,James,8,2,63,14,5.2,False,1,1,34.9,5.2
3,237,Alexander-Arnold,14,2,79,14,5.228,False,1,1,37.6,5.228
4,370,Reguilón,6,2,51,14,4.6110000000000015,False,1,1,13.0,4.6110000000000015
5,233,Salah,14,3,130,14,6.614,True,2,1,72.5,13.228
6,240,Jota,14,3,77,14,5.0939999999999985,False,1,1,20.1,5.0939999999999985
7,250,Gündogan,43,3,72,14,4.585,False,1,1,3.2,4.585
8,359,Son,6,3,104,14,5.68,False,1,1,20.9,5.68
9,296,Wilson,4,4,74,14,5.055,False,1,1,3.2,5.055
10,430,Jiménez,39,4,78,14,5.372000000000001,False,1,1,13.9,5.372000000000001
11,94,Gunnarsson,94,1,39,14,0.0,False,0,0,0.8,0.0
12,99,Bardsley,90,2,39,14,0.0,False,0,0,0.7,0.0
13,589,Kral,21,3,44,14,0.046,False,0,0,0.1,0.0
14,49,Davis,7,4,44,14,0.0,False,0,0,3.0,0.0
