,player_id,web_name,team_code,element_type,now_cost,points_md,is_captain,multiplier,starting_lineup,selected_by_percent,gw_points
0,307,Ederson,43,1,54,4.5312,False,1,1,13.6,4.5312
1,16,Gabriel,3,2,52,4.1708,False,1,1,14.7,4.1708
2,146,James,8,2,58,4.191800000000001,False,1,1,19.3,4.191800000000001
3,285,Alexander-Arnold,14,2,72,4.4122,False,1,1,16.9,4.4122
4,19,Martinelli,3,3,68,4.9072000000000005,False,1,1,47.6,4.9072000000000005
5,104,Groß,36,3,56,4.203,False,1,1,12.7,4.203
6,111,Trossard,36,3,71,5.063,False,1,1,26.0,5.063
7,283,Salah,14,3,128,7.0274,False,1,1,32.8,7.0274
8,11,Nketiah,3,4,65,4.6746,False,1,1,1.7,4.6746
9,297,Darwin,14,4,90,5.637,False,1,1,16.1,5.637
10,318,Haaland,43,4,122,7.2224,True,2,1,83.8,14.4448
11,518,Hennessey,17,1,39,3.0894000000000004,False,0,0,1.6,0.0
12,197,Patterson,11,2,40,2.4384,False,0,0,5.4,0.0
13,558,Bueno,39,2,39,2.1222,False,0,0,4.8,0.0
14,346,Andreas,54,3,46,3.5934,False,0,0,24.1,0.0
