,player_id,web_name,team_code,element_type,now_cost,event,points_md,is_captain,multiplier,selected_by_percent,gw_points
0,307,Ederson,43,1,54,23,7.598,False,1,14.0,7.598
1,16,Gabriel,3,2,52,23,7.513,False,1,13.7,7.513
2,26,Saliba,3,2,53,23,6.437,False,1,35.4,6.437
3,313,Zinchenko,3,2,51,23,6.341,False,1,8.8,6.341
4,7,Ødegaard,3,3,70,23,8.305,False,1,35.9,8.305
5,13,Saka,3,3,83,23,9.966,False,1,28.0,9.966
6,19,Martinelli,3,3,66,23,6.872000000000001,False,1,39.3,6.872000000000001
7,301,De Bruyne,43,3,124,23,8.657,False,1,35.6,8.657
8,303,Mahrez,43,3,77,23,7.6229999999999976,False,1,10.4,7.6229999999999976
9,11,Nketiah,3,4,68,23,9.027999999999999,False,1,10.1,9.027999999999999
10,318,Haaland,43,4,122,23,12.566,True,2,85.4,25.132
