,player_id,web_name,team_code,element_type,now_cost,points_md,is_captain,multiplier,starting_lineup,selected_by_percent,gw_points
0,307,Ederson,43,1,55,4.0174,False,1,1,17.7,4.0174
1,146,James,8,2,61,3.8704,False,1,1,42.2,3.8704
2,285,Alexander-Arnold,14,2,75,4.6042000000000005,False,1,1,49.4,4.6042000000000005
3,312,Dias,43,2,60,3.7664,False,1,1,10.9,3.7664
4,13,Saka,3,3,79,4.338799999999999,False,1,1,12.0,4.338799999999999
5,104,Groß,36,3,58,3.5494,False,1,1,17.5,3.5494
6,160,Zaha,31,3,71,4.192399999999999,False,1,1,7.6,4.192399999999999
7,283,Salah,14,3,130,5.2518,False,1,1,54.2,5.2518
8,66,Solanke,91,4,58,3.6544000000000003,False,1,1,0.4,3.6544000000000003
9,210,Mitrović,54,4,67,4.0494,False,1,1,20.2,4.0494
10,318,Haaland,43,4,118,5.5165999999999995,True,2,1,68.5,11.033199999999999
11,254,Ward,13,1,40,3.2708,False,0,0,26.9,0.0
12,197,Patterson,11,2,40,1.6242,False,0,0,6.5,0.0
13,295,N.Williams,17,2,41,2.8689999999999993,False,0,0,27.8,0.0
14,346,Andreas,54,3,45,2.8238,False,0,0,23.2,0.0
