,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90
0,0.0,0.0,232223,0,0,-1,1,0,4,0.0,0.0,0,Folarin,0.0,1,False,Transferred to Monaco,2023-08-31T08:55:15.272751Z,44,232223.jpg,0.0,Balogun,0.2,False,,u,1,3,0,10024,0,58485,198,0.0,0.0,Balogun,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,585,56,577,60,565,58,591,58,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,519,90,536,54,596,61,300,47,0.0,0.0
1,,,58822,0,0,-1,1,0,2,1.0,0.0,0,Cédric,0.0,2,False,,,39,58822.jpg,0.0,Alves Soares,0.4,False,,a,1,3,0,25129,309,26789,514,0.0,0.0,Cédric,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,448,158,430,155,405,144,454,158,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,703,224,372,118,459,155,247,94,0.0,0.0
2,100.0,100.0,153256,0,0,-1,1,0,3,2.0,1.0,0,Mohamed,1.0,3,False,,2023-08-11T13:00:06.079379Z,44,153256.jpg,4.0,Elneny,0.1,False,,a,1,3,4,10620,145,13078,360,0.2,0.9,M.Elneny,1,0,1,0,0,0,0,0,0,0,0,0,12,1.8,0.5,2.0,0.4,0,0.00,0.00,0.00,0.00,435,203,408,203,387,193,437,203,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,490,277,239,116,54,29,399,129,0.0,0.0
3,100.0,100.0,438098,0,0,-1,1,0,3,2.8,1.8,1,Fábio,1.8,4,False,,2023-09-29T10:30:07.948136Z,54,438098.jpg,3.3,Ferreira Vieira,0.1,False,,a,1,3,23,10790,103,14196,173,0.3,4.3,Fábio Vieira,213,1,3,1,2,0,0,0,0,0,0,0,69,79.4,63.3,77.0,21.9,2,1.20,0.35,1.55,1.41,246,97,181,106,140,87,211,103,5.0,,,,4.0,,0.51,0.0,0.15,0.66,0.6,0.85,130,84,179,83,111,47,381,122,0.85,0.42
4,100.0,100.0,226597,0,0,-2,2,0,2,3.8,2.8,2,Gabriel,2.8,5,False,,2023-09-30T23:00:07.672676Z,48,226597.jpg,3.0,dos Santos Magalhães,14.1,False,,a,1,3,27,717329,12660,2227598,8139,0.6,5.6,Gabriel,654,0,0,3,6,0,0,0,1,0,0,2,132,127.2,13.8,27.0,16.9,7,0.20,0.08,0.28,7.20,160,61,347,120,253,76,252,81,,,,,,,0.03,0.0,0.01,0.04,0.99,0.83,305,35,106,30,136,44,27,9,0.96,0.41
5,,,219847,0,0,-4,4,0,3,3.2,2.2,1,Kai,2.2,6,False,,,71,219847.jpg,2.2,Havertz,1.5,False,,a,1,3,24,32924,406,343136,1174,0.3,3.4,Havertz,653,1,1,3,5,0,0,0,4,0,0,0,64,96.4,117.3,124.0,33.9,7,1.94,0.64,2.58,5.96,218,89,91,68,89,54,115,66,,,,,3.0,,0.27,0.0,0.09,0.36,0.82,0.69,29,16,143,62,221,93,143,43,0.96,0.41
6,0.0,0.0,205651,0,0,-2,2,0,4,0.0,0.0,0,Gabriel,0.8,8,False,Hamstring injury - Expected back 02 Dec,2023-10-24T23:30:07.618920Z,78,205651.jpg,2.6,Fernando de Jesus,2.1,False,,i,1,3,18,400573,202,498678,7647,0.1,2.3,G.Jesus,362,1,1,2,4,0,0,0,2,0,0,2,51,67.8,58.7,144.0,26.9,4,1.71,0.30,2.01,4.22,264,32,198,31,57,21,168,28,,,,,,,0.43,0.0,0.07,0.5,1.05,0.99,15,6,280,33,179,25,125,22,0.99,0.5
7,100.0,100.0,85955,0,0,-2,2,0,3,2.5,1.5,2,Jorge Luiz,1.5,9,False,,2023-08-07T15:30:05.168632Z,53,85955.jpg,1.4,Frello Filho,0.2,False,,a,1,3,11,6347,184,14393,190,0.3,2.1,Jorginho,291,0,0,1,5,0,0,0,1,0,0,0,47,39.6,48.9,9.0,9.7,3,0.09,0.25,0.34,4.38,318,140,216,123,344,175,321,145,,,,,,,0.03,0.0,0.08,0.11,1.35,1.55,136,86,208,102,317,148,334,101,0.93,0.31
8,,,440854,0,0,-2,2,0,2,2.5,1.5,0,Jakub,1.5,10,False,,,43,440854.jpg,2.7,Kiwior,0.1,False,,a,1,3,8,3321,80,6933,129,0.3,1.9,Kiwior,181,0,0,1,2,0,0,0,0,0,0,0,39,29.4,6.4,16.0,5.3,2,0.32,0.05,0.37,0.82,342,129,369,133,298,96,366,130,,,,,,,0.16,0.0,0.02,0.18,0.41,0.99,588,152,205,63,165,55,423,162,0.99,0.5
9,0.0,0.0,479683,0,0,0,0,0,3,0.0,0.0,0,Marcus,0.0,11,False,Season long loan to FC Nantes,2023-08-14T03:57:12.475590Z,45,479683.jpg,0.0,Oliveira Alencar,0.0,False,,u,1,3,0,819,0,11311,23,0.0,0.0,Marquinhos,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,642,255,639,256,630,253,647,258,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,428,243,600,229,650,262,509,177,0.0,0.0
10,100.0,100.0,444145,0,0,-3,3,0,3,4.2,3.2,2,Gabriel,3.2,12,False,,2023-09-17T20:30:06.235303Z,77,444145.jpg,3.2,Martinelli Silva,5.0,False,,a,1,3,29,443213,8985,1356412,6022,0.4,3.8,Martinelli,633,1,2,2,7,0,0,0,0,0,0,0,127,143.2,242.6,233.0,61.8,8,1.13,1.32,2.45,5.59,136,53,26,20,31,18,34,25,2.0,,3.0,,,,0.16,0.0,0.19,0.35,0.79,1.0,17,10,86,38,120,50,76,23,1.14,0.28
11,,,205533,0,0,1,-1,1,4,6.2,5.2,2,Eddie,5.2,13,False,,,56,205533.jpg,4.5,Nketiah,9.6,False,,a,1,3,49,1172638,120576,627905,7399,0.9,8.8,Nketiah,757,5,2,6,5,0,0,0,2,0,0,5,157,179.4,90.6,272.0,53.4,9,3.14,0.31,3.45,5.60,100,12,132,15,25,12,49,12,,,,,,,0.37,0.0,0.04,0.41,0.67,0.59,90,28,24,5,41,8,40,6,1.07,0.71
12,75.0,,184029,0,0,-1,1,1,3,1.7,1.2,0,Martin,1.2,14,False,Hip injury - 75% chance of playing,2023-11-04T21:00:08.152623Z,84,184029.jpg,5.3,Ødegaard,17.9,False,,d,1,3,48,1071404,1926,1694290,110547,0.1,5.7,Ødegaard,789,3,2,4,7,0,0,0,1,0,0,6,161,217.4,239.2,197.0,65.3,9,2.61,1.16,3.77,7.61,56,23,29,23,39,23,24,19,3.0,,1.0,,2.0,,0.3,0.0,0.13,0.43,0.87,0.8,9,6,234,115,21,12,18,8,1.03,0.46
13,0.0,0.0,167199,0,0,-2,2,0,3,0.0,0.0,0,Thomas,0.2,15,False,Muscle injury - Unknown return date,2023-10-25T12:00:07.465521Z,48,167199.jpg,1.8,Partey,0.2,False,,i,1,3,7,8454,2,34681,205,0.0,1.5,Thomas,250,0,0,1,2,0,0,0,0,0,0,0,58,55.8,60.0,15.0,13.1,3,0.07,0.21,0.28,2.53,283,117,191,111,308,157,292,132,,,,,,,0.03,0.0,0.08,0.11,0.91,0.72,293,193,364,175,270,120,338,103,1.08,0.36
14,0.0,0.0,195735,0,0,-1,1,0,3,0.0,0.0,0,Nicolas,0.0,16,False,Permanent move to Trabzonspor,2023-09-11T14:13:51.462896Z,49,195735.jpg,0.0,Pépé,0.0,False,,u,1,3,0,667,0,6106,25,0.0,0.0,Pepe,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,690,290,688,289,684,287,691,290,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,240,155,662,272,691,291,511,178,0.0,0.0
