,player_id,web_name,team_code,element_type,now_cost,event,points_md,is_captain,multiplier,selected_by_percent,gw_points
0,231,Alisson,14,1,60,29,7.949,False,1,8.3,7.949
1,224,Matip,14,2,49,29,6.773,False,1,3.7,6.773
2,234,Robertson,14,2,72,29,8.477,False,1,8.6,8.477
3,237,Alexander-Arnold,14,2,85,29,9.527,False,1,47.0,9.527
4,22,Saka,3,3,66,29,9.202,False,1,29.1,9.202
5,26,Martinelli,3,3,53,29,7.302,False,1,3.3,7.302
6,230,Mané,14,3,117,29,8.736,False,1,4.1,8.736
7,233,Salah,14,3,133,29,12.478,True,2,63.1,24.956
8,359,Son,6,3,109,29,9.043,False,1,22.8,9.043
9,6,Lacazette,3,4,83,29,8.905,False,1,7.7,8.905
10,357,Kane,6,4,124,29,9.441,False,1,20.4,9.441
