,player_id,web_name,team_code,element_type,now_cost,event,points_md,is_captain,multiplier,starting_lineup,selected_by_percent,gw_points
0,257,Ederson,43,1,60,12,4.289,False,1,1,9.0,4.289
1,142,James,8,2,59,12,5.178,False,1,1,21.8,5.178
2,237,Alexander-Arnold,14,2,77,12,5.142,False,1,1,29.9,5.142
3,256,Cancelo,43,2,65,12,4.8180000000000005,False,1,1,28.7,4.8180000000000005
4,96,Mbeumo,94,3,56,12,4.279,False,1,1,4.5,4.279
5,233,Salah,14,3,130,12,6.93,True,2,1,71.6,13.86
6,240,Jota,14,3,75,12,4.7330000000000005,False,1,1,12.7,4.7330000000000005
7,265,Foden,43,3,83,12,6.042999999999998,False,1,1,15.0,6.042999999999998
8,359,Son,6,3,103,12,5.399,False,1,1,19.6,5.399
9,296,Wilson,4,4,73,12,4.749,False,1,1,2.3,4.749
10,315,Pukki,45,4,58,12,4.511,False,1,1,4.1,4.511
11,94,Gunnarsson,94,1,39,12,0.0,False,0,0,0.8,0.0
12,87,Goode,94,2,39,12,0.514,False,0,0,1.9,0.0
13,410,Reid,21,2,39,12,0.0,False,0,0,1.1,0.0
14,595,Locadia,36,4,44,12,0.308,False,0,0,0.6,0.0
