,player_id,web_name,team_code,element_type,now_cost,event,points_md,is_captain,multiplier,selected_by_percent,gw_points
0,257,Ederson,43,1,60,12,4.289,False,1,9.0,4.289
1,142,James,8,2,59,12,5.178,False,1,21.8,5.178
2,237,Alexander-Arnold,14,2,77,12,5.142,False,1,29.9,5.142
3,256,Cancelo,43,2,65,12,4.8180000000000005,False,1,28.7,4.8180000000000005
4,233,Salah,14,3,130,12,6.93,True,2,71.6,13.86
5,251,De Bruyne,43,3,119,12,5.542000000000002,False,1,3.0,5.542000000000002
6,265,Foden,43,3,83,12,6.042999999999998,False,1,15.0,6.042999999999998
7,359,Son,6,3,103,12,5.399,False,1,19.6,5.399
8,296,Wilson,4,4,73,12,4.749,False,1,2.3,4.749
9,357,Kane,6,4,122,12,5.73,False,1,8.0,5.73
10,579,Ronaldo,1,4,124,12,5.789,False,1,31.7,5.789
