,player_id,web_name,team_code,element_type,now_cost,event,points_md,is_captain,multiplier,selected_by_percent,gw_points
0,327,De Gea,1,1,49,17,4.109,False,1,7.5,4.109
1,16,Gabriel,3,2,52,17,4.728,False,1,14.1,4.728
2,112,Cucurella,8,2,51,17,4.894,False,1,7.6,4.894
3,332,Shaw,1,2,48,17,4.633,False,1,2.9,4.633
4,13,Saka,3,3,80,17,5.266,False,1,17.6,5.266
5,160,Zaha,31,3,75,17,5.308,False,1,17.8,5.308
6,283,Salah,14,3,128,17,6.455,False,1,32.8,6.455
7,301,De Bruyne,43,3,126,17,5.443,False,1,37.8,5.443
8,297,Darwin,14,4,90,17,5.107,False,1,13.6,5.107
9,318,Haaland,43,4,122,17,6.847,True,2,83.1,13.694
10,427,Kane,6,4,116,17,5.472,False,1,27.3,5.472
