Pos,ID,Name,BV,SV,Team,17_xMins,18_xMins,19_xMins,20_xMins,21_xMins,22_xMins,17_Pts,18_Pts,19_Pts,20_Pts,21_Pts,22_Pts
M,25,Nwaneri,5.1,5.1,Arsenal,9.45,9.45,9.45,9.45,9.45,9.45,0.46,0.50,0.48,0.48,0.47,0.47
M,26,Zubimendi,5.2,5.2,Arsenal,81.75,81.75,81.75,81.75,81.75,81.75,3.03,3.09,3.07,2.99,2.86,3.09
M,27,Nelson,4.8,4.8,Brentford,7.65,29.25,29.25,29.25,29.25,29.25,0.44,1.65,1.59,1.42,1.66,1.33
F,30,Havertz,7.3,7.3,Arsenal,17.85,17.85,17.85,17.85,17.85,17.85,1.00,1.10,1.06,1.05,1.02,1.02
F,31,G.Jesus,6.4,6.4,Arsenal,7.95,7.95,7.95,7.95,7.95,7.95,0.46,0.52,0.51,0.51,0.48,0.48
G,32,Martinez,5.1,5.1,Aston Villa,45.00,89.10,89.10,89.10,89.10,89.10,1.64,2.94,2.66,3.86,3.47,3.76
G,33,M.Bizot,4.2,4.2,Aston Villa,45.00,0.90,0.90,0.90,0.90,0.90,1.59,0.03,0.03,0.04,0.03,0.03
D,36,Cash,4.9,4.9,Aston Villa,84.00,84.00,84.00,84.00,84.00,84.00,3.62,2.62,2.38,4.14,3.36,4.08
D,37,Digne,4.5,4.5,Aston Villa,28.95,28.95,28.95,28.95,28.95,28.95,1.36,1.07,0.97,1.44,1.24,1.40
D,38,Konsa,4.4,4.4,Aston Villa,84.75,84.75,84.75,84.75,84.75,84.75,3.27,2.44,2.26,3.90,3.19,3.86
D,39,Maatsen,4.2,4.2,Aston Villa,73.50,73.50,73.50,73.50,73.50,73.50,3.49,2.60,2.36,3.85,3.23,3.80
D,40,Mings,4.3,4.3,Aston Villa,0.00,0.00,0.00,13.65,13.65,13.65,0.00,0.00,0.00,0.62,0.55,0.63
D,41,Pau,4.3,4.3,Aston Villa,0.00,82.95,82.95,76.65,76.65,76.65,0.00,2.47,2.41,3.67,3.09,3.59
D,42,A.García,3.9,3.9,Aston Villa,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,44,Bogarde,4.0,4.0,Aston Villa,18.30,9.30,9.30,9.30,9.30,9.30,0.68,0.31,0.30,0.34,0.33,0.34
D,45,Sousa,3.9,3.9,Aston Villa,0.30,0.30,0.30,0.30,0.30,0.30,0.01,0.01,0.01,0.01,0.01,0.01
M,47,Rogers,7.1,7.1,Aston Villa,85.35,85.35,85.35,85.35,85.35,85.35,4.13,3.36,2.88,4.13,3.45,3.98
M,48,Tielemans,5.9,5.9,Aston Villa,78.45,78.45,78.45,78.45,78.45,78.45,3.80,3.27,2.81,3.84,3.23,3.68
M,50,Buendía,5.3,5.3,Aston Villa,41.70,38.40,38.40,38.40,38.40,38.40,2.57,1.90,1.65,2.28,1.94,2.22
M,52,J.Ramsey,5.3,5.3,Newcastle,12.90,12.90,12.90,12.90,12.90,12.90,0.54,0.55,0.61,0.55,0.60,0.60
M,53,Malen,5.1,5.1,Aston Villa,48.30,47.70,47.70,47.70,47.70,47.70,3.16,2.46,2.09,2.99,2.54,2.91
M,54,McGinn,5.4,5.4,Aston Villa,75.45,75.45,75.45,75.45,75.45,75.45,3.66,3.03,2.65,3.58,3.06,3.45
M,55,Barkley,4.8,4.8,Aston Villa,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,58,Kamara,4.9,4.9,Aston Villa,75.75,75.75,75.75,75.75,75.75,75.75,2.74,2.54,2.29,2.83,2.46,2.72
M,59,Onana,4.8,4.8,Aston Villa,41.40,41.40,41.40,41.40,41.40,41.40,1.80,1.65,1.52,1.85,1.63,1.79
M,60,Broggio,4.5,4.5,Aston Villa,0.30,0.30,0.30,0.30,0.30,0.30,0.02,0.01,0.01,0.01,0.01,0.01
M,62,Jimoh-Aloba,4.5,4.5,Aston Villa,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,63,Young,4.3,4.3,Aston Villa,0.30,0.30,0.30,0.30,0.30,0.30,0.02,0.01,0.01,0.02,0.01,0.01
F,64,Watkins,8.5,8.5,Aston Villa,69.90,69.90,69.90,69.90,69.90,69.90,4.20,3.38,2.82,4.02,3.38,3.92
G,67,Petrović,4.5,4.5,Bournemouth,89.10,89.10,89.10,89.10,89.10,89.10,3.75,2.92,2.64,2.47,3.09,2.70
G,68,Dennis,4.0,4.0,Bournemouth,0.90,0.90,0.90,0.90,0.90,0.90,0.04,0.03,0.02,0.03,0.03,0.03
G,69,McKenna,4.0,4.0,Bournemouth,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,72,Senesi,4.9,4.9,Bournemouth,85.95,85.95,85.95,85.95,85.95,85.95,5.09,4.21,3.15,3.38,4.33,3.59
D,73,Smith,4.4,4.4,Bournemouth,45.60,45.60,45.60,45.60,45.60,45.60,2.04,1.51,1.19,1.26,1.68,1.34
D,74,Truffert,4.5,4.5,Bournemouth,85.20,85.20,85.20,85.20,85.20,85.20,4.35,3.33,2.38,2.56,3.47,2.71
D,75,Akinmboni,3.8,3.8,Bournemouth,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,76,Bevan,3.9,3.9,Bournemouth,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,77,Hill,3.9,3.9,Bournemouth,18.15,18.15,18.15,18.15,18.15,18.15,0.82,0.71,0.60,0.62,0.73,0.64
D,78,J.Araujo,3.8,3.8,Bournemouth,1.65,1.65,1.65,1.65,1.65,1.65,0.07,0.06,0.06,0.06,0.07,0.06
D,80,Soler,4.0,4.0,Bournemouth,2.85,2.85,2.85,2.85,2.85,2.85,0.14,0.13,0.11,0.11,0.13,0.12
M,81,Kluivert,7.0,7.0,Bournemouth,62.10,59.10,59.10,59.10,59.10,59.10,3.98,2.96,2.55,2.52,3.28,2.85
M,82,Semenyo,7.6,7.6,Bournemouth,86.70,86.70,86.70,86.70,86.70,86.70,5.34,4.19,3.74,3.54,4.71,4.10
M,83,O.Dango,6.0,6.0,Brentford,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,84,Tavernier,5.6,5.6,Bournemouth,82.20,82.20,82.20,82.20,82.20,82.20,4.83,3.89,3.54,3.37,4.36,3.81
M,85,Adams,5.0,5.0,Bournemouth,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,86,Brooks,5.0,5.0,Bournemouth,58.65,55.35,55.35,55.35,55.35,55.35,3.16,2.43,2.17,2.13,2.65,2.36
M,87,Christie,4.9,4.9,Bournemouth,0.00,18.90,34.05,34.05,34.05,34.05,0.00,0.77,1.39,1.31,1.55,1.45
M,88,Cook,4.9,4.9,Bournemouth,47.85,40.50,25.50,25.50,25.50,25.50,2.10,1.65,1.00,0.93,1.08,1.03
M,90,Scott,5.0,5.0,Bournemouth,77.85,74.70,74.70,74.70,74.70,74.70,3.75,3.23,3.07,2.84,3.46,3.19
F,97,Evanilson,7.0,7.0,Bournemouth,77.85,77.85,77.85,77.85,77.85,77.85,4.39,3.54,3.17,3.14,4.00,3.44
F,98,Enes Ünal,5.4,5.4,Bournemouth,5.40,5.40,5.40,5.40,5.40,5.40,0.35,0.29,0.26,0.26,0.32,0.28
F,100,Kroupi.Jr,4.6,4.6,Bournemouth,23.85,23.85,23.85,23.85,23.85,23.85,1.49,1.23,1.10,1.08,1.33,1.19
G,101,Kelleher,4.5,4.5,Brentford,89.10,89.10,89.10,89.10,89.10,89.10,3.80,3.47,3.63,3.58,4.20,3.23
G,102,Balcombe,4.0,4.0,Brentford,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G,103,Cox,3.9,3.9,Brentford,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G,104,Eyestone,3.9,3.9,Brentford,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G,105,Valdimarsson,3.9,3.9,Brentford,0.90,0.90,0.90,0.90,0.90,0.90,0.04,0.03,0.03,0.03,0.04,0.03
D,106,Collins,4.9,4.9,Brentford,88.95,88.95,88.95,88.95,88.95,88.95,4.67,4.39,4.53,4.49,4.97,3.37
D,107,Lewis-Potter,4.8,4.8,Brentford,79.20,71.70,71.70,71.70,71.70,71.70,4.56,3.84,3.97,3.54,4.46,2.73
D,108,Ajer,4.4,4.4,Brentford,45.45,45.45,45.45,45.45,45.45,45.45,2.11,1.98,2.06,1.97,2.27,1.51
D,109,Henry,4.3,4.3,Brentford,9.30,9.30,9.30,9.30,9.30,9.30,0.36,0.36,0.36,0.35,0.37,0.32
D,110,Kayode,4.5,4.5,Brentford,82.65,82.65,82.65,82.65,82.65,82.65,3.75,3.39,3.60,3.39,4.02,2.50
D,111,Pinnock,4.2,4.2,Brentford,15.30,15.30,15.30,15.30,15.30,15.30,0.75,0.74,0.74,0.74,0.78,0.62
D,113,Van den Berg,4.5,4.5,Brentford,87.15,87.15,87.15,87.15,87.15,87.15,4.29,3.97,4.10,4.05,4.47,3.01
D,114,Arthur,3.9,3.9,Brentford,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,116,Hickey,4.0,4.0,Brentford,58.20,58.20,58.20,58.20,58.20,58.20,2.66,2.42,2.57,2.40,2.93,1.83
M,119,Mbeumo,8.2,8.2,Man Utd,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,120,Schade,7.0,7.0,Brentford,82.95,82.95,82.95,82.95,82.95,82.95,4.70,4.68,4.55,3.94,4.77,3.56
M,121,Damsgaard,5.8,5.8,Brentford,82.50,82.50,82.50,82.50,82.50,82.50,4.09,4.09,4.10,3.68,4.21,3.37
M,122,Milambo,5.2,5.2,Brentford,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,123,Carvalho,4.7,4.7,Brentford,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,124,Henderson,5.0,5.0,Brentford,67.50,79.05,79.05,79.05,79.05,79.05,2.49,2.88,2.95,2.79,2.97,2.65
M,125,Janelt,4.9,4.9,Brentford,48.15,26.85,26.85,26.85,26.85,26.85,1.92,1.06,1.05,1.01,1.05,0.98
M,126,Jensen,4.9,4.9,Brentford,48.15,26.85,26.85,26.85,26.85,26.85,2.20,1.24,1.20,1.10,1.22,1.05
M,127,Nunes,4.9,4.9,Brentford,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,128,Onyeka,4.8,4.8,Brentford,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,129,Yarmoliuk,5.0,5.0,Brentford,78.45,78.45,78.45,78.45,78.45,78.45,2.96,2.97,3.08,2.93,2.96,2.82
M,130,Donovan,4.4,4.4,Brentford,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,131,Konak,4.3,4.3,Brentford,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,132,Maghoma,4.5,4.5,Brentford,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,133,Peart-Harris,4.4,4.4,Brentford,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,135,Wissa,7.3,7.3,Newcastle,24.60,24.60,24.60,24.60,24.60,24.60,1.34,1.36,1.56,1.44,1.55,1.58
F,136,Thiago,7.2,7.2,Brentford,65.40,82.65,82.65,82.65,82.65,82.65,3.58,4.55,4.36,3.79,4.46,3.45
F,137,Morgan,4.4,4.4,Brentford,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G,138,Steele,4.2,4.2,Brighton,0.90,0.90,0.90,0.90,0.90,0.90,0.04,0.03,0.04,0.04,0.03,0.04
G,139,Verbruggen,4.4,4.4,Brighton,89.10,89.10,89.10,89.10,89.10,89.10,3.71,2.16,3.20,4.06,2.16,3.27
G,140,McGill,3.9,3.9,Brighton,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,143,Boscagli,4.2,4.2,Brighton,83.70,5.40,5.40,5.40,5.40,5.40,3.69,0.18,0.21,0.24,0.17,0.21
D,144,Coppola,4.2,4.2,Brighton,10.95,3.30,3.30,3.30,3.30,3.30,0.45,0.11,0.13,0.14,0.10,0.13
D,145,De Cuyper,4.3,4.3,Brighton,39.60,25.50,25.50,25.50,25.50,25.50,2.27,0.84,1.17,1.40,0.82,1.19
D,146,Dunk,4.5,4.5,Brighton,0.00,85.20,85.20,85.20,85.20,85.20,0.00,2.20,3.38,4.38,1.85,3.50
D,148,F.Kadıoğlu,4.4,4.4,Brighton,78.45,78.45,78.45,78.45,78.45,78.45,3.75,1.97,3.23,4.24,1.78,3.27
D,149,Igor,4.5,4.5,West Ham,11.10,11.10,0.00,11.10,11.10,11.10,0.32,0.42,0.00,0.43,0.42,0.40
D,151,Van Hecke,4.6,4.6,Brighton,86.70,86.70,86.70,86.70,86.70,86.70,4.08,2.53,3.69,4.65,2.14,3.75
D,152,Veltman,4.3,4.3,Brighton,16.80,16.80,16.80,16.80,16.80,16.80,0.74,0.56,0.68,0.79,0.51,0.70
D,153,Webster,4.4,4.4,Brighton,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,156,Tasker,3.9,3.9,Brighton,0.30,0.30,0.30,0.30,0.30,0.30,0.01,0.01,0.01,0.01,0.01,0.01
M,157,Mitoma,6.1,6.1,Brighton,52.35,80.10,80.10,80.10,80.10,80.10,2.78,2.89,3.92,4.63,3.09,4.11
M,158,Georginio,5.6,5.6,Brighton,79.05,73.05,73.05,73.05,73.05,73.05,4.55,2.79,3.73,4.35,2.90,3.90
M,159,March,5.8,5.8,Brighton,0.00,6.15,6.15,6.15,6.15,6.15,0.00,0.25,0.31,0.34,0.26,0.31
M,160,Minteh,6.1,6.1,Brighton,84.30,84.30,84.30,84.30,84.30,84.30,4.46,3.09,4.24,4.96,3.34,4.45
M,162,Gruda,5.4,5.4,Brighton,73.05,24.30,24.30,24.30,24.30,24.30,4.05,1.03,1.33,1.52,1.08,1.38
M,163,Hinshelwood,5.1,5.1,Brighton,79.95,63.45,63.45,63.45,63.45,63.45,3.06,1.98,2.36,2.63,2.05,2.43
M,166,Ayari,4.8,4.8,Brighton,79.95,76.35,76.35,76.35,76.35,76.35,3.71,2.83,3.43,3.84,2.95,3.55
M,167,Baleba,4.6,4.6,Brighton,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,168,Buonanotte,4.6,4.6,Chelsea,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,169,Gomez,4.9,4.9,Brighton,0.00,53.40,53.40,53.40,53.40,53.40,0.00,1.89,2.32,2.60,1.96,2.39
M,170,Milner,4.9,4.9,Brighton,37.50,13.05,13.05,13.05,13.05,13.05,1.64,0.46,0.54,0.59,0.47,0.55
M,172,Watson,4.8,4.8,Brighton,2.70,2.70,2.70,2.70,2.70,2.70,0.15,0.12,0.14,0.16,0.12,0.15
M,173,Wieffer,4.9,4.9,Brighton,76.35,76.35,76.35,76.35,76.35,76.35,3.55,2.99,3.44,3.74,3.15,3.59
M,175,Knight,4.4,4.4,Brighton,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,178,Welbeck,6.5,6.5,Brighton,45.90,75.15,75.15,75.15,75.15,75.15,2.74,3.15,4.44,5.09,3.35,4.57
F,180,Tzimas,5.3,5.3,Brighton,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,181,Kostoulas,4.8,4.8,Brighton,17.70,17.70,17.70,17.70,17.70,17.70,1.12,0.84,1.06,1.22,0.88,1.11
G,182,Trafford,4.6,4.6,Man City,0.90,0.90,0.90,0.90,0.90,0.90,0.04,0.03,0.04,0.03,0.03,0.03
G,183,Weiss,4.3,4.3,Burnley,0.90,0.90,0.90,0.90,0.90,0.90,0.03,0.03,0.03,0.02,0.03,0.02
G,185,Hladký,3.9,3.9,Burnley,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,186,Roberts,4.4,4.4,Burnley,6.30,6.30,6.30,6.30,6.30,6.30,0.21,0.23,0.22,0.20,0.21,0.19
D,187,Walker,4.4,4.4,Burnley,84.90,84.90,84.90,84.90,84.90,84.90,2.33,2.93,2.35,2.02,2.34,1.74
D,188,Delcroix,3.8,3.8,Burnley,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,190,Ekdal,3.9,3.9,Burnley,85.80,85.80,85.80,85.80,85.80,85.80,3.10,3.63,3.01,2.66,3.02,2.47
D,191,Estève,3.9,3.9,Burnley,87.45,87.45,87.45,87.45,87.45,87.45,3.16,3.68,3.01,2.71,3.10,2.52
D,192,Hartman,4.0,4.0,Burnley,86.70,86.70,86.70,86.70,86.70,86.70,2.65,3.29,2.69,2.30,2.70,1.94
D,193,Humphreys,3.9,3.9,Burnley,2.10,2.10,2.10,2.10,2.10,2.10,0.08,0.08,0.08,0.07,0.08,0.07
D,194,Jordan,4.0,4.0,Burnley,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,195,Lucas Pires,3.8,3.8,Burnley,2.10,2.10,2.10,2.10,2.10,2.10,0.07,0.07,0.06,0.06,0.07,0.06
D,197,Sonne,3.8,3.8,Burnley,4.35,4.35,4.35,4.35,4.35,4.35,0.15,0.16,0.15,0.14,0.15,0.13
D,198,Tuanzebe,3.9,3.9,Burnley,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,199,Worrall,3.9,3.9,Burnley,6.90,6.90,6.90,6.90,6.90,6.90,0.25,0.26,0.24,0.23,0.25,0.23
M,200,Anthony,5.2,5.2,Burnley,61.80,61.80,61.80,61.80,61.80,61.80,2.87,3.01,2.98,2.71,2.99,2.48
M,202,Bruun Larsen,5.3,5.3,Burnley,57.60,57.60,57.60,57.60,57.60,57.60,2.32,2.44,2.35,2.24,2.41,2.07
M,203,Boateng,4.7,4.7,Burnley,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,205,Cullen,5.0,5.0,Burnley,87.00,87.00,87.00,87.00,87.00,87.00,3.00,3.10,3.03,2.96,3.08,2.70
M,206,Edwards,4.7,4.7,Burnley,1.50,1.50,1.50,1.50,1.50,1.50,0.07,0.07,0.07,0.07,0.08,0.07
M,207,Hannibal,4.8,4.8,Burnley,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,209,Laurent,4.8,4.8,Burnley,54.60,54.60,54.60,54.60,54.60,54.60,1.74,1.84,1.78,1.76,1.81,1.61
M,210,Tchaouna,4.9,4.9,Burnley,57.60,57.60,57.60,57.60,57.60,57.60,2.26,2.38,2.36,2.16,2.36,2.03
M,213,Banel,4.5,4.5,Burnley,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,214,Trésor,4.4,4.4,Burnley,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,215,Flemming,5.3,5.3,Burnley,64.80,64.80,64.80,64.80,64.80,64.80,2.88,2.93,2.93,2.63,3.02,2.55
F,216,Amdouni,4.8,4.8,Burnley,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,217,Foster,5.0,5.0,Burnley,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,218,Barnes,4.3,4.3,Burnley,0.90,0.90,0.90,0.90,0.90,0.90,0.04,0.04,0.04,0.04,0.04,0.04
G,220,Sánchez,4.9,4.9,Chelsea,89.10,89.10,89.10,89.10,89.10,89.10,3.00,3.35,3.56,2.59,3.34,3.79
G,221,Jörgensen,4.3,4.3,Chelsea,0.90,0.90,0.90,0.90,0.90,0.90,0.03,0.03,0.03,0.03,0.03,0.04
G,223,Slonina,3.9,3.9,Chelsea,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,224,Cucurella,6.2,6.2,Chelsea,83.40,83.40,83.40,83.40,83.40,83.40,3.41,3.89,4.22,2.42,3.75,4.47
D,225,James,5.6,5.6,Chelsea,80.70,56.40,56.40,56.40,56.40,56.40,3.33,2.59,2.82,1.70,2.56,2.93
D,226,Chalobah,5.5,5.5,Chelsea,82.95,82.95,82.95,82.95,82.95,82.95,3.98,4.37,4.65,2.85,4.24,4.91
D,227,Colwill,4.8,4.8,Chelsea,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,228,Gusto,5.0,5.0,Chelsea,60.15,49.95,49.95,49.95,49.95,49.95,2.42,2.24,2.39,1.48,2.17,2.52
D,229,B.Badiashile,4.4,4.4,Chelsea,6.45,11.25,11.25,11.25,11.25,11.25,0.27,0.50,0.53,0.40,0.50,0.55
D,230,Fofana,4.4,4.4,Chelsea,71.40,48.00,48.00,48.00,48.00,48.00,3.15,2.24,2.45,1.60,2.26,2.59
D,232,Tosin,4.1,4.1,Chelsea,16.95,32.70,32.70,32.70,32.70,32.70,0.71,1.49,1.61,1.12,1.49,1.67
D,233,Acheampong,3.9,3.9,Chelsea,4.65,7.05,7.05,7.05,7.05,7.05,0.19,0.31,0.32,0.25,0.30,0.33
M,235,Palmer,10.4,10.4,Chelsea,71.55,70.35,70.35,70.35,75.60,75.60,4.67,5.06,5.46,3.92,4.86,5.26
M,236,Neto,7.3,7.3,Chelsea,79.35,79.35,79.35,79.35,77.10,77.10,3.61,3.94,4.26,3.14,3.55,3.89
M,237,Enzo,6.5,6.5,Chelsea,84.90,84.90,84.90,84.90,84.90,84.90,3.81,4.04,4.34,3.24,3.71,4.04
M,238,Estêvão,6.5,6.5,Chelsea,7.05,54.30,54.30,54.30,47.70,47.70,0.34,2.81,2.96,2.23,2.27,2.46
M,239,Gittens,6.1,6.1,Chelsea,18.45,20.70,20.70,20.70,14.55,14.55,0.86,1.03,1.10,0.86,0.70,0.75
M,241,Caicedo,5.7,5.7,Chelsea,84.90,84.90,84.90,84.90,84.90,84.90,3.55,3.68,3.64,3.27,3.47,3.58
M,242,Dewsbury-Hall,5.1,5.1,Everton,0.00,0.00,0.00,78.90,78.90,78.90,0.00,0.00,0.00,3.77,4.45,3.38
M,243,George,4.8,4.8,Chelsea,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,244,Lavia,4.9,4.9,Chelsea,0.00,0.00,0.00,0.00,7.20,7.20,0.00,0.00,0.00,0.00,0.25,0.26
M,245,Mudryk,4.9,4.9,Chelsea,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,246,Andrey Santos,4.5,4.5,Chelsea,18.75,18.75,18.75,18.75,18.75,18.75,0.74,0.77,0.81,0.68,0.74,0.76
M,247,D.Essugo,4.3,4.3,Chelsea,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,249,João Pedro,7.2,7.2,Chelsea,76.50,76.50,76.50,76.50,74.70,74.70,3.87,4.09,4.48,3.42,3.79,4.09
F,250,Delap,6.2,6.2,Chelsea,0.00,0.00,0.00,0.00,29.25,29.25,0.00,0.00,0.00,0.00,1.45,1.57
F,252,Marc Guiu,4.2,4.2,Chelsea,31.80,37.65,37.65,37.65,12.15,12.15,1.59,2.04,2.17,1.72,0.67,0.70
G,253,Henderson,5.1,5.1,Crystal Palace,89.10,89.10,89.10,89.10,89.10,89.10,3.34,3.46,3.61,2.96,3.54,3.77
G,254,Benitez,4.0,4.0,Crystal Palace,0.90,0.90,0.90,0.90,0.90,0.90,0.03,0.03,0.03,0.03,0.03,0.03
G,255,Matthews,3.9,3.9,Crystal Palace,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
