rank,prev_rank,name,league,off,def,spi
166,168,Vitesse,Dutch Eredivisie,1.56,1.34,50.78
167,162,Guimaraes,Portuguese Liga,1.3,1.08,50.75
168,175,Elche,Spanish Primera Division,1.42,1.21,50.71
169,169,Atlético Paranaense,Brasileiro Série A,1.32,1.11,50.65
170,171,Montreal Impact,Major League Soccer,1.56,1.36,50.6
171,174,Lech Poznan,UEFA Europa Conference League,1.38,1.18,50.35
172,176,Sparta,Dutch Eredivisie,1.49,1.3,50.29
173,177,Rostov,Russian Premier Liga,1.56,1.36,50.28
174,178,NEC,Dutch Eredivisie,1.49,1.3,50.25
175,179,Santos,Brasileiro Série A,1.27,1.07,50.19
176,180,Istanbul Basaksehir,Turkish Turkcell Super Lig,1.4,1.21,50.19
177,187,Gil Vicente,Portuguese Liga,1.4,1.21,50.13
178,183,Sampdoria,Italy Serie A,1.38,1.19,50.13
179,181,Rosenborg,Norwegian Tippeligaen,1.94,1.77,49.94
180,203,Swansea City,English League Championship,1.42,1.24,49.94
181,182,Cremonese,Italy Serie A,1.46,1.28,49.92
182,172,Adana Demirspor,Turkish Turkcell Super Lig,1.44,1.27,49.75
183,184,Atlas,Mexican Primera Division Torneo Clausura,1.37,1.2,49.64
184,192,Famalicao,Portuguese Liga,1.31,1.15,49.62
185,185,Botafogo,Brasileiro Série A,1.23,1.07,49.52
186,164,Panathinaikos,Greek Super League,1.18,1.01,49.49
187,186,Maccabi Haifa,UEFA Champions League,1.69,1.54,49.35
188,166,Portimonense,Portuguese Liga,1.34,1.19,49.28
189,188,FC Sheriff Tiraspol,UEFA Europa League,1.48,1.34,49.26
190,189,Hapoel Be'er,UEFA Europa Conference League,1.49,1.34,49.22
191,191,Rapid Vienna,Austrian T-Mobile Bundesliga,1.43,1.3,48.79
192,193,Spezia,Italy Serie A,1.51,1.38,48.79
193,202,Vizela,Portuguese Liga,1.33,1.21,48.62
194,195,FK Qarabag,UEFA Europa League,1.43,1.31,48.59
195,190,Watford,English League Championship,1.29,1.17,48.49
196,196,Konyaspor,Turkish Turkcell Super Lig,1.34,1.22,48.49
197,210,Luton Town,English League Championship,1.26,1.14,48.4
198,197,Argentinos Juniors,Argentina Primera Division,1.2,1.08,48.2
199,207,Auxerre,French Ligue 1,1.35,1.24,48.18
200,198,Bragantino,Brasileiro Série A,1.4,1.29,48.17
201,199,FC Nordsjaelland,Danish SAS-Ligaen,1.39,1.29,48.13
202,200,Empoli,Italy Serie A,1.45,1.35,48.12
203,204,LASK Linz,Austrian T-Mobile Bundesliga,1.57,1.48,47.92
204,194,Santa Clara,Portuguese Liga,1.18,1.07,47.89
205,173,Norwich City,English League Championship,1.37,1.28,47.77
206,206,FC Krasnodar,Russian Premier Liga,1.47,1.39,47.74
207,201,PAOK Salonika,Greek Super League,1.23,1.14,47.53
208,208,St Gallen,Swiss Raiffeisen Super League,1.76,1.73,46.99
209,209,Rio Ave,Portuguese Liga,1.29,1.23,46.93
210,205,Chaves,Portuguese Liga,1.33,1.28,46.86
211,211,Sochi,Russian Premier Liga,1.41,1.37,46.68
212,213,RKC,Dutch Eredivisie,1.62,1.6,46.62
213,212,Salernitana,Italy Serie A,1.47,1.45,46.43
214,214,FC Cincinnati,Major League Soccer,1.64,1.63,46.27
215,215,Emmen,Dutch Eredivisie,1.34,1.32,46.13
216,216,Huracán,Argentina Primera Division,1.11,1.08,46.05
217,217,Silkeborg,Danish SAS-Ligaen,1.57,1.58,45.75
218,236,Casa Pia,Portuguese Liga,1.2,1.19,45.74
219,218,Ceará,Brasileiro Série A,1.14,1.12,45.73
220,219,Go Ahead Eagles,Dutch Eredivisie,1.53,1.55,45.68
221,220,Los Angeles Galaxy,Major League Soccer,1.61,1.63,45.65
222,223,Coventry City,English League Championship,1.2,1.2,45.57
223,221,León,Mexican Primera Division Torneo Clausura,1.35,1.36,45.53
224,222,Hammarby,Swedish Allsvenskan,1.52,1.55,45.44
225,224,Urawa Red Diamonds,Japanese J League,1.31,1.34,44.92
226,225,Terek Grozny,Russian Premier Liga,1.34,1.38,44.9
227,226,Apollon Limassol,UEFA Europa Conference League,1.21,1.24,44.74
228,227,Basel,Swiss Raiffeisen Super League,1.31,1.35,44.72
229,228,Velez Sarsfield,Argentina Primera Division,1.14,1.17,44.69
230,229,Boavista,Portuguese Liga,1.23,1.27,44.64
231,230,Estoril Praia,Portuguese Liga,1.23,1.27,44.63
232,231,Cercle Brugge,Belgian Jupiler League,1.37,1.42,44.59
233,232,KVC Westerlo,Belgian Jupiler League,1.55,1.63,44.51
234,234,Atlanta United FC,Major League Soccer,1.48,1.55,44.44
235,288,Sunderland,English League Championship,1.25,1.31,44.22
236,235,Talleres de Córdoba,Argentina Primera Division,1.21,1.26,44.2
237,245,Bordeaux,French Ligue 2,1.17,1.22,44.09
238,237,Nashville SC,Major League Soccer,1.35,1.43,43.99
239,239,Levante,Spanish Segunda Division,1.1,1.15,43.97
240,233,Stoke City,English League Championship,1.19,1.26,43.91
241,240,Frosinone,Italy Serie B,1.14,1.21,43.82
242,241,AEK Larnaca,UEFA Europa League,1.17,1.24,43.81
243,323,Fatih Karagümrük,Turkish Turkcell Super Lig,1.61,1.73,43.73
244,242,Puebla,Mexican Primera Division Torneo Clausura,1.3,1.39,43.67
245,281,Hearts,Scottish Premiership,1.48,1.59,43.66
246,243,Hamburg SV,German 2. Bundesliga,1.45,1.56,43.48
247,244,Racing Club,Argentina Primera Division,1.21,1.3,43.43
248,246,FK Austria Vienna,Austrian T-Mobile Bundesliga,1.31,1.41,43.34
249,247,CA Independiente,Argentina Primera Division,1.09,1.17,43.29
250,248,Viborg,Danish SAS-Ligaen,1.23,1.33,43.24
251,260,Metz,French Ligue 2,1.26,1.38,43.1
252,251,Standard Liege,Belgian Jupiler League,1.28,1.41,42.89
253,252,New York Red Bulls,Major League Soccer,1.17,1.29,42.85
254,253,Granada,Spanish Segunda Division,1.02,1.11,42.81
255,254,Tigre,Argentina Primera Division,1.26,1.39,42.67
256,255,Austin FC,Major League Soccer,1.45,1.61,42.52
257,250,Queens Park Rangers,English League Championship,1.12,1.25,42.47
258,257,Atlético Goianiense,Brasileiro Série A,1.22,1.36,42.47
259,261,San Lorenzo,Argentina Primera Division,0.98,1.09,42.3
260,258,Aris Salonika,Greek Super League,1.06,1.18,42.28
261,262,St. Truidense,Belgian Jupiler League,1.09,1.21,42.21
262,259,Preston North End,English League Championship,1.14,1.28,42.2
263,263,BK Hacken,Swedish Allsvenskan,1.59,1.78,42.19
264,264,Cuiaba,Brasileiro Série A,1.12,1.25,42.18
265,277,Mamelodi Sundowns,South African ABSA Premier League,1.19,1.34,42.12
266,256,Le Havre,French Ligue 2,0.98,1.1,42.04
267,265,Ludogorets,UEFA Europa League,1.32,1.49,42.04
268,266,Parma,Italy Serie B,1.17,1.31,42.02
269,267,IF Elfsborg,Swedish Allsvenskan,1.38,1.57,41.89
270,270,Wolfsberger AC,Austrian T-Mobile Bundesliga,1.62,1.85,41.7
271,287,Bristol City,English League Championship,1.17,1.33,41.66
272,268,FC Arouca,Portuguese Liga,1.12,1.28,41.66
273,271,Atlético San Luis,Mexican Primera Division Torneo Clausura,1.27,1.45,41.59
274,272,Pumas Unam,Mexican Primera Division Torneo Clausura,1.17,1.34,41.53
275,273,WSG Swarovski Wattens,Austrian T-Mobile Bundesliga,1.5,1.73,41.43
276,274,OH Leuven,Belgian Jupiler League,1.42,1.64,41.26
277,275,Djurgardens IF,Swedish Allsvenskan,1.25,1.45,41.25
278,276,CFR 1907 Cluj,UEFA Europa Conference League,1.2,1.39,41.24
279,269,Sochaux,French Ligue 2,1.09,1.27,41.22
280,338,Sheffield Wednesday,English League One,1.19,1.38,41.2
281,278,Pisa,Italy Serie B,1.14,1.32,41.17
282,238,Birmingham,English League Championship,1.12,1.31,41.12
283,279,Genoa,Italy Serie B,1.04,1.21,41.01
284,280,FC Groningen,Dutch Eredivisie,1.36,1.59,40.88
285,282,Fortuna Sittard,Dutch Eredivisie,1.39,1.63,40.8
286,283,Krylia Sovetov,Russian Premier Liga,1.13,1.33,40.8
287,284,Sporting Kansas City,Major League Soccer,1.23,1.44,40.77
288,285,FC Zurich,Swiss Raiffeisen Super League,1.32,1.55,40.76
289,289,Columbus Crew,Major League Soccer,1.24,1.47,40.66
290,290,Orlando City SC,Major League Soccer,1.25,1.48,40.66
291,291,Toluca,Mexican Primera Division Torneo Clausura,1.3,1.54,40.64
292,292,Gazovik Orenburg,Russian Premier Liga,1.4,1.65,40.59
293,293,FC Dallas,Major League Soccer,1.21,1.43,40.46
294,294,Sanfrecce Hiroshima,Japanese J League,1.31,1.56,40.44
295,295,Eibar,Spanish Segunda Division,1.0,1.19,40.42
296,296,Boca Juniors,Argentina Primera Division,1.03,1.22,40.4
297,249,Kayserispor,Turkish Turkcell Super Lig,1.32,1.57,40.3
298,297,Brondby,Danish SAS-Ligaen,1.31,1.57,40.2
299,286,Alanyaspor,Turkish Turkcell Super Lig,1.45,1.73,40.09
300,298,Portland Timbers,Major League Soccer,1.48,1.77,39.97
301,302,Seattle Sounders FC,Major League Soccer,1.25,1.52,39.74
302,303,Maritimo,Portuguese Liga,1.14,1.39,39.68
303,304,Necaxa,Mexican Primera Division Torneo Clausura,1.12,1.37,39.62
304,307,Newell's Old Boys,Argentina Primera Division,0.97,1.2,39.48
305,308,Valerenga,Norwegian Tippeligaen,1.39,1.7,39.38
306,324,Reading,English League Championship,1.1,1.36,39.37
307,309,FC Volendam,Dutch Eredivisie,1.36,1.67,39.27
308,310,Rosario Central,Argentina Primera Division,1.07,1.32,39.25
309,311,FC St. Pauli,German 2. Bundesliga,1.27,1.57,39.24
310,312,FC Tokyo,Japanese J League,1.23,1.52,39.24
311,313,Kashima Antlers,Japanese J League,1.19,1.47,39.23
312,314,Charlotte FC,Major League Soccer,1.29,1.59,39.23
313,315,Cagliari,Italy Serie B,1.17,1.45,39.22
314,316,Antalyaspor,Turkish Turkcell Super Lig,1.3,1.6,39.21
315,305,St Etienne,French Ligue 2,1.33,1.64,39.15
316,317,Vissel Kobe,Japanese J League,1.09,1.36,39.12
317,318,Sporting de Charleroi,Belgian Jupiler League,1.34,1.66,39.11
318,319,Mazatlán FC,Mexican Primera Division Torneo Clausura,1.13,1.41,39.1
319,320,Coritiba,Brasileiro Série A,1.14,1.41,39.08
320,299,Gazisehir Gaziantep,Turkish Turkcell Super Lig,1.25,1.55,39.06
321,335,Kasimpasa,Turkish Turkcell Super Lig,1.33,1.64,39.03
322,321,SV Darmstadt 98,German 2. Bundesliga,1.25,1.56,38.97
323,322,Real Salt Lake,Major League Soccer,1.19,1.49,38.87
324,325,New England Revolution,Major League Soccer,1.34,1.67,38.77
325,327,Omonia Nicosia,UEFA Europa League,1.25,1.57,38.72
326,328,Chicago Fire,Major League Soccer,1.28,1.61,38.63
327,329,Minnesota United FC,Major League Soccer,1.34,1.68,38.57
328,306,Cardiff City,English League Championship,0.93,1.19,38.47
329,330,Goiás,Brasileiro Série A,1.13,1.43,38.44
330,300,Aberdeen,Scottish Premiership,1.24,1.57,38.43
331,326,Sivasspor,Turkish Turkcell Super Lig,1.17,1.49,38.37
332,331,Colorado Rapids,Major League Soccer,1.32,1.68,38.3
333,332,Estudiantes,Argentina Primera Division,1.16,1.49,38.16
334,333,SK Austria Klagenfurt,Austrian T-Mobile Bundesliga,1.37,1.74,38.13
335,334,Tijuana,Mexican Primera Division Torneo Clausura,1.15,1.49,37.87
336,336,Cambuur Leeuwarden,Dutch Eredivisie,1.28,1.65,37.85
337,337,Tenerife,Spanish Segunda Division,0.91,1.19,37.81
338,339,Slovan Bratislava,UEFA Europa Conference League,1.09,1.43,37.78
339,367,Derby County,English League One,1.04,1.36,37.77
340,340,Lillestrom,Norwegian Tippeligaen,1.2,1.56,37.75
341,341,Las Palmas,Spanish Segunda Division,0.9,1.19,37.74
342,351,Blackburn,English League Championship,0.99,1.31,37.61
343,342,Odense BK,Danish SAS-Ligaen,1.2,1.56,37.61
344,343,Bari,Italy Serie B,1.11,1.46,37.51
345,344,Lokomotiv Moscow,Russian Premier Liga,1.19,1.56,37.48
346,345,Ural Sverdlovsk Oblast,Russian Premier Liga,1.05,1.39,37.41
347,346,Excelsior,Dutch Eredivisie,1.31,1.71,37.38
348,347,FC Lugano,Swiss Raiffeisen Super League,1.31,1.71,37.31
349,349,Malmo FF,Swedish Allsvenskan,1.21,1.6,37.24
350,402,Hull City,English League Championship,1.08,1.44,37.17
351,350,Pacos Ferreira,Portuguese Liga,1.05,1.4,37.06
352,405,Dundee Utd,Scottish Premiership,1.07,1.44,36.86
353,353,AGF Aarhus,Danish SAS-Ligaen,1.01,1.37,36.76
354,354,Fortuna Düsseldorf,German 2. Bundesliga,1.16,1.55,36.76
355,355,Querétaro,Mexican Primera Division Torneo Clausura,1.05,1.43,36.62
356,356,KV Mechelen,Belgian Jupiler League,1.37,1.83,36.58
357,357,Union Santa Fe,Argentina Primera Division,1.01,1.39,36.5
358,348,Ipswich Town,English League One,1.14,1.55,36.45
359,359,Sporting Gijón,Spanish Segunda Division,0.9,1.25,36.31
360,360,Real Zaragoza,Spanish Segunda Division,0.87,1.22,36.27
361,362,FC Luzern,Swiss Raiffeisen Super League,1.26,1.71,36.1
362,363,SC Paderborn,German 2. Bundesliga,1.22,1.67,36.08
363,301,Hibernian,Scottish Premiership,1.09,1.5,36.01
364,365,Randers FC,Danish SAS-Ligaen,1.19,1.64,35.99
365,364,Paris FC,French Ligue 2,0.9,1.27,35.85
366,368,Lanus,Argentina Primera Division,1.01,1.41,35.79
367,369,Avaí,Brasileiro Série A,1.06,1.49,35.76
368,370,Reggina,Italy Serie B,0.95,1.34,35.71
369,371,Austria Lustenau,Austrian T-Mobile Bundesliga,1.17,1.62,35.71
370,372,Inter Miami CF,Major League Soccer,1.27,1.75,35.67
371,373,Nagoya Grampus Eight,Japanese J League,0.87,1.24,35.66
372,374,AC Horsens,Danish SAS-Ligaen,1.13,1.58,35.49
373,377,Caen,French Ligue 2,0.97,1.38,35.48
374,358,Blackpool,English League Championship,1.08,1.52,35.41
375,376,FK Nizhny Novgorod,Russian Premier Liga,1.01,1.44,35.35
376,419,Amiens,French Ligue 2,0.93,1.34,35.25
377,379,Real Oviedo,Spanish Segunda Division,0.81,1.19,35.2
378,380,F.B.C Unione Venezia,Italy Serie B,1.1,1.56,35.2
379,381,Vancouver Whitecaps,Major League Soccer,1.15,1.62,35.19
380,382,Toronto FC,Major League Soccer,1.31,1.83,35.17
381,383,Karlsruher SC,German 2. Bundesliga,1.3,1.81,35.14
382,384,Cerezo Osaka,Japanese J League,1.03,1.47,35.12
383,361,Dijon FCO,French Ligue 2,1.02,1.47,35.12
384,385,San Jose Earthquakes,Major League Soccer,1.3,1.82,35.06
385,386,Holstein Kiel,German 2. Bundesliga,1.27,1.79,35.01
386,378,Melbourne City,Australian A-League,1.23,1.74,35.01
387,366,Motherwell,Scottish Premiership,1.08,1.55,34.89
388,375,Huddersfield Town,English League Championship,0.91,1.33,34.88
389,388,Sarmiento,Argentina Primera Division,0.99,1.44,34.88
390,389,Colon Santa Fe,Argentina Primera Division,1.09,1.57,34.83
391,390,FC Juárez,Mexican Primera Division Torneo Clausura,0.98,1.44,34.74
392,391,Sarpsborg,Norwegian Tippeligaen,1.39,1.95,34.72
393,392,Defensa y Justicia,Argentina Primera Division,1.02,1.49,34.58
394,393,Platense,Argentina Primera Division,0.86,1.28,34.58
395,394,Leganes,Spanish Segunda Division,0.83,1.24,34.55
396,395,Alavés,Spanish Segunda Division,0.87,1.3,34.52
397,396,Gimnasia La Plata,Argentina Primera Division,0.85,1.28,34.47
398,397,Grasshoppers Zürich,Swiss Raiffeisen Super League,1.35,1.92,34.44
399,398,Ankaragucu,Turkish Turkcell Super Lig,1.1,1.61,34.37
400,399,FC Andorra,Spanish Segunda Division,0.85,1.28,34.32
401,401,Odd BK,Norwegian Tippeligaen,1.22,1.77,34.19
402,403,Patronato,Argentina Primera Division,0.99,1.48,34.15
403,404,Servette,Swiss Raiffeisen Super League,1.1,1.62,34.05
404,407,Ballkani,UEFA Europa Conference League,1.2,1.76,33.76
405,408,Arsenal Sarandi,Argentina Primera Division,0.88,1.35,33.74
406,409,Benevento,Italy Serie B,0.89,1.36,33.71
407,410,Arminia Bielefeld,German 2. Bundesliga,1.14,1.69,33.69
408,411,1. FC Heidenheim 1846,German 2. Bundesliga,1.12,1.68,33.63
409,412,Central Córdoba Santiago del Estero,Argentina Primera Division,0.99,1.51,33.57
410,413,Kalmar FF,Swedish Allsvenskan,0.99,1.51,33.51
411,406,Livingston,Scottish Premiership,0.98,1.49,33.5
412,414,Barracas Central,Argentina Primera Division,0.99,1.51,33.5
413,415,Ascoli,Italy Serie B,0.93,1.43,33.42
414,416,Houston Dynamo,Major League Soccer,1.23,1.83,33.4
415,417,Consadole Sapporo,Japanese J League,1.23,1.83,33.2
