,player_id,web_name,team_code,element_type,now_cost,points_md,is_captain,multiplier,starting_lineup,selected_by_percent,gw_points
0,597,Sánchez,36,1,45,3.6412500000000003,False,1,1,3.0,3.6412500000000003
1,17,Tierney,3,2,52,3.5011250000000005,False,1,1,4.2,3.5011250000000005
2,277,Cancelo,43,2,61,3.9428750000000004,False,1,1,26.6,3.9428750000000004
3,490,Thiago Silva,8,2,56,3.54825,False,1,1,2.8,3.54825
4,4,Aubameyang,3,3,113,4.863875,False,1,1,6.6,4.863875
5,24,Saka,3,3,52,3.7650000000000006,False,1,1,8.3,3.7650000000000006
6,37,Grealish,7,3,76,3.96075,False,1,1,24.4,3.96075
7,276,Sterling,43,3,116,4.9295,False,1,1,11.9,4.9295
8,202,Bamford,2,4,69,4.216749999999999,False,1,1,52.7,4.216749999999999
9,388,Kane,6,4,111,5.09225,True,2,1,32.2,10.1845
10,437,Antonio,21,4,65,4.029625,False,1,1,10.2,4.029625
11,363,McCarthy,20,1,45,3.51175,False,0,0,15.1,0.0
12,109,Rüdiger,8,2,46,3.17425,False,0,0,3.5,0.0
13,576,Dawson,21,2,45,2.846375,False,0,0,1.0,0.0
14,448,Rice,21,3,47,2.6296250000000003,False,0,0,2.1,0.0
