,player_id,web_name,team_code,element_type,now_cost,points_md,is_captain,multiplier,starting_lineup,selected_by_percent,gw_points
0,278,Ederson,43,1,60,5.505125000000001,False,1,1,5.9,5.505125000000001
1,232,Chilwell,8,2,61,4.76875,False,1,1,24.6,4.76875
2,298,Maguire,1,2,54,4.432,False,1,1,3.6,4.432
3,556,Dias,43,2,57,5.015750000000001,False,1,1,7.0,5.015750000000001
4,37,Grealish,7,3,77,5.380374999999999,False,1,1,39.5,5.380374999999999
5,45,El Ghazi,7,3,58,4.838125000000001,False,1,1,3.3,4.838125000000001
6,254,Salah,14,3,126,7.667875,True,2,1,45.9,15.33575
7,272,De Bruyne,43,3,117,7.547999999999999,False,1,1,20.0,7.547999999999999
8,306,Rashford,1,3,95,6.484875,False,1,1,9.5,6.484875
9,202,Bamford,2,4,66,5.846875,False,1,1,49.0,5.846875
10,514,Watkins,7,4,61,5.4905,False,1,1,7.9,5.4905
11,417,Johnstone,35,1,45,4.095625,False,0,0,2.5,0.0
12,146,Mitchell,31,2,39,1.3222500000000001,False,0,0,14.7,0.0
13,211,Struijk,2,2,39,2.3645000000000005,False,0,0,3.0,0.0
14,262,Brewster,49,4,45,1.7853750000000002,False,0,0,6.7,0.0
