,player_id,web_name,team_code,element_type,now_cost,points_md,is_captain,multiplier,starting_lineup,selected_by_percent,gw_points
0,307,Ederson,43,1,54,4.1248,False,1,1,13.5,4.1248
1,284,Robertson,14,2,68,4.697799999999999,False,1,1,5.9,4.697799999999999
2,285,Alexander-Arnold,14,2,73,5.645,False,1,1,18.3,5.645
3,357,Trippier,4,2,62,3.8945999999999996,False,1,1,67.9,3.8945999999999996
4,13,Saka,3,3,86,4.7856000000000005,False,1,1,40.9,4.7856000000000005
5,107,March,36,3,52,4.249,False,1,1,11.4,4.249
6,124,Mitoma,36,3,57,4.204199999999999,False,1,1,27.7,4.204199999999999
7,283,Salah,14,3,128,7.6930000000000005,True,2,1,27.0,15.386000000000001
8,346,Andreas,54,3,43,4.0646,False,1,1,13.6,4.0646
9,40,Watkins,7,4,76,4.298,False,1,1,19.4,4.298
10,318,Haaland,43,4,122,6.554600000000001,False,1,1,79.1,6.554600000000001
11,102,Steele,36,1,39,3.6109999999999998,False,0,0,3.2,0.0
12,180,Keane,11,2,42,2.704,False,0,0,0.5,0.0
13,733,Pedro Porro,6,2,48,3.5418,False,0,0,1.0,0.0
14,166,Edouard,31,4,50,2.903,False,0,0,1.8,0.0
