,player_id,web_name,team_code,element_type,now_cost,event,points_md,is_captain,multiplier,selected_by_percent,gw_points
0,257,Ederson,43,1,60,16,4.345,False,1,9.2,4.345
1,142,James,8,2,62,16,5.884,False,1,35.0,5.884
2,237,Alexander-Arnold,14,2,81,16,6.06,False,1,40.1,6.06
3,256,Cancelo,43,2,68,16,4.883,False,1,39.0,4.883
4,96,Mbeumo,94,3,55,16,5.441,False,1,2.9,5.441
5,230,Mané,14,3,119,16,5.4910000000000005,False,1,4.1,5.4910000000000005
6,233,Salah,14,3,131,16,7.9220000000000015,True,2,73.1,15.844000000000003
7,240,Jota,14,3,80,16,6.165,False,1,29.6,6.165
8,251,De Bruyne,43,3,118,16,5.3870000000000005,False,1,1.5,5.3870000000000005
9,529,Lukaku,8,4,115,16,5.181,False,1,9.5,5.181
10,579,Ronaldo,1,4,124,16,5.67,False,1,28.8,5.67
