,player_id,web_name,team_code,element_type,now_cost,points_md,is_captain,multiplier,starting_lineup,selected_by_percent,gw_points
0,278,Ederson,43,1,61,4.189666666666667,False,1,1,9.3,4.189666666666667
1,155,Digne,11,2,62,3.735333333333333,False,1,1,11.4,3.735333333333333
2,255,Robertson,14,2,71,4.755,False,1,1,14.6,4.755
3,259,Alexander-Arnold,14,2,76,5.296666666666666,False,1,1,22.6,5.296666666666666
4,254,Salah,14,3,127,6.843333333333334,True,2,1,37.4,13.686666666666667
5,275,Mahrez,43,3,80,4.518,False,1,1,6.0,4.518
6,284,Foden,43,3,60,4.314,False,1,1,8.2,4.314
7,570,Raphinha,2,3,54,3.717333333333334,False,1,1,5.5,3.717333333333334
8,202,Bamford,2,4,64,5.0646666666666675,False,1,1,39.7,5.0646666666666675
9,388,Kane,6,4,118,5.634,False,1,1,44.0,5.634
10,437,Antonio,21,4,65,4.446000000000001,False,1,1,6.3,4.446000000000001
11,363,McCarthy,20,1,44,2.8166666666666664,False,0,0,11.2,0.0
12,146,Mitchell,31,2,38,1.5993333333333333,False,0,0,11.8,0.0
13,603,Bryan,49,2,39,1.079,False,0,0,0.5,0.0
14,424,Burke,49,3,41,2.141,False,0,0,2.2,0.0
