,player_id,web_name,team_code,element_type,now_cost,event,points_md,is_captain,multiplier,selected_by_percent,gw_points
0,281,Alisson,14,1,54,13,4.343,False,1,13.4,4.343
1,280,Van Dijk,14,2,64,13,4.283,False,1,13.9,4.283
2,285,Alexander-Arnold,14,2,72,13,4.751,False,1,19.6,4.751
3,306,Cancelo,43,2,73,13,4.569,False,1,53.5,4.569
4,13,Saka,3,3,79,13,5.412999999999999,False,1,13.8,5.412999999999999
5,283,Salah,14,3,127,13,6.8020000000000005,False,1,33.1,6.8020000000000005
6,301,De Bruyne,43,3,123,13,5.813,False,1,29.6,5.813
7,428,Son,6,3,118,13,5.315,False,1,11.9,5.315
8,465,Bowen,21,3,82,13,4.958,False,1,5.5,4.958
9,318,Haaland,43,4,122,13,7.523,True,2,80.5,15.046
10,427,Kane,6,4,115,13,5.9220000000000015,False,1,23.5,5.9220000000000015
