,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text
0,75.0,100.0,80201,0,0,-5,5,0,1,0.0,0.5,0,Bernd,0.0,1,False,Illness - 75% chance of playing,2022-02-11T08:00:15.144286Z,45,80201.jpg,1.3,Leno,0.8,False,,d,1,3,4,63549,134,187310,374,0.0,0.9,Leno,270,0,0,0,9,0,0,0,0,0,9,0,48,79.0,0.0,0.0,7.9,350,29,586,66,565,59,412,30,,,,,,
1,0.0,0.0,115918,0,0,0,0,0,1,0.0,0.0,0,Rúnar Alex,0.0,2,False,Joined OH Leuven on a season-long loan - Expected back 01 Jul,2021-08-31T22:00:09.069158Z,40,115918.jpg,0.0,Rúnarsson,0.6,False,,u,1,3,0,19017,0,76138,284,0.0,0.0,Rúnarsson,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,513,53,497,30,459,19,516,53,,,,,,
2,0.0,0.0,47431,0,0,-2,2,0,3,0.0,0.0,0,Willian,0.0,3,False,Transferred to Corinthians,2021-08-20T09:30:14.065783Z,63,47431.jpg,0.0,Borges Da Silva,0.1,False,,u,1,3,0,914,0,20433,5,0.0,0.0,Willian,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,700,288,700,288,700,288,700,288,,,,,,
3,0.0,0.0,54694,0,0,-4,4,0,4,0.0,0.0,0,Pierre-Emerick,0.0,4,False,Left club by mutual consent,2022-02-02T08:21:28.428217Z,96,54694.jpg,3.1,Aubameyang,1.4,False,,u,1,3,44,742898,0,887048,1208,0.0,4.6,Aubameyang,1036,4,1,6,16,0,0,2,3,0,0,7,131,217.6,132.4,582.0,92.9,205,27,181,29,22,10,67,17,,,,,1.0,
4,100.0,75.0,58822,0,0,-3,3,0,2,0.0,2.6,6,Cédric,3.0,5,False,,2022-01-13T23:00:13.573747Z,42,58822.jpg,1.6,Soares,0.1,False,,a,1,3,8,13558,416,25944,131,0.7,1.9,Cédric,304,0,0,1,8,0,0,0,1,0,0,0,48,46.4,50.6,3.0,10.0,388,149,280,83,413,155,389,143,,,,,,
5,100.0,100.0,59966,-1,1,-2,2,1,4,0.0,4.0,5,Alexandre,3.5,6,False,,2021-08-13T14:30:14.582063Z,83,59966.jpg,3.1,Lacazette,3.9,False,,a,1,3,53,888482,8556,763031,34665,0.4,6.4,Lacazette,1028,3,4,7,7,0,0,1,0,0,0,3,186,262.0,255.5,438.0,95.5,162,17,87,13,48,21,61,15,,,,,2.0,
6,100.0,100.0,84450,0,0,-2,2,0,3,0.0,1.5,2,Granit,1.0,7,False,,2022-01-10T00:00:11.840953Z,48,84450.jpg,1.8,Xhaka,0.3,False,,a,1,3,20,26151,244,85873,265,0.2,4.2,Xhaka,915,0,1,4,15,0,0,0,5,1,0,0,111,140.4,142.4,81.0,36.3,283,120,176,107,252,135,259,120,,,4.0,,,
7,0.0,0.0,92371,0,0,-3,3,0,2,0.0,0.0,0,Pablo,0.0,8,False,Joined Udinese on loan until the end of the season - Expected back 01 Jul,2022-01-20T22:30:17.110379Z,42,92371.jpg,0.5,Marí,0.1,False,,u,1,3,1,5760,0,14530,52,0.0,0.2,Marí,180,0,0,0,4,0,0,0,1,0,0,0,35,55.4,12.3,11.0,7.9,375,143,388,141,383,141,410,149,,,,,,
8,0.0,0.0,98745,0,0,-2,2,0,2,0.0,0.0,0,Héctor,0.0,9,False,Joined Real Betis on a season-long loan - Expected back 01 Jul,2021-08-31T22:00:09.090880Z,48,98745.jpg,0.0,Bellerín,0.2,False,,u,1,3,0,3737,0,70347,16,0.0,0.0,Bellerín,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,664,236,660,236,649,234,664,236,,,,,,
9,0.0,0.0,111457,0,0,-3,3,0,2,0.0,0.0,0,Sead,0.0,11,False,Contract ended by mutual consent,2022-01-13T23:00:13.612208Z,42,111457.jpg,0.0,Kolasinac,0.1,False,,u,1,3,0,3727,0,11370,21,0.0,0.0,Kolasinac,91,0,0,0,5,0,0,0,1,0,0,0,6,4.2,0.2,0.0,0.4,468,174,461,174,511,209,485,174,,,,,,
10,100.0,75.0,153256,0,0,-1,1,0,3,0.0,0.4,0,Mohamed Naser,0.0,12,False,,2022-01-01T17:00:18.558719Z,44,153256.jpg,1.6,El Sayed Elneny,0.3,False,,a,1,3,11,35031,108,71118,248,0.0,2.5,Elneny,171,0,1,0,6,0,0,0,0,0,0,0,42,44.4,49.3,7.0,10.1,393,164,285,158,401,196,388,173,,,,,,
11,0.0,0.0,154043,0,0,-3,3,0,3,0.0,0.0,0,Ainsley,0.0,13,False,Season-long loan to Roma,2022-01-10T11:28:00.855474Z,52,154043.jpg,1.5,Maitland-Niles,0.0,False,,u,1,3,12,4745,0,9480,28,0.0,2.3,Maitland-Niles,263,0,0,2,4,0,0,0,0,0,0,0,44,42.6,41.3,9.0,9.3,397,168,306,161,392,191,397,176,,,,,,
12,100.0,100.0,156074,0,0,-4,4,0,2,0.0,4.0,1,Rob,3.5,14,False,,2021-09-11T17:30:15.865590Z,41,156074.jpg,2.0,Holding,0.6,False,,a,1,3,14,63192,1460,174452,1142,0.9,3.4,Holding,427,0,0,2,8,0,0,0,2,0,0,0,83,128.2,3.4,30.0,16.2,297,110,422,158,342,119,361,129,,,,,,
13,100.0,100.0,167199,0,0,0,0,0,3,0.0,1.5,2,Thomas,1.0,15,False,,2022-01-20T22:30:17.159532Z,50,167199.jpg,2.5,Partey,0.2,False,,a,1,3,43,63767,254,59234,350,0.2,8.6,Partey,1413,1,0,8,16,0,0,0,4,0,0,1,214,229.0,161.7,243.0,63.6,192,72,159,97,106,57,154,80,,,3.0,,,
14,100.0,100.0,192895,0,0,1,-1,3,2,0.0,7.5,6,Kieran,7.0,16,False,,2021-10-22T22:30:11.717934Z,51,192895.jpg,5.5,Tierney,12.0,False,,a,1,3,88,1476023,19581,1049051,41533,1.4,17.3,Tierney,1376,1,3,9,15,0,0,0,0,0,0,11,344,269.8,246.5,172.0,69.0,151,61,95,18,158,28,130,30,,,,,,
15,100.0,100.0,195735,0,0,-6,6,0,3,0.0,0.5,0,Nicolas,0.0,17,False,,2022-01-01T17:00:18.580071Z,69,195735.jpg,2.8,Pépé,0.7,False,,a,1,3,25,124276,211,344843,280,0.0,3.6,Pépé,501,0,3,2,6,0,0,0,0,0,0,0,79,78.4,189.0,256.0,52.5,351,145,131,84,99,53,192,94,1.0,,2.0,,3.0,
16,0.0,0.0,198849,0,0,0,0,0,3,0.0,0.0,0,Lucas,0.0,18,False,Joined Fiorentina on a season-long loan - Expected back 01 Jul,2021-08-25T22:00:08.179808Z,45,198849.jpg,0.0,Torreira,0.1,False,,u,1,3,0,6292,0,33635,33,0.0,0.0,Torreira,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,602,229,595,230,575,226,603,230,,,,,,
17,100.0,100.0,205533,0,0,-1,1,0,4,0.0,1.5,1,Edward,1.0,20,False,,2021-08-08T18:00:05.173437Z,54,205533.jpg,1.0,Nketiah,0.2,False,,a,1,3,5,44496,819,38967,882,0.2,0.9,Nketiah,60,0,0,0,2,0,0,0,0,0,0,0,16,12.0,35.1,21.0,6.9,446,52,325,48,362,54,418,53,,,,,,
18,100.0,100.0,209289,-1,1,3,-3,1,3,0.0,2.5,1,Emile,2.0,21,False,,2022-01-10T00:00:11.929210Z,58,209289.jpg,4.6,Smith Rowe,14.8,False,,a,1,3,92,3539463,8713,2903092,114241,0.3,15.9,Smith Rowe,1299,8,2,6,21,0,0,0,0,0,0,6,334,442.6,325.6,393.0,116.0,41,15,62,43,54,30,38,25,4.0,,,,,
19,100.0,100.0,223340,0,0,-1,1,2,3,0.0,3.5,3,Bukayo,3.0,22,False,,2022-01-13T23:00:13.665796Z,64,223340.jpg,4.5,Saka,14.1,False,,a,1,3,99,2261108,17577,2202550,107534,0.5,15.5,Saka,1640,6,5,11,16,0,0,0,3,0,0,6,316,418.0,507.6,689.0,161.3,51,19,12,10,12,6,12,10,3.0,,,,,
