,player_id,web_name,team_code,element_type,now_cost,points_md,is_captain,multiplier,starting_lineup,selected_by_percent,gw_points
0,307,Ederson,43,1,54,5.3382,False,1,1,13.5,5.3382
1,16,Gabriel,3,2,52,4.416,False,1,1,14.0,4.416
2,285,Alexander-Arnold,14,2,73,4.728199999999999,False,1,1,17.7,4.728199999999999
3,329,Varane,1,2,48,3.9816000000000003,False,1,1,2.8,3.9816000000000003
4,13,Saka,3,3,81,5.797200000000001,False,1,1,20.9,5.797200000000001
5,19,Martinelli,3,3,68,5.271,False,1,1,48.1,5.271
6,160,Zaha,31,3,73,4.832400000000001,False,1,1,11.8,4.832400000000001
7,283,Salah,14,3,129,6.833000000000001,False,1,1,32.8,6.833000000000001
8,335,Rashford,1,3,70,5.0442,False,1,1,39.5,5.0442
9,318,Haaland,43,4,122,8.576,True,2,1,85.0,17.152
10,345,Martial,1,4,66,4.6474,False,1,1,4.8,4.6474
11,254,Ward,13,1,41,3.2445999999999997,False,0,0,30.9,0.0
12,558,Bueno,39,2,39,1.9894000000000003,False,0,0,5.9,0.0
13,573,Lewis,43,2,39,2.6572000000000005,False,0,0,0.6,0.0
14,596,Ferguson,36,4,45,1.7064,False,0,0,0.8,0.0
