,player_id,web_name,team_code,element_type,now_cost,event,points_md,is_captain,multiplier,selected_by_percent,gw_points
0,8,Leno,3,1,50,12,4.251,False,1,8.6,4.251
1,11,Bellerín,3,2,52,12,4.215,False,1,9.4,4.215
2,255,Robertson,14,2,72,12,4.692,False,1,18.5,4.692
3,259,Alexander-Arnold,14,2,72,12,4.754,False,1,13.2,4.754
4,4,Aubameyang,3,3,115,12,6.001,False,1,9.9,6.001
5,251,Mané,14,3,120,12,5.557,False,1,9.9,5.557
6,254,Salah,14,3,122,12,7.4689999999999985,True,2,30.3,14.937999999999997
7,272,De Bruyne,43,3,117,12,5.059,False,1,23.1,5.059
8,224,Vardy,13,4,103,12,5.149,False,1,30.3,5.149
9,249,Firmino,14,4,92,12,4.894,False,1,2.3,4.894
10,388,Kane,6,4,109,12,6.064,False,1,39.3,6.064
